,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
21576,BAREILLY,Aonla,Chandoarur Shiv Nagar,CHAND PURA SHIVNAGAR
21577,BAREILLY,Aonla,Chandowa,CHANDOWA
21578,BAREILLY,Aonla,Chandpur,CHANDPUR NAVADIYA
21579,BAREILLY,Aonla,Chandpur Matki,HAZRATPUR
21580,BAREILLY,Aonla,Chandpur Yakubpur,SHIVNAGAR NAUGAWAN
21581,BAREILLY,Aonla,Chandupur,AJMER
21582,BAREILLY,Aonla,Chigari Wal Kishanpur,CHIGARI WAL KISHANPUR
21583,BAREILLY,Aonla,Chkarpur,CHKARPUR
21584,BAREILLY,Aonla,Chulhara,RASULA
21585,BAREILLY,Aonla,Churha Navdia,CHURHA NAVDIA
21586,BAREILLY,Aonla,Dalpatpur,MAJHARA
21587,BAREILLY,Aonla,Dapta Shyampur,DAPTA SHYAMPUR
21588,BAREILLY,Aonla,Daraw Nagar,DARAW NAGAR
21589,BAREILLY,Aonla,Daruwapur,DARUWAPUR
21590,BAREILLY,Aonla,Dasipur,DASIPUR
21591,BAREILLY,Aonla,Dastampur,LELAUR BUZURG
21592,BAREILLY,Aonla,Degoi,DIGOI
21593,BAREILLY,Aonla,Deokola,DEOKOLA
21594,BAREILLY,Aonla,Devchara,DEVCHARA
21595,BAREILLY,Aonla,Devi,TIKURI
21596,BAREILLY,Aonla,Devipur,KHERA
21597,BAREILLY,Aonla,Devsara Urf Sangrampur,DEVSARA URF SANGRAMPUR
21598,BAREILLY,Aonla,Dhaka,DHAKA
21599,BAREILLY,Aonla,Dhakia,DHAKIA
21600,BAREILLY,Aonla,Dhakoura,DHAKOURA
21601,BAREILLY,Aonla,Dhanaura,BANARA
21602,BAREILLY,Aonla,Dhanora Gauree,DHANORA GAUREE
21603,BAREILLY,Aonla,Dharmpur,DHARMPUR
21604,BAREILLY,Aonla,Dhaurera Ahaatmali,NAMDARGANJ
21605,BAREILLY,Aonla,Dhaurera Mustkil,NAMDARGANJ
21606,BAREILLY,Aonla,Dheerpur,DHEERPUR
21607,BAREILLY,Aonla,Dhilwari,DHILWARI
21608,BAREILLY,Aonla,Dilippur,DILIPPUR
21609,BAREILLY,Aonla,Fatehepur Saratu,CHANDOWA
21610,BAREILLY,Aonla,Fatheganj,ISMAILPUR
21611,BAREILLY,Aonla,Firozpur,FIROZPUR
21612,BAREILLY,Aonla,Fulasi,FULASI
21613,BAREILLY,Aonla,Gahrra,GAHRRA
21614,BAREILLY,Aonla,Gainee,GAINEE
21615,BAREILLY,Aonla,Gedaulee,GEDAULEE
21616,BAREILLY,Aonla,Ghilaura,GHILAURA
21617,BAREILLY,Aonla,Ghunsi,GHUNSI
21618,BAREILLY,Aonla,Goja Khera,GHUNSI
21619,BAREILLY,Aonla,Gontha Khandua,GONTHA KHANDUA
21620,BAREILLY,Aonla,Guberhai,BASANTPUR
21621,BAREILLY,Aonla,Gularia Aril,GULARIA ARIL
21622,BAREILLY,Aonla,Gularia Bhoor,KALYANPUR HAIBATOUR
21623,BAREILLY,Aonla,Gularia Uprala,GULARIA UPRALA
21624,BAREILLY,Aonla,Guleli,GULELI
21625,BAREILLY,Aonla,Gurganwa Ahatmali,GURGANWA AHATMALI
21626,BAREILLY,Aonla,Gurganwamustkil,GURGANWAMUSTKIL
21627,BAREILLY,Aonla,Gurwa,GURWA
21628,BAREILLY,Aonla,Hafizganj,HAFIZGANJ
21629,BAREILLY,Aonla,Haidarganj Urf Aliganj,ALIGANJ
21630,BAREILLY,Aonla,Hardaspur,HARDASPUR
21631,BAREILLY,Aonla,Harrampur,HARRAMPUR
21632,BAREILLY,Aonla,Hasampur,NAKATPUR
21633,BAREILLY,Aonla,Hazipur,HAZIPUR
21634,BAREILLY,Aonla,Hazratpur,HAZRATPUR
21635,BAREILLY,Aonla,Henga Nagla,KHARGPUR
21636,BAREILLY,Aonla,Himmatpur,LAHAR
21637,BAREILLY,Aonla,Himmatpur Taharpur,HIMMATPUR  TAHARPUR
21638,BAREILLY,Aonla,Iffco Census Village (CT),SENDHA
21639,BAREILLY,Aonla,IFFCO COLONY,BAGARPUR
21640,BAREILLY,Aonla,Inchor Jhoonanagar,INCHOR JHOONANAGAR
21641,BAREILLY,Aonla,Islamabad,ISLAMABAD
21642,BAREILLY,Aonla,Islamnagar Urf Dalippur,ISLAMNAGAR URF DALIPPUR
21643,BAREILLY,Aonla,Ismailpur,ISMAILPUR
21644,BAREILLY,Aonla,Jagannathpur,JAGANNATHPUR
21645,BAREILLY,Aonla,Jagmanpur,SADULLAGANJ
21646,BAREILLY,Aonla,Jainpur Kadarabad,MUSRAF PUR
21647,BAREILLY,Aonla,Jaitpur Shareefpur,JAITPUR SHAREEFPUR
21648,BAREILLY,Aonla,Jalal Nagar,JALAL NAGAR
21649,BAREILLY,Aonla,Jamalpur,NAKATPUR
21650,BAREILLY,Aonla,Jangbazpur,JANGBAZPUR
21651,BAREILLY,Aonla,Jangteera,JANGTEERA
21652,BAREILLY,Aonla,Jhaoonagla,JHAOONAGLA
21653,BAREILLY,Aonla,Jhinjhari,JHINJHARI
21654,BAREILLY,Aonla,Jogither,JOGAITHER
21655,BAREILLY,Aonla,Kachoor Dandi,KACHOOR DANDI
21656,BAREILLY,Aonla,Kaimua,KAIMUA
21657,BAREILLY,Aonla,Kaini Shivnagar,KAINI SHIVNAGAR
21658,BAREILLY,Aonla,Kakri,SINGHA
21659,BAREILLY,Aonla,Kala Bhoj,HARDASPUR
21660,BAREILLY,Aonla,Kallia,KALLIA
21661,BAREILLY,Aonla,Kalyanpur,KALYANPUR
21662,BAREILLY,Aonla,Kalyanpur Haibatour,KALYANPUR HAIBATOUR
21663,BAREILLY,Aonla,Kamalpur,KUNDARIA FAIJULLAPUR
21664,BAREILLY,Aonla,Kamthena,KAMTHENA
21665,BAREILLY,Aonla,Kandharpur,KAANDHARPUR
21666,BAREILLY,Aonla,Kangawn,KANGAWN
21667,BAREILLY,Aonla,Kanthri Japharpur,KANTHRI JAPHARPUR
21668,BAREILLY,Aonla,Karpia Brahmnan,KARPIA KHAS
21669,BAREILLY,Aonla,Karpia Khas,KARPIA KHAS
21670,BAREILLY,Aonla,Karuatal,KARUATAL
21671,BAREILLY,Aonla,Kasumara,KASUMARA
21672,BAREILLY,Aonla,Katka Barat,KATKA BHARAT
21673,BAREILLY,Aonla,Katra Raman,KATKA RAMAN
21674,BAREILLY,Aonla,Katroibuzurg,BASANTPUR
21675,BAREILLY,Aonla,Katsari,KATSARI
21676,BAREILLY,Aonla,Kedona,KEDONA
21677,BAREILLY,Aonla,Keeratpur,BAGARPUR
21678,BAREILLY,Aonla,Keona Sadipuur,KEONA SADIPUUR
21679,BAREILLY,Aonla,Keona Suratpur,KUNDARIA KHURD
21680,BAREILLY,Aonla,Kesharpur,KESHARPUR
21681,BAREILLY,Aonla,Khailamdeh Jageer,KHAILAMDEH JAGEER
21682,BAREILLY,Aonla,Khamariadandi,BILAURI
21683,BAREILLY,Aonla,Khangawa Shyam,KHANGAWA SHYAM
21684,BAREILLY,Aonla,Kharagpur,KISHANPUR
21685,BAREILLY,Aonla,Khargpur,KHARGPUR
21686,BAREILLY,Aonla,Khateta,KHATETA
21687,BAREILLY,Aonla,Khera,KHERA
21688,BAREILLY,Aonla,Khiria,GULELI
21689,BAREILLY,Aonla,Khuli,KHULI
21690,BAREILLY,Aonla,Kiratpur,MAI KEERATPUR
21691,BAREILLY,Aonla,Kishanpur,KISHANPUR
21692,BAREILLY,Aonla,Kishanpur Jaidpur,KISHANPUR JAIDPUR
21693,BAREILLY,Aonla,Kishan Singhpur,KISHAN SINGHPUR
21694,BAREILLY,Aonla,Kitona,KITONA
21695,BAREILLY,Aonla,Kohni Pratappur,Kohni Pratappur
21696,BAREILLY,Aonla,Kuddha,KUDDA
21697,BAREILLY,Aonla,Kundapur Urf Ata,ATTA URFH FUNDA NAGAR
21698,BAREILLY,Aonla,Kundaria Akhlaspur,KUNDARIA AKHLASPUR
21699,BAREILLY,Aonla,Kundaria Faijullapur,KUNDARIA FAIJULLAPUR
21700,BAREILLY,Aonla,Kundaria Khurd,KUNDARIA KHURD
21701,BAREILLY,Aonla,Kunwarpur,KUNWARPUR
21702,BAREILLY,Aonla,Kusari,KUSARI
21703,BAREILLY,Aonla,Lahar,LAHAR
21704,BAREILLY,Aonla,Langura,LANGURA
21705,BAREILLY,Aonla,Lelaur Buzurg,LELAUR BUZURG
21706,BAREILLY,Aonla,Lelaur Charam,SUNRASI
21707,BAREILLY,Aonla,Lelaur Sahasa,LELAUR SAHASA
21708,BAREILLY,Aonla,Lohari,LOHARI
21709,BAREILLY,Aonla,Madauna Urf Patparaganj,MADAUNA URF PATPARAGANJ
21710,BAREILLY,Aonla,Mahmood Pur,MAHMOOD PUR
21711,BAREILLY,Aonla,Maholia,MAHOLIA
21712,BAREILLY,Aonla,Mai Keeratpur,MAI KEERATPUR
21713,BAREILLY,Aonla,Majhara,MAJHARA
21714,BAREILLY,Aonla,Majhgawan,MAJHGAWAN
21715,BAREILLY,Aonla,Majnupur,MAJNUPUR
21716,BAREILLY,Aonla,Makrandpur Dharajit,MAKRANDPUR DHARAJIT
21717,BAREILLY,Aonla,Makranmpur Tarachand,MAKRANDPUR TARANCHAND
21718,BAREILLY,Aonla,Malgawan,MALGAWAN
21719,BAREILLY,Aonla,Manauna,MANAUNA
21720,BAREILLY,Aonla,Mandora,MANDORAA
21721,BAREILLY,Aonla,Manpur,KUNWARPUR
21722,BAREILLY,Aonla,Mansarampur,JOGAITHER
21723,BAREILLY,Aonla,Mauchand Pur,MAUCHAND PUR
21724,BAREILLY,Aonla,Mazhowa,MAZHOWA
21725,BAREILLY,Aonla,Mazra Daulatpur,DAULATPUR
21726,BAREILLY,Aonla,Meerpar Cheeti Urf Kundannagar,FUNDAN NAGAR
21727,BAREILLY,Aonla,Mhaitia Dandi,SENDHA
21728,BAREILLY,Aonla,Milak Majhra,MILAK MAJHRA
21729,BAREILLY,Aonla,Milak Mansarampur,MAKRANDPUR DHARAJIT
21730,BAREILLY,Aonla,Mindora,BHINDORA
21731,BAREILLY,Aonla,Mirjapur,ABADANPUR
21732,BAREILLY,Aonla,Mirjapur,MIRJAPUR
21733,BAREILLY,Aonla,Mohammad Ganj,BHINDORA
21734,BAREILLY,Aonla,Mohammadpur Pathra,MOHAMMADPUR PATHRA
21735,BAREILLY,Aonla,Mugalpur,MUGALPUR
21736,BAREILLY,Aonla,Musraf Pur,MUSRAF PUR
21737,BAREILLY,Aonla,Musraha,MUSRAHA
21738,BAREILLY,Aonla,Mutlak Pur,MUTLAK PUR
21739,BAREILLY,Aonla,Nabadia,CHANDPUR NAVADIYA
21740,BAREILLY,Aonla,Nagaria Dehjabti,KARUATAL
21741,BAREILLY,Aonla,Nagaria Satan,NAGARIA SATAN
21742,BAREILLY,Aonla,Nagla,NAGLA
21743,BAREILLY,Aonla,Nakatpur,NAKATPUR
21744,BAREILLY,Aonla,Namdarganj,NAMDARGANJ
21745,BAREILLY,Aonla,Naugawa,BAGARPUR
21746,BAREILLY,Aonla,Naugawan Bhiramnan,NAUGAWAN BHIRAMNAN
21747,BAREILLY,Aonla,Nauhara Hasanpur,NAUHARA HASANPUR
21748,BAREILLY,Aonla,Naurangpur,NAURANGPUR
21749,BAREILLY,Aonla,Nawabpura,NAWABPURA
21750,BAREILLY,Aonla,Nisoi,NISOI
21751,BAREILLY,Aonla,Nitoi,NITOI
21752,BAREILLY,Aonla,Nogawan Thakuran,NOGAWAN THAKURAN
21753,BAREILLY,Aonla,Noorpur,NOORPUR
21754,BAREILLY,Aonla,Noorpur Buzurg,NAUHARA HASANPUR
21755,BAREILLY,Aonla,Pachtor,KARPIA KHAS
21756,BAREILLY,Aonla,Pahladpur,NAUHARA HASANPUR
21757,BAREILLY,Aonla,Paiga,PAIGAA
21758,BAREILLY,Aonla,Pakhuni,MAKRANDPUR TARANCHAND
21759,BAREILLY,Aonla,Paltha,PALTHAA
21760,BAREILLY,Aonla,Pamari,BAKARGANJ
21761,BAREILLY,Aonla,Pandi,SATTARNAGAR
21762,BAREILLY,Aonla,Pandri,PANDRI
21763,BAREILLY,Aonla,Panwaria,PANWARIA
21764,BAREILLY,Aonla,Para Bhauddenpur,PARA BHAUDDENPUR
21765,BAREILLY,Aonla,Pathree,PATHREE
21766,BAREILLY,Aonla,Patti Kurki,PATTI KURKI
21767,BAREILLY,Aonla,Peparia Uprala,PEPARIA UPRALA
21768,BAREILLY,Aonla,Pepereaveerpur,PEPARIYA VEERPUR
21769,BAREILLY,Aonla,Perthipur,PERTHIPUR
21770,BAREILLY,Aonla,Prem Rajpur,PREM RAJPUR
21771,BAREILLY,Aonla,Rafiabad,RAFIABAD
21772,BAREILLY,Aonla,Rafiyabad,KISHAN SINGHPUR
21773,BAREILLY,Aonla,Rahmanpur,RAHMANPUR
21774,BAREILLY,Aonla,Rahtuiya,RAHTUIYA
21775,BAREILLY,Aonla,Raipur,USAITA  RAYPUR
21776,BAREILLY,Aonla,Rajpur Kalan,RAJPUR KALAN
21777,BAREILLY,Aonla,Rajpur Khurd,AASPUR
21778,BAREILLY,Aonla,Rajupur,RAJUPUR
21779,BAREILLY,Aonla,Ram Nagar,RAM NAGAR
21780,BAREILLY,Aonla,Ramppara Bhopat Nagar,RAMPURA BHOPAT NAGAR
21781,BAREILLY,Aonla,Rampura Bhoor,LELAUR SAHASA
21782,BAREILLY,Aonla,Rampura Khurd,ALIGANJ
21783,BAREILLY,Aonla,Rampura Khurd,RAMPURA
21784,BAREILLY,Aonla,Rampur Buzurg,RAMPUR BUZURG
21785,BAREILLY,Aonla,Rampur Kakar,RAMPUR KANKAR
21786,BAREILLY,Aonla,Rautapur,HAFIZGANJ
21787,BAREILLY,Aonla,Rehagawan,REHAGAWAN
21788,BAREILLY,Aonla,Revati,REVATI
21789,BAREILLY,Aonla,Rokhara,ROKHARA
21790,BAREILLY,Aonla,Rsoola,RASULA
21791,BAREILLY,Aonla,Rutia,GEDAULEE
21792,BAREILLY,Aonla,Sadullaganj,SADULLAGANJ
21793,BAREILLY,Aonla,Sahasa,SHAHASA
21794,BAREILLY,Aonla,Saidpur Kani,RAMPUR BUZURG
21795,BAREILLY,Aonla,Sangrampur,KARUATAL
21796,BAREILLY,Aonla,Sarari,SARARI
21797,BAREILLY,Aonla,Sarau,SARAU
21798,BAREILLY,Aonla,Sardar Nagar,SARDAR NAGAR
21799,BAREILLY,Aonla,Sattarnagar,SATTARNAGAR
21800,BAREILLY,Aonla,Sekhupur Khalsa,SEKHUPUR KHAISA
21801,BAREILLY,Aonla,Sendha,SENDHA
21802,BAREILLY,Aonla,Sendhi,SENDHA
21803,BAREILLY,Aonla,Shadinagar,KACHOOR DANDI
21804,BAREILLY,Aonla,Shahabaj Pur,SHAHBAJPUR
21805,BAREILLY,Aonla,Shahbajpur,SHAHABAJ PUR
21806,BAREILLY,Aonla,Shahpur Ahatmali,DHANORA GAUREE
21807,BAREILLY,Aonla,Shahpurmustkil,DHANORA GAUREE
21808,BAREILLY,Aonla,Shekhpur Urf Biharipur,SHEKHUPUR URF BIHARIPUR
21809,BAREILLY,Aonla,Shivnagar Champatpur,KAANDHARPUR
21810,BAREILLY,Aonla,Shivnagar Naugawan,SHIVNAGAR NAUGAWAN
21811,BAREILLY,Aonla,Shivpuri,SHIVPURI
21812,BAREILLY,Aonla,Siholia,SIHULIYA
21813,BAREILLY,Aonla,Sikha,HAZIPUR
21814,BAREILLY,Aonla,Sikrora,SIKRORA
21815,BAREILLY,Aonla,Singha,SINGHA
21816,BAREILLY,Aonla,Sirohi,SIROHI
21817,BAREILLY,Aonla,Sisona,SISONA
21818,BAREILLY,Aonla,Sona,SONA
21819,BAREILLY,Aonla,Sultanpur,RAJUPUR
21820,BAREILLY,Aonla,Sunrasi,SUNRASI
21821,BAREILLY,Aonla,Sutera,AMRAULI
21822,BAREILLY,Aonla,Taha,KASUMARA
21823,BAREILLY,Aonla,Tajpur Nawadia,TAJPUR NAWADIA
21824,BAREILLY,Aonla,Takha Urf Sukatia,TAKHA URF SUKATIA
21825,BAREILLY,Aonla,Tanda,TANDA
21826,BAREILLY,Aonla,Taulakpur,HARRAMPUR
21827,BAREILLY,Aonla,Tigaidattnagar,TIGAIDATTNAGAR
21828,BAREILLY,Aonla,Tigra Khanpur,TIGRA KHANPUR
21829,BAREILLY,Aonla,Tikuri,TIKURI
21830,BAREILLY,Aonla,Todarpur Urf Balapur,BARSERA SIKANDARPUR
21831,BAREILLY,Aonla,Tumaria,PANWARIA
21832,BAREILLY,Aonla,Udaybhanpur Urf Anandpur,UDAYBHANPUR URF ANANDPUR
21833,BAREILLY,Aonla,Urla,URLA
21834,BAREILLY,Aonla,Usaita Raypur,USAITA  RAYPUR
21835,BAREILLY,Aonla,Veer Pura,VEERPURA
21836,BAREILLY,Aonla,Vijai Nagla,KANTHRI JAPHARPUR
21837,BAREILLY,Aonla,Yusafpur,HIMMATPUR  TAHARPUR
21838,BAREILLY,Baheri,Aadalpur,AADALPUR
21839,BAREILLY,Baheri,Aaspur Khera,AASPUR KHERA
21840,BAREILLY,Baheri,Abhaypur Mahmoodpur,ABHAYPUR MAHMOODPUR
21841,BAREILLY,Baheri,Ahmad Nagar Urf Gokilpur,BAHADURPUR
21842,BAREILLY,Baheri,Ainthpura,SIMRAA
21843,BAREILLY,Baheri,Akbarabad,RURKI
21844,BAREILLY,Baheri,Akha,AKHA
21845,BAREILLY,Baheri,Akilabad,AKILABAD
21846,BAREILLY,Baheri,Aliganj,BISHANPUR GULARIA
21847,BAREILLY,Baheri,Ambarpur,AMBARPUR
21848,BAREILLY,Baheri,Amdanda,AMDANDA
21849,BAREILLY,Baheri,Amkhera,AAMKHERA
21850,BAREILLY,Baheri,Amrita,AMRITA
21851,BAREILLY,Baheri,Anandipur,DHHAKIA
21852,BAREILLY,Baheri,Anuruddhpur,JAGANDANDI
21853,BAREILLY,Baheri,Arsiabojh,ARSIA BOJH
21854,BAREILLY,Baheri,Arsia Bojh,RATANPUR  NAUDANDI
21855,BAREILLY,Baheri,Ataria,ATARIA
21856,BAREILLY,Baheri,Bagia,DANDI ABHAY CHAND
21857,BAREILLY,Baheri,Bahadurganj,BAHADURGANJ
21858,BAREILLY,Baheri,Bahadurpur,BAHADURPUR
21859,BAREILLY,Baheri,Bahadurpur Urf Bhura,BHURA BAHADURPUR
21860,BAREILLY,Baheri,BAHIPUR,VAHIPUR
21861,BAREILLY,Baheri,Bahpur,BAHPUR
21862,BAREILLY,Baheri,Bahunagar Urf Sirsa,NAULI
21863,BAREILLY,Baheri,Baikarnanda,BAIKARNANDA
21864,BAREILLY,Baheri,Baikar Shahpur,BAIKAR SHAHPUR
21865,BAREILLY,Baheri,Baikenia Kalekhan,BAIKENIA KALEKHAN
21866,BAREILLY,Baheri,Baikenia Khajuria,KHAJURIYA
21867,BAREILLY,Baheri,Bajpur,MURARPUR
21868,BAREILLY,Baheri,Bakainia Swaleh,BAKAINIA SWALE
21869,BAREILLY,Baheri,Bakauli,BAKAULI
21870,BAREILLY,Baheri,Balpur,BALPUR
21871,BAREILLY,Baheri,Banaiya,BANAIYA
21872,BAREILLY,Baheri,Banjaria,BANJARIA
21873,BAREILLY,Baheri,Banjaria,BHOOLA BHULANIA
21874,BAREILLY,Baheri,Bans Bojh,BANS BOJH
21875,BAREILLY,Baheri,Baraura,BARAURA
21876,BAREILLY,Baheri,Barauri,BARAURA
21877,BAREILLY,Baheri,Bargawan,BARGAWAN
21878,BAREILLY,Baheri,Baripur,BARIPURA
21879,BAREILLY,Baheri,Basant Nagar Jagir,BASANT NAGAR JAGIR
21880,BAREILLY,Baheri,Basenga,FIROZPUR
21881,BAREILLY,Baheri,Basudharan Jagir,BASUDHARAN JAGIR
21882,BAREILLY,Baheri,Basupura,BASUPURA
21883,BAREILLY,Baheri,Bhadrak,BHADRAK
21884,BAREILLY,Baheri,Bhagna Dandi,MIRZAPUR RANJEET
21885,BAREILLY,Baheri,Bhainsia,BHAINSIA
21886,BAREILLY,Baheri,Bhairpura,BHAIRPURA
21887,BAREILLY,Baheri,Bhairpura,NARSUA BHAIRPURA
21888,BAREILLY,Baheri,Bhakawa,BHAKAWA
21889,BAREILLY,Baheri,Bharauni,PACHPERA
21890,BAREILLY,Baheri,Bhauna,SIMRA
21891,BAREILLY,Baheri,Bhaunta,KANAKPURI
21892,BAREILLY,Baheri,Bhikampur,BHIKHAMPUR
21893,BAREILLY,Baheri,Bhikhampur,DAULATPUR
21894,BAREILLY,Baheri,Bhilaiya,BHILAIYA
21895,BAREILLY,Baheri,Bhilaur,PRITHVIPUR
21896,BAREILLY,Baheri,Bhogpur,BHOGPUR
21897,BAREILLY,Baheri,Bhojdandi,FIROZPUR
21898,BAREILLY,Baheri,Bhojpur,BHOJPUR
21899,BAREILLY,Baheri,Bhojpur Jogither,BHOJPUR JOGITHER
21900,BAREILLY,Baheri,Bhojpur Sarvasukh,BHOJPUR SARVASUKH
21901,BAREILLY,Baheri,Bhoola Bhulania,BHOOLA BHULANIA
21902,BAREILLY,Baheri,Bhoola Nabipur,BHAKAWA
21903,BAREILLY,Baheri,Bhudwa,BHUDWA
21904,BAREILLY,Baheri,Bhujhia,BHUJHIA
21905,BAREILLY,Baheri,Bhupatpur,KHADA RAMNAGAR
21906,BAREILLY,Baheri,Bichpuri,GUNA HATTU
21907,BAREILLY,Baheri,Biharipur,BIHARIPUR
21908,BAREILLY,Baheri,Biharipur Istamarar,BIHARIPUR ISTAMARAR
21909,BAREILLY,Baheri,Bijauria,BIJAURIA
21910,BAREILLY,Baheri,Biria,MUNDIA MUKARRAMPUR
21911,BAREILLY,Baheri,Bishanpur Gularia,BISHANPUR GULARIA
21912,BAREILLY,Baheri,Bonda,BONDA
21913,BAREILLY,Baheri,Buchanpur,BHIKHAMPUR
21914,BAREILLY,Baheri,Budanpur,BAKAULI
21915,BAREILLY,Baheri,Buyodha,BUYODHA
21916,BAREILLY,Baheri,Byoliya,MANDANPUR SHUMALI
21917,BAREILLY,Baheri,Chachait,TANDA CHHANGA
21918,BAREILLY,Baheri,Chaka,CHAUDERA
21919,BAREILLY,Baheri,Chak Narkunda,CHAK NARKUNDA
21920,BAREILLY,Baheri,Chandpur Bhuria,SIMRA
21921,BAREILLY,Baheri,Chandpur Chubakia,GOPALPUR
21922,BAREILLY,Baheri,Changasi,ROHANIYA
21923,BAREILLY,Baheri,Changeli,RAI NAWADA
21924,BAREILLY,Baheri,Charai Dandi,CHURAILI
21925,BAREILLY,Baheri,Chathia,CHATHIYA
21926,BAREILLY,Baheri,Chaudera,CHAUDERA
21927,BAREILLY,Baheri,Chhitauna Mallpur,UTARASIA MOHLIYA
21928,BAREILLY,Baheri,Chhitaunia,CHHITAUNIA
21929,BAREILLY,Baheri,Chubakia,CHUBAKIA
21930,BAREILLY,Baheri,Churaila,CHURAILA
21931,BAREILLY,Baheri,Churaili,CHURAILI
21932,BAREILLY,Baheri,Daiya Bojh,DAIYA BOJH
21933,BAREILLY,Baheri,Damkhoda,DAMKHODA
21934,BAREILLY,Baheri,Damkhudia,DAMKHODA
21935,BAREILLY,Baheri,Dandi Abhay Chand,DANDI ABHAY CHAND
21936,BAREILLY,Baheri,Dandi Hamir,BHAIRPURA
21937,BAREILLY,Baheri,Dandiya,JAM ANTRAMPUR
21938,BAREILLY,Baheri,Dandiya Nagla,DANDIYA NAGLA
21939,BAREILLY,Baheri,Daulatpur,DAULATPUR
