,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
35512,CHITRAKOOT,Karwi,Chhapara Mafi,CHHAPARA MAFI
35513,CHITRAKOOT,Karwi,Chhechheriha Bujurg,Chhechheriha Bujurg
35514,CHITRAKOOT,Karwi,Chhechheriha Khurd,CHHECHHERIHA KHURD
35515,CHITRAKOOT,Karwi,Chheriha Bujurg,CHHERIHA KHURD
35516,CHITRAKOOT,Karwi,Chheriha Khurd,CHHERIHA KHURD
35517,CHITRAKOOT,Karwi,Chhipani Bahar Khera,CHHIPANI BAHAR KHERA
35518,CHITRAKOOT,Karwi,Chilla Mafi,CHILLA MAFI
35519,CHITRAKOOT,Karwi,Chitara Gokulpur,CHITARA GOKULPUR
35520,CHITRAKOOT,Karwi,Dahini,DAHINI
35521,CHITRAKOOT,Karwi,Dalpatpur,SAIPUR
35522,CHITRAKOOT,Karwi,Deloura,DELOURA
35523,CHITRAKOOT,Karwi,Dhaurahi Mafi,DHORAHI MAFI
35524,CHITRAKOOT,Karwi,Dholbaja,BANDARI
35525,CHITRAKOOT,Karwi,Dighari,SAKROULI
35526,CHITRAKOOT,Karwi,Doman Khera,GARHI GHAT
35527,CHITRAKOOT,Karwi,Dubari,DUBARI
35528,CHITRAKOOT,Karwi,Dugawa,DUGAWA
35529,CHITRAKOOT,Karwi,Gadhiba,BANADI
35530,CHITRAKOOT,Karwi,Gadhi Khurd,KHAROUNDH
35531,CHITRAKOOT,Karwi,Garhi Ghat,GARHI GHAT
35532,CHITRAKOOT,Karwi,Gaura Coni,BACHHARAN
35533,CHITRAKOOT,Karwi,Gauri Mafi,DUBARI
35534,CHITRAKOOT,Karwi,Ghuratanpur,GHURATANPUR
35535,CHITRAKOOT,Karwi,Gobaria,KAPSETHI
35536,CHITRAKOOT,Karwi,Gobariya Buzurg,GOBRIYA BUJURG
35537,CHITRAKOOT,Karwi,Gonda,GAUNDA
35538,CHITRAKOOT,Karwi,Gopalpur,PURWA TAROUHA
35539,CHITRAKOOT,Karwi,Harihar,HARIHARPUR
35540,CHITRAKOOT,Karwi,Harsauli,SANGRAMPUR
35541,CHITRAKOOT,Karwi,Heerapur,RAULI KALYANPUR
35542,CHITRAKOOT,Karwi,Hinouta Mafi,HINOUTA MAFI
35543,CHITRAKOOT,Karwi,Hunda,BHAGAWATPUR
35544,CHITRAKOOT,Karwi,Itaura,ITAURA
35545,CHITRAKOOT,Karwi,Itkhari,ITKHARI
35546,CHITRAKOOT,Karwi,Itroul Bhikhampur,ITROUL BHIKHAMPUR
35547,CHITRAKOOT,Karwi,Jariha,BABOOPUR
35548,CHITRAKOOT,Karwi,Kadarganj,KADARGANJ
35549,CHITRAKOOT,Karwi,Kaheta Mafi,KAHETA MAFI
35550,CHITRAKOOT,Karwi,Kalla,KALLA
35551,CHITRAKOOT,Karwi,Kaloopur,BALAPUR KHALASA
35552,CHITRAKOOT,Karwi,Kanchanpur,KANTHIPUR
35553,CHITRAKOOT,Karwi,Kanthipur,KANTHIPUR
35554,CHITRAKOOT,Karwi,Kapna,ITAURA
35555,CHITRAKOOT,Karwi,Kapsethi,KAPSETHI
35556,CHITRAKOOT,Karwi,Karari,KARARI
35557,CHITRAKOOT,Karwi,Karwi Mafi (CT),KARWI MAFI
35558,CHITRAKOOT,Karwi,Kasahai,KASAHAI
35559,CHITRAKOOT,Karwi,Katara Gudar,DELOURA
35560,CHITRAKOOT,Karwi,Kauhari,KAUHARI
35561,CHITRAKOOT,Karwi,Kaundar,BAKTA BUJURG
35562,CHITRAKOOT,Karwi,Khairi,SAKROULI
35563,CHITRAKOOT,Karwi,Khajuriha,KHAJURIHA
35564,CHITRAKOOT,Karwi,Khamariya,KHAMARIYA
35565,CHITRAKOOT,Karwi,Kharaiha,DUGAWA
35566,CHITRAKOOT,Karwi,Khar Senda,KHAR SENDA
35567,CHITRAKOOT,Karwi,Khoh,KHOH
35568,CHITRAKOOT,Karwi,Khohi,KHOHI
35569,CHITRAKOOT,Karwi,Khutaha,KHUTAHA
35570,CHITRAKOOT,Karwi,Khutaura,BAKTA BUJURG
35571,CHITRAKOOT,Karwi,Kila Bag,SITAPUR MAFI
35572,CHITRAKOOT,Karwi,Kila Madfa,BHAGAWATPUR
35573,CHITRAKOOT,Karwi,Kodupur,KANTHIPUR
35574,CHITRAKOOT,Karwi,Kol Gadhiya,KOL GADHIYA
35575,CHITRAKOOT,Karwi,Kolhua Mafi,KHAMARIYA
35576,CHITRAKOOT,Karwi,Kolouha,BHAGAWATPUR
35577,CHITRAKOOT,Karwi,Kota,KANTHIPUR
35578,CHITRAKOOT,Karwi,Laudhwara,LAUDHWARA
35579,CHITRAKOOT,Karwi,Laxmanpur,KANTHIPUR
35580,CHITRAKOOT,Karwi,Lodhia Bujurg,LODHIA KHURD
35581,CHITRAKOOT,Karwi,Lodhia Khurd,LODHIA KHURD
35582,CHITRAKOOT,Karwi,Lokhariha,BANDARI
35583,CHITRAKOOT,Karwi,Look,PATUNDA
35584,CHITRAKOOT,Karwi,Lyonjha,DHORAHI MAFI
35585,CHITRAKOOT,Karwi,Machhariha,MACHHARIHA
35586,CHITRAKOOT,Karwi,Madraha,SAIPUR
35587,CHITRAKOOT,Karwi,Mahuta Rupouli,BHAMBHOURA
35588,CHITRAKOOT,Karwi,Majhiyar,PACHOKHAR
35589,CHITRAKOOT,Karwi,Makari Pahara,MAKARI PAHARA
35590,CHITRAKOOT,Karwi,Makari Paldeo,MAKARI PAHARA
35591,CHITRAKOOT,Karwi,Mangawan,MANGAWAN
35592,CHITRAKOOT,Karwi,Manhai Mafi,MANHAI MAFI
35593,CHITRAKOOT,Karwi,Manpur,MANPUR
35594,CHITRAKOOT,Karwi,Marjadpur,KOL GADHIYA
35595,CHITRAKOOT,Karwi,Mau,MAU
35596,CHITRAKOOT,Karwi,Mawai Pahara,HARIHARPUR
35597,CHITRAKOOT,Karwi,Mawai Taraw,HARIHARPUR
35598,CHITRAKOOT,Karwi,Mukundpur,MUKUNDPUR
35599,CHITRAKOOT,Karwi,Nandi,NANDI
35600,CHITRAKOOT,Karwi,Narainpur,CHANDRA GAHNA MAFI
35601,CHITRAKOOT,Karwi,Pachokhar,PACHOKHAR
35602,CHITRAKOOT,Karwi,Padari,PADARI
35603,CHITRAKOOT,Karwi,Pahara,PAHARA
35604,CHITRAKOOT,Karwi,Pahari Bujurg,PAHARI BUJURG
35605,CHITRAKOOT,Karwi,Pahari Bujurg Sani,PAHARI BUJURG SANI
35606,CHITRAKOOT,Karwi,Pahi,PAHI
35607,CHITRAKOOT,Karwi,Parsaunja,PARSAUNJA
35608,CHITRAKOOT,Karwi,Pataunda,PATUNDA
35609,CHITRAKOOT,Karwi,Path Raudi,PATH RAUDI
35610,CHITRAKOOT,Karwi,Patiya Jabti,KAUHARI
35611,CHITRAKOOT,Karwi,Patwariya Awwal,KAL WALIYA
35612,CHITRAKOOT,Karwi,Pitupur,BARACHH
35613,CHITRAKOOT,Karwi,Purwa Tarouha,PURWA TAROUHA
35614,CHITRAKOOT,Karwi,Quazipur,KARARI
35615,CHITRAKOOT,Karwi,Ramayapur,RAMAYAPUR
35616,CHITRAKOOT,Karwi,Rampur Mafi,BHARATPUR BHAISAUDHA
35617,CHITRAKOOT,Karwi,Rampur Paldeo,MUKUNDPUR
35618,CHITRAKOOT,Karwi,Rangoli,RANGOLI
35619,CHITRAKOOT,Karwi,Ranipur Bhatt,RANIPUR BHATT
35620,CHITRAKOOT,Karwi,Rani Pur Kalyan Garh,RANI PUR KALYAN GARH
35621,CHITRAKOOT,Karwi,Ranipur Khaki,RANIPUR KHAKI
35622,CHITRAKOOT,Karwi,Ranipur Tarouha,BOODHA SEMARWAR
35623,CHITRAKOOT,Karwi,Rasin,RASIN
35624,CHITRAKOOT,Karwi,Rauli Kalayanpur,RAULI KALYANPUR
35625,CHITRAKOOT,Karwi,Rehuta,REHUTA
35626,CHITRAKOOT,Karwi,Ripurwa Mafi,RIPURWA MAFI
35627,CHITRAKOOT,Karwi,Sabhapur Tarao,KHAJURIHA
35628,CHITRAKOOT,Karwi,Saipur,SAIPUR
35629,CHITRAKOOT,Karwi,Sakrouli,SAKROULI
35630,CHITRAKOOT,Karwi,Samaria Jagannath Wasi,SAMARIA JAGANNATH WASI
35631,CHITRAKOOT,Karwi,Sambhapur,BARACHH
35632,CHITRAKOOT,Karwi,Sangrampur,SANGRAMPUR
35633,CHITRAKOOT,Karwi,Sapaha,SAPAHA
35634,CHITRAKOOT,Karwi,Semarwar,BOODHA SEMARWAR
35635,CHITRAKOOT,Karwi,Sheo Rajpur Mafi,HARIHARPUR
35636,CHITRAKOOT,Karwi,Sheo Rajpur Pahar,HARIHARPUR
35637,CHITRAKOOT,Karwi,Sheo Rampur,SHEO RAMPUR
35638,CHITRAKOOT,Karwi,Shitalpur Kaunhas,TAMBANI
35639,CHITRAKOOT,Karwi,Siddhpur,SIDDHPUR
35640,CHITRAKOOT,Karwi,Sikariya,TAURA
35641,CHITRAKOOT,Karwi,Sirkhori,BANDARI
35642,CHITRAKOOT,Karwi,Sitapur Mafi,SITAPUR MAFI
35643,CHITRAKOOT,Karwi,Sudinpur,SUDINPUR
35644,CHITRAKOOT,Karwi,Tambani,TAMBANI
35645,CHITRAKOOT,Karwi,Taraw,TARAW
35646,CHITRAKOOT,Karwi,Tarouha,DELOURA
35647,CHITRAKOOT,Karwi,Taura,TAURA
35648,CHITRAKOOT,Karwi,Tharri,BHAGANPUR
35649,CHITRAKOOT,Karwi,Tharri Gairabad,NAGAR
35650,CHITRAKOOT,Karwi,Titihara,TITIHARA
35651,CHITRAKOOT,MANIKPUR,Achur Nerua,ACHUR NERUA
35652,CHITRAKOOT,MANIKPUR,Agar Hunda,AGARHUNDA
35653,CHITRAKOOT,MANIKPUR,Aichwara,AICHWARA
35654,CHITRAKOOT,MANIKPUR,Ailaha Badhaiya,AILAHA BADHAIYA
35655,CHITRAKOOT,MANIKPUR,Aruwara,ARUWARA
35656,CHITRAKOOT,MANIKPUR,Atrouli Mafi,ATROULI MAFI
35657,CHITRAKOOT,MANIKPUR,Bagdari,BAGDARI
35658,CHITRAKOOT,MANIKPUR,Baghoura,BAGHOURA
35659,CHITRAKOOT,MANIKPUR,Bagrehi,BAGREHI
35660,CHITRAKOOT,MANIKPUR,Bambia,BAMBIA
35661,CHITRAKOOT,MANIKPUR,Barah Mafi,BARAH MAFI
35662,CHITRAKOOT,MANIKPUR,Basila,BASILA
35663,CHITRAKOOT,MANIKPUR,Bhounri,BHOUNRI
35664,CHITRAKOOT,MANIKPUR,Byoor,BYOOR
35665,CHITRAKOOT,MANIKPUR,Chak Sekhapur,NAGAR
35666,CHITRAKOOT,MANIKPUR,Chandara Mara,CHANDARA MARA
35667,CHITRAKOOT,MANIKPUR,Char,CHAR
35668,CHITRAKOOT,MANIKPUR,Chartaha,CHARTAHA
35669,CHITRAKOOT,MANIKPUR,Chit Ghati,JARO MAFI
35670,CHITRAKOOT,MANIKPUR,Choolhi,BARAH MAFI
35671,CHITRAKOOT,MANIKPUR,Chureh Kesarua,CHUREH KESARUA
35672,CHITRAKOOT,MANIKPUR,Dabhawar,GIDURAHA
35673,CHITRAKOOT,MANIKPUR,Dadari Mafi,DADARI MAFI
35674,CHITRAKOOT,MANIKPUR,Deokali,DEOKALI
35675,CHITRAKOOT,MANIKPUR,Desah,GOURIA
35676,CHITRAKOOT,MANIKPUR,Dhusurra,AHIRA
35677,CHITRAKOOT,MANIKPUR,Doda Mafi,DODA MAFI
35678,CHITRAKOOT,MANIKPUR,Gadhchapa,GADHCHAPA
35679,CHITRAKOOT,MANIKPUR,Gadhi Kala,MATNA
35680,CHITRAKOOT,MANIKPUR,Gahora Khas,RAIPURA
35681,CHITRAKOOT,MANIKPUR,Gahora Pahi,RAIPURA
35682,CHITRAKOOT,MANIKPUR,Ghan,GHAN
35683,CHITRAKOOT,MANIKPUR,Giduraha,GIDURAHA
35684,CHITRAKOOT,MANIKPUR,Godarhai,NIHI
35685,CHITRAKOOT,MANIKPUR,Gouria,GOURIA
35686,CHITRAKOOT,MANIKPUR,Gursaray,MANGAWAN
35687,CHITRAKOOT,MANIKPUR,Hanuwa,HANUWA
35688,CHITRAKOOT,MANIKPUR,Hela,BAGDARI
35689,CHITRAKOOT,MANIKPUR,Itwa Tudaila,ITWA TUDAILA
35690,CHITRAKOOT,MANIKPUR,Jabarjasta,SARHAT
35691,CHITRAKOOT,MANIKPUR,Jamihili,DEOKALI
35692,CHITRAKOOT,MANIKPUR,Jaro Mafi,JARO MAFI
35693,CHITRAKOOT,MANIKPUR,Jhari,SARHAT
35694,CHITRAKOOT,MANIKPUR,Jhilang,KARAKA PANDARIYA
35695,CHITRAKOOT,MANIKPUR,Jiganbah,GIDURAHA
35696,CHITRAKOOT,MANIKPUR,Kailaha,KAILAHA
35697,CHITRAKOOT,MANIKPUR,Kairi Katnasa,RAIPURA
35698,CHITRAKOOT,MANIKPUR,Kalwaliya Mahuliya,KHICHARI
35699,CHITRAKOOT,MANIKPUR,Kalyanpur,KALYANPUR
35700,CHITRAKOOT,MANIKPUR,Karaka Pandariya,KARAKA PANDARIYA
35701,CHITRAKOOT,MANIKPUR,Karouha,KAROUHA
35702,CHITRAKOOT,MANIKPUR,Kathouta Mamaniya,RANI PUR KALYAN GARH
35703,CHITRAKOOT,MANIKPUR,Kharoundh,KHAROUNDH
35704,CHITRAKOOT,MANIKPUR,Khichari,KHICHARI
35705,CHITRAKOOT,MANIKPUR,Kihunia,KIHUNIA
35706,CHITRAKOOT,MANIKPUR,Kota Kadaila,KOTA KADAILA
35707,CHITRAKOOT,MANIKPUR,Kothil Hai,KOTHIL HAI
35708,CHITRAKOOT,MANIKPUR,Koubara,KOUBARA
35709,CHITRAKOOT,MANIKPUR,Kubari,RANI PUR KALYAN GARH
35710,CHITRAKOOT,MANIKPUR,Kui,KUI
35711,CHITRAKOOT,MANIKPUR,Kulmar Parasen,KIHUNIA
35712,CHITRAKOOT,MANIKPUR,Kusumi,BAMBIA
35713,CHITRAKOOT,MANIKPUR,Lodhia Mafi,LODHIA MAFI
35714,CHITRAKOOT,MANIKPUR,Madaiyan,MADAIYAN
35715,CHITRAKOOT,MANIKPUR,Mahuli,NAGAR
35716,CHITRAKOOT,MANIKPUR,Manikpur Rural,SARHAT
35717,CHITRAKOOT,MANIKPUR,Markundi,ACHUR NERUA
35718,CHITRAKOOT,MANIKPUR,Matna,MATNA
35719,CHITRAKOOT,MANIKPUR,Mau Gurdari,MAU GURDARI
35720,CHITRAKOOT,MANIKPUR,Nagar,NAGAR
35721,CHITRAKOOT,MANIKPUR,Nand Baniya,BARAH MAFI
35722,CHITRAKOOT,MANIKPUR,Nihi,NIHI
35723,CHITRAKOOT,MANIKPUR,Pada,GIDURAHA
35724,CHITRAKOOT,MANIKPUR,Pah Kanjari,RAMPUR TAROUHA
35725,CHITRAKOOT,MANIKPUR,Paikora Mafi,PAIKORA MAFI
35726,CHITRAKOOT,MANIKPUR,Pandari Mafi,NAGAR
35727,CHITRAKOOT,MANIKPUR,Pata,SARHAT
35728,CHITRAKOOT,MANIKPUR,Raipura,RAIPURA
35729,CHITRAKOOT,MANIKPUR,Rampuriya,SARAINYA
35730,CHITRAKOOT,MANIKPUR,Rampur Kalyan Garh,RAMPUR  KALYAN GARH
35731,CHITRAKOOT,MANIKPUR,Rampur Tarouha,RAMPUR TAROUHA
35732,CHITRAKOOT,MANIKPUR,Rehutia,REHUTIA
35733,CHITRAKOOT,MANIKPUR,Rukama Bujurg,RUKAMA BUJURG
35734,CHITRAKOOT,MANIKPUR,Rukama Khurd,RUKAMA KHURD
35735,CHITRAKOOT,MANIKPUR,Sahalwar,NAGAR
35736,CHITRAKOOT,MANIKPUR,Sahdol,SARHAT
35737,CHITRAKOOT,MANIKPUR,Sakrouha,SAKROUHA
35738,CHITRAKOOT,MANIKPUR,Sarainya,SARAINYA
35739,CHITRAKOOT,MANIKPUR,Sarhat,SARHAT
35740,CHITRAKOOT,MANIKPUR,Sekhapur,NAGAR
35741,CHITRAKOOT,MANIKPUR,Semardaha,SEMARDAHA
35742,CHITRAKOOT,MANIKPUR,Semaria Charan Dasi,SEMARIA CHARAN DASI
35743,CHITRAKOOT,MANIKPUR,Shitalpur Tarauha,SHITALPUR TARAUHA
35744,CHITRAKOOT,MANIKPUR,Takhatupur,RAMPUR TAROUHA
35745,CHITRAKOOT,MANIKPUR,Tikaria Jamunihai,TIKARIA JAMUNIHAI
35746,CHITRAKOOT,MANIKPUR,Udki,UDKI
35747,CHITRAKOOT,MANIKPUR,Ulden,NIHI
35748,CHITRAKOOT,MANIKPUR,Umari,KHICHARI
35749,CHITRAKOOT,MANIKPUR,Unchadeeh,UNCHADEEH
35750,CHITRAKOOT,Mau,Ahiri,AHIRI
35751,CHITRAKOOT,Mau,Amarpur,GHUREHTA
35752,CHITRAKOOT,Mau,Arawari Naudhiya,BOJH
35753,CHITRAKOOT,Mau,Atari Majara,SEMARA
35754,CHITRAKOOT,Mau,Aunjhar,AUNJHAR
35755,CHITRAKOOT,Mau,Bambura,MANDAUR
35756,CHITRAKOOT,Mau,Bamburi,BAMBURI
35757,CHITRAKOOT,Mau,Bandhi,BANDHI
35758,CHITRAKOOT,Mau,Barachhi Ahatmali,SUHEL MUSTKIL
35759,CHITRAKOOT,Mau,Barachhi Mustkil,SUHEL MUSTKIL
35760,CHITRAKOOT,Mau,Bargadh,BARGADH
35761,CHITRAKOOT,Mau,Barha Kotara Ahatmali,BARHA KOTRA MUSTAKIL
35762,CHITRAKOOT,Mau,Barha Kotra Mustakil,BARHA KOTRA MUSTAKIL
35763,CHITRAKOOT,Mau,Bariya,BARIYA
35764,CHITRAKOOT,Mau,Bariyari Kalan Ahatmali,BARIYARI KALAN MUSTAKIL
35765,CHITRAKOOT,Mau,Bariyari Kalan Mustakil,BARIYARI KALAN MUSTAKIL
35766,CHITRAKOOT,Mau,Bariyari Khurd Ahatmali,BARIYARI KALAN MUSTAKIL
35767,CHITRAKOOT,Mau,Bariyari Khurd Mustakil,BARHA KOTRA MUSTAKIL
35768,CHITRAKOOT,Mau,Barwar Ahatmali,BARWAR MUSTKIL
35769,CHITRAKOOT,Mau,Barwar Mustkil,BARWAR MUSTKIL
35770,CHITRAKOOT,Mau,Basingha,Basingha
35771,CHITRAKOOT,Mau,Basrehi Ahatmali,REDI BHUSAULI MUSTKIL
35772,CHITRAKOOT,Mau,Basrehi Mustkil,REDI BHUSAULI MUSTKIL
35773,CHITRAKOOT,Mau,Benipur Pali Ahatmali,PARDAWAN MUSTAKIL
35774,CHITRAKOOT,Mau,Benipur Pali Mustakil,PARDAWAN MUSTAKIL
35775,CHITRAKOOT,Mau,Bhakharwar,BHAKHARWAR
35776,CHITRAKOOT,Mau,Bhatgawan,BOJH
35777,CHITRAKOOT,Mau,Bhavanipur,DEORA
35778,CHITRAKOOT,Mau,Bhitari,BHITARI
35779,CHITRAKOOT,Mau,Bihata,MOHINI
35780,CHITRAKOOT,Mau,Bisaundha,GHUNUWA
35781,CHITRAKOOT,Mau,Biyawal Ahatmali,BIYAWAL MUSTKIL
35782,CHITRAKOOT,Mau,Biyawal Mustkil,BIYAWAL MUSTKIL
35783,CHITRAKOOT,Mau,Bojh,BOJH
35784,CHITRAKOOT,Mau,Budhawal,RERUWA
35785,CHITRAKOOT,Mau,Chachokhar,KOTWA MAFI
35786,CHITRAKOOT,Mau,Chahata,KHAJURIHA KHURD
35787,CHITRAKOOT,Mau,Chak Alaiya,TADI MUSTKIL
35788,CHITRAKOOT,Mau,Chakaur Ahatmali,CHAKAUR MUSTKIL
35789,CHITRAKOOT,Mau,Chakaur Mustkil,CHAKAUR MUSTKIL
35790,CHITRAKOOT,Mau,Chak Bhadesar,PIPARAUND
35791,CHITRAKOOT,Mau,Chak Bojh,BOJH
35792,CHITRAKOOT,Mau,Chak Mawai Radha,TENDUWA MAFI
35793,CHITRAKOOT,Mau,Chandaha,SUHEL MUSTKIL
35794,CHITRAKOOT,Mau,Chandai,UFARAULI
35795,CHITRAKOOT,Mau,Channadh,OBARI
35796,CHITRAKOOT,Mau,Chharehra,DONDIYA MAFI
35797,CHITRAKOOT,Mau,Chhataini Mafi,DONDIYA MAFI
35798,CHITRAKOOT,Mau,Chhiolaha,CHHIOLAHA
35799,CHITRAKOOT,Mau,Chitawar,CHITAWAR
35800,CHITRAKOOT,Mau,Dadari,DADARI
35801,CHITRAKOOT,Mau,Dadhiya,Basingha
35802,CHITRAKOOT,Mau,Deora,DEORA
35803,CHITRAKOOT,Mau,Deundha,DEUNDHA
35804,CHITRAKOOT,Mau,Dhadhawar,DHADHAWAR
35805,CHITRAKOOT,Mau,Dhawada,DHADHAWAR
35806,CHITRAKOOT,Mau,Dhendhaura,MANDAUR
35807,CHITRAKOOT,Mau,Dondiya Mafi,DONDIYA MAFI
35808,CHITRAKOOT,Mau,Dubari,SAKHAUNHA
35809,CHITRAKOOT,Mau,Dubi,RAIPURA
35810,CHITRAKOOT,Mau,Gadhawa,GADHAWA
35811,CHITRAKOOT,Mau,Gahur,GAHUR
35812,CHITRAKOOT,Mau,Ghunuwa,GHUNUWA
35813,CHITRAKOOT,Mau,Ghurehta,GHUREHTA
35814,CHITRAKOOT,Mau,Goiya Kalan,GOIYA KHURD
35815,CHITRAKOOT,Mau,Goiya Khurd,GOIYA KHURD
35816,CHITRAKOOT,Mau,Hanna Binaika,HANNA BINAIKA
35817,CHITRAKOOT,Mau,Haradi Kalan,HARADI KALAN
35818,CHITRAKOOT,Mau,Hardi Khurd,HARADI KALAN
35819,CHITRAKOOT,Mau,Hatawa,HATAWA
35820,CHITRAKOOT,Mau,Itaha Devipur,ITAHA DEVIPUR
35821,CHITRAKOOT,Mau,Itwan,ITWAN
35822,CHITRAKOOT,Mau,Jafarpur,KHANDEHA
35823,CHITRAKOOT,Mau,Jamira,KONIYA
35824,CHITRAKOOT,Mau,Jorwara,KARAHI
35825,CHITRAKOOT,Mau,Kalchiha,KALCHIHA
35826,CHITRAKOOT,Mau,Kandhara,OBARI
35827,CHITRAKOOT,Mau,Kaniyadh,KOTWA MAFI
35828,CHITRAKOOT,Mau,Kapuri,SINGHPUR
35829,CHITRAKOOT,Mau,Karahi,KARAHI
35830,CHITRAKOOT,Mau,Karaundi Khurd,OBARI
35831,CHITRAKOOT,Mau,Kataiya Dandi,KATAIYA DANDI
35832,CHITRAKOOT,Mau,Kataiya Khadar Ahatmali,KATAIYA KHADAR MUSTKIL
