,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
44676,GHAZIPUR,Ghazipur,Abdul Chak,CHAURAHI
44677,GHAZIPUR,Ghazipur,Abishan,ABISHAN
44678,GHAZIPUR,Ghazipur,Acolhi Urf Bishunpura,GOPOLPUR
44679,GHAZIPUR,Ghazipur,Adipah,PANDAYPUR RADHE
44680,GHAZIPUR,Ghazipur,Agusta Salamatpur,AGUSTA SALAMATPUR
44681,GHAZIPUR,Ghazipur,Akarampur Urf Banzaripur,BANZARIPUR
44682,GHAZIPUR,Ghazipur,Akhatiyarpur,AKHATIYARPUR
44683,GHAZIPUR,Ghazipur,Akunhspur,AKUNHSPUR
44684,GHAZIPUR,Ghazipur,Alampatti,BAXUPUR
44685,GHAZIPUR,Ghazipur,Alawalpur,RAJDEPUR
44686,GHAZIPUR,Ghazipur,Alipur Bangawan,ALIPUR BANGAWAN
44687,GHAZIPUR,Ghazipur,Amadpur,BHAURAHA
44688,GHAZIPUR,Ghazipur,Amani Chak,BHAWANIPURA
44689,GHAZIPUR,Ghazipur,Amauli Gangbarar,BISUNPUR UPERWAR
44690,GHAZIPUR,Ghazipur,Amauli Uparwar,BISUNPUR UPERWAR
44691,GHAZIPUR,Ghazipur,Amawan,SIKANDARPUR UPARWAR
44692,GHAZIPUR,Ghazipur,Ammaatari,TARCHA
44693,GHAZIPUR,Ghazipur,Anapur,TULLA PATTI
44694,GHAZIPUR,Ghazipur,Andhaun,ANDHAUN
44695,GHAZIPUR,Ghazipur,Aphajalpur,PRITHVIPUR
44696,GHAZIPUR,Ghazipur,Arajibag Fatehpur Arwa,FATEHPUR ARWA
44697,GHAZIPUR,Ghazipur,Araji Baglawa,SULTANPUR
44698,GHAZIPUR,Ghazipur,Araji Ghurma,MARDAH
44699,GHAZIPUR,Ghazipur,Araji Mafi Dungurpur,JALLAPUR
44700,GHAZIPUR,Ghazipur,Araji Orasan,CHAKJAMALUDDIN ZAMIN URF AFJALPUR
44701,GHAZIPUR,Ghazipur,Arakhpur,ARAKHPUR
44702,GHAZIPUR,Ghazipur,Arakhpur,ARAKHPURA
44703,GHAZIPUR,Ghazipur,Arazi Bag Karimullah,DHAWA
44704,GHAZIPUR,Ghazipur,Arazi Dhawa,DHAWA
44705,GHAZIPUR,Ghazipur,Aripur,ARIPUR
44706,GHAZIPUR,Ghazipur,Arsadpur,ARSADPUR
44707,GHAZIPUR,Ghazipur,Ataria Gangbarar,BISUNPUR UPERWAR
44708,GHAZIPUR,Ghazipur,Ataria Uparwar,BISUNPUR UPERWAR
44709,GHAZIPUR,Ghazipur,Atrauli,HETIMPUR
44710,GHAZIPUR,Ghazipur,Aurangabad,AURANGABAD
44711,GHAZIPUR,Ghazipur,Awakarpur,SAHERI
44712,GHAZIPUR,Ghazipur,Baberi,BABERI
44713,GHAZIPUR,Ghazipur,Babua Patti,BHARSAR
44714,GHAZIPUR,Ghazipur,Babu Raipur,BABU RAIPUR
44715,GHAZIPUR,Ghazipur,Baddhu Sarai,PARMANANDPUR
44716,GHAZIPUR,Ghazipur,Badhhopur,BADHHOPUR
44717,GHAZIPUR,Ghazipur,Badhui Khurd,Badhui Khurd
44718,GHAZIPUR,Ghazipur,Badipatti Uparwar,KHARAGPUR
44719,GHAZIPUR,Ghazipur,Bag Begam Shah,BINDWALIA
44720,GHAZIPUR,Ghazipur,Baghol,BAGHOL
44721,GHAZIPUR,Ghazipur,Bag Nurullah,BINDWALIA
