,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
38247,ETAH,Aliganj,Abdullapur,TAJPUR ADDHA
38248,ETAH,Aliganj,Agaunapur,AGAUNAPUR
38249,ETAH,Aliganj,Aharai Bichanpur,AHARAI BICHANPUR
38250,ETAH,Aliganj,Ahmadpur,AHMADPUR
38251,ETAH,Aliganj,Ahmadpur Chilauli,BAGHAULI
38252,ETAH,Aliganj,Akbarpur Kesho Rai,AKBARPUR LAL SAHAI
38253,ETAH,Aliganj,akbarpur kot,AKBARPUR KOT
38254,ETAH,Aliganj,Akbarpur Lal Sahai,AKBARPUR LAL SAHAI
38255,ETAH,Aliganj,Alipur,ALIPUR
38256,ETAH,Aliganj,Aliyapur,ALIYAPUR DANDA
38257,ETAH,Aliganj,Amogpur Bhataan,AMOGH PUR BHATAN
38258,ETAH,Aliganj,Amogpur Brahmanan,SARAUTIA
38259,ETAH,Aliganj,Amratpur Raghupur,AMRATPUR RAGHUPUR
38260,ETAH,Aliganj,Amroli Ratanpur,AMROLI RATANPUR
38261,ETAH,Aliganj,Angadpur,ANGADPUR
38262,ETAH,Aliganj,Angraiya Gangai,ANGRAIYA GANGAI
38263,ETAH,Aliganj,Angraiya Jamunai,ANGRAIYA JAMUNAI
38264,ETAH,Aliganj,Arjunai Simrai,ARJUNAI SIMRAI
38265,ETAH,Aliganj,Asalpur Ismailpur,PURAHAR BULAKINAGAR
38266,ETAH,Aliganj,Bachhauragang,BACHHAURAGANG
38267,ETAH,Aliganj,Baghauli,BAGHAULI
38268,ETAH,Aliganj,Bahgon,BAHGON
38269,ETAH,Aliganj,Bajeedpur,BARAULIA
38270,ETAH,Aliganj,Bandu Pura,BANDU PURA
38271,ETAH,Aliganj,Bani,BANI
38272,ETAH,Aliganj,Baniya Dhahara,BANIYA DHAHARA
38273,ETAH,Aliganj,Baraulia,BARAULIA
38274,ETAH,Aliganj,Barna,BARNA
38275,ETAH,Aliganj,Basantpur,BARNA
38276,ETAH,Aliganj,Bhadki,BHADKI
38277,ETAH,Aliganj,Bhaduia Math,BHADUIA MATH
38278,ETAH,Aliganj,Bhalaul,BHALAUL
38279,ETAH,Aliganj,Bhamaura,BHAMAURA
38280,ETAH,Aliganj,Bharapura,BHARAPURA
38281,ETAH,Aliganj,Bhaupura,BHAUPURA
38282,ETAH,Aliganj,Bhawanpur,KISHANPUR
38283,ETAH,Aliganj,Bhiraiya Urf Madhuban,NAGALA DAYAL
38284,ETAH,Aliganj,Bichhand Paharpur,BICHHAND PAHARPUR
38285,ETAH,Aliganj,Bichpuri Emadpur,BHADUIA MATH
38286,ETAH,Aliganj,Bijaidepur,BIJAIDEPUR
38287,ETAH,Aliganj,Bilsarh Pachhayan,BILSARH PACHHAYAN
38288,ETAH,Aliganj,Bilsarh Puwayan,BILSARH PUWAYAN
38289,ETAH,Aliganj,Bilsar Patti,BILSAR PATTI
38290,ETAH,Aliganj,Bithara,BITHARA
38291,ETAH,Aliganj,Chak Bhoorpura,LALPUR JAHANGIRABAD
38292,ETAH,Aliganj,Chak Dhondhon,LUHARI GAVI
38293,ETAH,Aliganj,Chak Merapur,TAJPUR ADDHA
38294,ETAH,Aliganj,Chak Roopdhani,BARAULIA
38295,ETAH,Aliganj,Chaksirau,BARAULIA
38296,ETAH,Aliganj,Chandanpur,CHANDANPUR
38297,ETAH,Aliganj,Chilmapur,TATRAI
38298,ETAH,Aliganj,Dadupur Asgharpur,DADUPUR ASGHARPUR
38299,ETAH,Aliganj,Dadupur Khurd,DADUPUR KHURD
38300,ETAH,Aliganj,Dahelia,DAHELIA
38301,ETAH,Aliganj,Dahliya Pooth,DAHELIYA POOTH
38302,ETAH,Aliganj,Danda,ALIYAPUR DANDA
38303,ETAH,Aliganj,Datauli,DATAULI
38304,ETAH,Aliganj,Daudganj,DAUDGANJ
38305,ETAH,Aliganj,Daulatpur,DAULATPUR
38306,ETAH,Aliganj,Devtara,DEVTARA
38307,ETAH,Aliganj,Dhanteengara,DHATEENGARA
38308,ETAH,Aliganj,Dharauli,DHARAULI
38309,ETAH,Aliganj,Dharra,BHALAUL
38310,ETAH,Aliganj,Dharsepur,NAYA GAON
38311,ETAH,Aliganj,Dhivaiya Akhtyaarpur,DHIVAIYA AKHTYARPUR
38312,ETAH,Aliganj,Dhumari,DHUMARI
38313,ETAH,Aliganj,Diwana,GUHATIA KHURDA
38314,ETAH,Aliganj,Fardpura,FARDPURA
38315,ETAH,Aliganj,Fatehpur,FATEHPUR
38316,ETAH,Aliganj,Gahee,GAHEE
38317,ETAH,Aliganj,Gahlai,JAJALPUR
38318,ETAH,Aliganj,Gai Singh Pur,GAI SINGH PUR
38319,ETAH,Aliganj,Gaiwar Asdullapur,GAIWAR ASDULLAPUR
38320,ETAH,Aliganj,Galarpur,MIHUTA
38321,ETAH,Aliganj,gangupur,GANGUPURA
38322,ETAH,Aliganj,Gangupura,BARNA
38323,ETAH,Aliganj,Ganpatipur,JAWAHAR NAGAR PURSARI
38324,ETAH,Aliganj,Ganpatipur Barhapur,GANPATIPUR BARHAPUR
38325,ETAH,Aliganj,Garhia Jagannath,GARHIA JAGANNATH
38326,ETAH,Aliganj,Garhimadsua,GARI MADSUA
38327,ETAH,Aliganj,Garhi Roshan,GARHI ROSHAN
38328,ETAH,Aliganj,Gora Cham,BHADUIA MATH
38329,ETAH,Aliganj,Guhatia Khurda Kalan,GUHATIA KHURDA
38330,ETAH,Aliganj,Gulnagariya,UDAIPURA
38331,ETAH,Aliganj,Gulshanabad,ANGRAIYA JAMUNAI
38332,ETAH,Aliganj,Gunamai,BANI
38333,ETAH,Aliganj,Harisinhpur,HARSINGHPUR
