,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
9903,AZAMGARH,Azamgarh,Aadipur,HARIHARPUR
9904,AZAMGARH,Azamgarh,Aakona,CHAKARAPANPUR
9905,AZAMGARH,Azamgarh,Aavari,AAVARI
9906,AZAMGARH,Azamgarh,Abu Saeedpur,HAIDARABAD URF CHHAWARA
9907,AZAMGARH,Azamgarh,Achal Bhiti,SHAHIGADHA
9908,AZAMGARH,Azamgarh,Adampur,ADAMPUR
9909,AZAMGARH,Azamgarh,Adiyanpur Or Udiakhan,BHOPATPUR
9910,AZAMGARH,Azamgarh,Afajalpur,SALEMPUR
9911,AZAMGARH,Azamgarh,Ahibaranpur,LAXIRAMPUR
9912,AZAMGARH,Azamgarh,Ahirauti,KHANPUR
9913,AZAMGARH,Azamgarh,Ahirpura Or Ahopur,MASUWA
9914,AZAMGARH,Azamgarh,Ahiyayee Or Mahiyathi 2,SHEIKHPUR A
9915,AZAMGARH,Azamgarh,Aho Patti,AHO PATTI
9916,AZAMGARH,Azamgarh,Ainhia,AINHIA
9917,AZAMGARH,Azamgarh,Akbalpur,AKBELPUR
9918,AZAMGARH,Azamgarh,Akdopur,MASUWA
9919,AZAMGARH,Azamgarh,Allauddinpur,BIRBHDRAPUR
9920,AZAMGARH,Azamgarh,Amilo (CT),AMILO
9921,AZAMGARH,Azamgarh,Amla Gopalpur,PARASUPUR
9922,AZAMGARH,Azamgarh,Ammdahi,AMMDAHI
9923,AZAMGARH,Azamgarh,Ammuari,AMURHI
9924,AZAMGARH,Azamgarh,Anaai,ANEI
9925,AZAMGARH,Azamgarh,Anaura,ANAURA
9926,AZAMGARH,Azamgarh,Araji Bagmati,KOTAWA
9927,AZAMGARH,Azamgarh,Araji Bankatiya,DUGDUGWA
9928,AZAMGARH,Azamgarh,Araji Man Kunwar,KODAR AJAMATPUR
9929,AZAMGARH,Azamgarh,Arya,ARYA
9930,AZAMGARH,Azamgarh,Asaur,ASAUR
9931,AZAMGARH,Azamgarh,Asaur,BAKIPUR
9932,AZAMGARH,Azamgarh,Asaur Or Asaupur,ASAUR
9933,AZAMGARH,Azamgarh,Ashona,ASHONA
9934,AZAMGARH,Azamgarh,Asmanpur,JAMIN MANJHRIYA
9935,AZAMGARH,Azamgarh,Aspalpur,AZAMBANDH  YASHPALPUR
9936,AZAMGARH,Azamgarh,Atasari,ATARARI
9937,AZAMGARH,Azamgarh,Attardiha,ATTARDIHA
9938,AZAMGARH,Azamgarh,Aurangabad,MANIKPUR
9939,AZAMGARH,Azamgarh,Auvati Or Abari,AVATI
9940,AZAMGARH,Azamgarh,Avanv,AVANV
9941,AZAMGARH,Azamgarh,Avila Sand,BHUJHI
9942,AZAMGARH,Azamgarh,Azam Bagh,AZAMBANDH  YASHPALPUR
9943,AZAMGARH,Azamgarh,Azampur,AZAMPUR
9944,AZAMGARH,Azamgarh,Azizabad,ROSHANPUR
9945,AZAMGARH,Azamgarh,Babhanauli Adayee,BABHNAULI MAFI
9946,AZAMGARH,Azamgarh,Babhanpura Or Bhajanpur,RASULPUR BEVHARA
9947,AZAMGARH,Azamgarh,Babhnauli Or Babhnauli Mafi,BABHNAULI MAFI
9948,AZAMGARH,Azamgarh,Babur Yohardih,BABURA VYAVHAR DIH
9949,AZAMGARH,Azamgarh,Bada Gaon,GUJARPAR
9950,AZAMGARH,Azamgarh,Badasar Or Kadasar,CHHAATUR
9951,AZAMGARH,Azamgarh,Baddopur,BADDOPUR
9952,AZAMGARH,Azamgarh,Badhal Ganj,BADHAL GANJ
9953,AZAMGARH,Azamgarh,Badihari,KOTHRA
9954,AZAMGARH,Azamgarh,Badora Buzarg,BADORA BUZARG
9955,AZAMGARH,Azamgarh,Badora Khurd,BADOURA KHURD
9956,AZAMGARH,Azamgarh,Bag Lakhram,BAG LAKHRAM
9957,AZAMGARH,Azamgarh,Bahu Khor,NEVARAHI
9958,AZAMGARH,Azamgarh,Baila Kot Or Bailapur,BAILAKOL
9959,AZAMGARH,Azamgarh,Bainpur,AMMDAHI
9960,AZAMGARH,Azamgarh,Bairampur,BAIRAMPUR
9961,AZAMGARH,Azamgarh,Bairampur,PAOVTHA
9962,AZAMGARH,Azamgarh,Baithauli,BAITHAULI
9963,AZAMGARH,Azamgarh,Bajar,PARASI
9964,AZAMGARH,Azamgarh,Bakipur,BAKIPUR
9965,AZAMGARH,Azamgarh,Balahara,BELAHARA
9966,AZAMGARH,Azamgarh,Balrampur,BALRAMPUR
9967,AZAMGARH,Azamgarh,Bandhuja Chachar,MAINUDDINPUR
9968,AZAMGARH,Azamgarh,Bankata,BASGIT
9969,AZAMGARH,Azamgarh,Bankatiya,MAHRAJPUR
9970,AZAMGARH,Azamgarh,Banwari Chak,KOLOHUKHOR
9971,AZAMGARH,Azamgarh,Barahatir Jagdishpur (CT),BARAHATIR JAGDISHPUR
9972,AZAMGARH,Azamgarh,Barahi,HTAUTHA
9973,AZAMGARH,Azamgarh,Barahi,KATAGHAR JAMUR
9974,AZAMGARH,Azamgarh,Baramadpur,BARAMADPUR
9975,AZAMGARH,Azamgarh,Bardhaiya,SAHRIYA
9976,AZAMGARH,Azamgarh,Bardiha Urf Gaderuiya Or Gadur,BARDIHA URF GADERUA
9977,AZAMGARH,Azamgarh,Basaratpur,GUJARPAR
9978,AZAMGARH,Azamgarh,Basauodha,BASAUODHA
9979,AZAMGARH,Azamgarh,Basgit,BASGIT
9980,AZAMGARH,Azamgarh,Bashi,PANDAHA
9981,AZAMGARH,Azamgarh,Bashijarmajaipur,BASHIJARMAJAIPUR
9982,AZAMGARH,Azamgarh,Basti,BASTI
9983,AZAMGARH,Azamgarh,Basti,BASTI
9984,AZAMGARH,Azamgarh,Bayasi,BAYASI
9985,AZAMGARH,Azamgarh,Behta Lachhirampur Or Behta,BEHTA
9986,AZAMGARH,Azamgarh,Beilasa,MANDAY
9987,AZAMGARH,Azamgarh,Belagar,BELAGAR
9988,AZAMGARH,Azamgarh,Belaisa,JAFARPUR
9989,AZAMGARH,Azamgarh,Belhatha,BELHATHA
9990,AZAMGARH,Azamgarh,Belnadih,BELNADIH
9991,AZAMGARH,Azamgarh,Bhadaiya,BHAT GAWA
9992,AZAMGARH,Azamgarh,Bhaduli,BHADULI
9993,AZAMGARH,Azamgarh,Bhagaha,TEGARPUR
9994,AZAMGARH,Azamgarh,Bhagawanpur,BHAGWANPUR
9995,AZAMGARH,Azamgarh,Bhagipur,DHANI SARAI
9996,AZAMGARH,Azamgarh,Bhagmalpur,BHAGMALPUR
9997,AZAMGARH,Azamgarh,Bhagwanpur Tandwa,RUDARI
9998,AZAMGARH,Azamgarh,Bhagwat,BHAGWAT
9999,AZAMGARH,Azamgarh,Bhaisaha,SIKANDARPUR
10000,AZAMGARH,Azamgarh,Bhajhai,BHUJHI
10001,AZAMGARH,Azamgarh,Bhamahaur,BHAMAHAUR
10002,AZAMGARH,Azamgarh,Bharoulia,IBRAHIMPUR
10003,AZAMGARH,Azamgarh,Bhar Pura,NAVA PURA URF KHALASA
10004,AZAMGARH,Azamgarh,Bhasauri,KARPIAYA
10005,AZAMGARH,Azamgarh,Bhat Gawa,BHAT GAWA
10006,AZAMGARH,Azamgarh,Bhatiya,KOTHRA
10007,AZAMGARH,Azamgarh,Bhatora,BHATORA
10008,AZAMGARH,Azamgarh,Bhikhampur,KARAUT
10009,AZAMGARH,Azamgarh,Bhikhampur,KARAUT
10010,AZAMGARH,Azamgarh,Bhikhampur,KARENHUA
10011,AZAMGARH,Azamgarh,Bhikhampur,KHANPUR
10012,AZAMGARH,Azamgarh,Bhimsenpur,BEHTA
10013,AZAMGARH,Azamgarh,Bhitari,BASAUODHA
10014,AZAMGARH,Azamgarh,Bhitari,BHITARI
10015,AZAMGARH,Azamgarh,Bhojapur,AMMDAHI
10016,AZAMGARH,Azamgarh,bhopatpur,BHOPATPUR
10017,AZAMGARH,Azamgarh,Bhurramaq Bulpur Or Mori Makdu,BHURRAMAQ BULPUR OR MORI MAKDU
10018,AZAMGARH,Azamgarh,bibipur,BHANDYA
10019,AZAMGARH,Azamgarh,Bibipur,PANDAHA
10020,AZAMGARH,Azamgarh,Biharojpur,BIHROJ PUR
10021,AZAMGARH,Azamgarh,Bijaura,DEVKHARI
10022,AZAMGARH,Azamgarh,Bisauli,BISAULI
10023,AZAMGARH,Azamgarh,Bisunpur Rajmandir,CHAK DINA KHAN
10024,AZAMGARH,Azamgarh,Bohana,BOHANA
10025,AZAMGARH,Azamgarh,Budaidha,BUDAIDHA
10026,AZAMGARH,Azamgarh,Bunda,BUNDA
10027,AZAMGARH,Azamgarh,Chaatur,CHHAATUR
10028,AZAMGARH,Azamgarh,Chack Bangali,KOTAWA
10029,AZAMGARH,Azamgarh,Chack Nahar,TARI
10030,AZAMGARH,Azamgarh,Chadi,SARAI MUBARAK
10031,AZAMGARH,Azamgarh,Chadi,SEMROUL
10032,AZAMGARH,Azamgarh,Chak Abdul Malik,MUSTAFABAD
10033,AZAMGARH,Azamgarh,Chak Ali,ANAURA
10034,AZAMGARH,Azamgarh,Chak Andhori,PANDAHA
10035,AZAMGARH,Azamgarh,Chakarapanpur,CHAKARAPANPUR
10036,AZAMGARH,Azamgarh,Chak Bahauddinpur,MUINABAD
10037,AZAMGARH,Azamgarh,Chak Bal,GAMBHIRVAN
10038,AZAMGARH,Azamgarh,Chak Basti,BASTI
10039,AZAMGARH,Azamgarh,Chak Bhai Khan,BUDAIDHA
10040,AZAMGARH,Azamgarh,Chak Daman,DUGDUGWA
10041,AZAMGARH,Azamgarh,Chak Dhanai,BHADULI
10042,AZAMGARH,Azamgarh,Chak Dih,KHOZAPUR
10043,AZAMGARH,Azamgarh,Chak Dina Khan,CHAK DINA KHAN
10044,AZAMGARH,Azamgarh,Chak Dube,BELNADIH
10045,AZAMGARH,Azamgarh,Chak Firozabad Or Firozabad,KASBA SARAI
10046,AZAMGARH,Azamgarh,Chak Gorgha,EKRAMPUR
10047,AZAMGARH,Azamgarh,Chak Halal,BHADULI
10048,AZAMGARH,Azamgarh,Chak Hiraram,MAZGAVA
10049,AZAMGARH,Azamgarh,Chak Inami,CHAK INAMI
10050,AZAMGARH,Azamgarh,Chakiya,MUSTAFABAD
10051,AZAMGARH,Azamgarh,Chak Jivnarayan,NASIRUDDINPUR
10052,AZAMGARH,Azamgarh,Chak Jiya,FIRUDDU  PUR
10053,AZAMGARH,Azamgarh,Chak Jumman,CHHAATUR
10054,AZAMGARH,Azamgarh,Chak Kalika,CHAK INAMI
10055,AZAMGARH,Azamgarh,Chak Khaillah,CHAK KHAIRULLAH
10056,AZAMGARH,Azamgarh,Chak Kishundaspur,HARIPUR
10057,AZAMGARH,Azamgarh,Chak Kothiya,KOTHIYA
10058,AZAMGARH,Azamgarh,Chak Kurkut,ANAURA
10059,AZAMGARH,Azamgarh,Chak Lal Ghar,CHACKLAL DHAR
10060,AZAMGARH,Azamgarh,Chak Madanpur,MUINABAD
10061,AZAMGARH,Azamgarh,Chak Mishrauli,PAGRA
10062,AZAMGARH,Azamgarh,Chak Molana,ASAUR
10063,AZAMGARH,Azamgarh,Chak Munnavar,BUDAIDHA
10064,AZAMGARH,Azamgarh,Chak Murar,HEGAPUR
10065,AZAMGARH,Azamgarh,Chak Murlidhar,MOMARIJPUR
10066,AZAMGARH,Azamgarh,Chak Netapur,KARISATH
10067,AZAMGARH,Azamgarh,Chak Newaz,BUDAIDHA
10068,AZAMGARH,Azamgarh,Chak Noniya,HEGAPUR
10069,AZAMGARH,Azamgarh,Chak Rajjan,FIRUDDU  PUR
10070,AZAMGARH,Azamgarh,Chak Rajman,CHADAYEE
10071,AZAMGARH,Azamgarh,Chak Samsa Or Chak Samast,MOMARIJPUR
10072,AZAMGARH,Azamgarh,Chak Sash Ahmad Urf Chakia,CHACK SHAKH AHMAD  URF CHAKIYA
10073,AZAMGARH,Azamgarh,Chak Sethaval,CHAK SETHAVAL
10074,AZAMGARH,Azamgarh,Chak Shah Dariya Or Shah Dariy,CHAK SAH DARIYA
10075,AZAMGARH,Azamgarh,Chak Sikari (CT),CHAK SIKARI
10076,AZAMGARH,Azamgarh,Chak Taajya,CHAK TAGE
10077,AZAMGARH,Azamgarh,Chak Tajpur Or Chak Taj,ASAUR
10078,AZAMGARH,Azamgarh,Chak Tulsi,ANEI
10079,AZAMGARH,Azamgarh,Chak Vilinda,BUDAIDHA
10080,AZAMGARH,Azamgarh,Chal Adhauri,BHANDYA
10081,AZAMGARH,Azamgarh,Chandayee,CHADAYEE
10082,AZAMGARH,Azamgarh,Chandesar,CHANDESAR
10083,AZAMGARH,Azamgarh,Chandi Tikar Or Chak Tikar,NEVARAHI
10084,AZAMGARH,Azamgarh,Chandoka,AHO PATTI
10085,AZAMGARH,Azamgarh,Chaubaypur,KARAUT
10086,AZAMGARH,Azamgarh,Chhatterpur,MATAULIPUR
