,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
1036,ALIGARH,Atrauli,Galibpur,GALIBPUR
1037,ALIGARH,Atrauli,Ganeshpur Gang,HAMIDPUR
1038,ALIGARH,Atrauli,Ganeshpur Govindpur,GANESHPUR GOVINDPUR
1039,ALIGARH,Atrauli,Ganeshpur Tanah,GANESHPUR TANAH
1040,ALIGARH,Atrauli,Gangabas,HAMIDPUR
1041,ALIGARH,Atrauli,Gangiri (CT),GANGIRI
1042,ALIGARH,Atrauli,Ganiyavali,GANIYAVALI
1043,ALIGARH,Atrauli,Gaon Khera,GAON KHERA
1044,ALIGARH,Atrauli,Gazipur,GAZIPUR
1045,ALIGARH,Atrauli,Gijrauli,GIJRAULI
1046,ALIGARH,Atrauli,Gopalpur,GOPALPUR
1047,ALIGARH,Atrauli,GOVALA,LAHRA SALEMPUR
1048,ALIGARH,Atrauli,Govali,GOVALI
1049,ALIGARH,Atrauli,Gyaspur,TEHARA
1050,ALIGARH,Atrauli,Habibpur,HABIBPUR
1051,ALIGARH,Atrauli,Haibatpur,HAIBATPUR
1052,ALIGARH,Atrauli,Haivatpur Kotra,HAIVATPUR KOTRA
1053,ALIGARH,Atrauli,Hamidpur,HAMIDPUR
1054,ALIGARH,Atrauli,Hamirpur,CHHABILPUR
1055,ALIGARH,Atrauli,Haranpur Ahatmali,HARANPUR KALA
1056,ALIGARH,Atrauli,Haranpur Gair Ahatmali,HARANPUR KALA
1057,ALIGARH,Atrauli,Harbanshpur,HARBANSHPUR
1058,ALIGARH,Atrauli,Harchandpur,CHAUPUR HAUJ
1059,ALIGARH,Atrauli,Hardoi,HARDOI
1060,ALIGARH,Atrauli,Harnot Bhojpur,HARNOT BHOJPUR
1061,ALIGARH,Atrauli,Hasanpur,HASANPUR
1062,ALIGARH,Atrauli,Hidramai,HIDRAMAI
1063,ALIGARH,Atrauli,Hussainpur Dehmafi,HUSSAINPUR DEHMAFI
1064,ALIGARH,Atrauli,Hussainpur Shahjadpur,HUSSAINPUR SHAHJADPUR
1065,ALIGARH,Atrauli,Inayatpur Kasba,PILKHUNI
1066,ALIGARH,Atrauli,Inayatpur Samaspur,SHAMASPUR
1067,ALIGARH,Atrauli,Izzatpur,IZZATPUR
1068,ALIGARH,Atrauli,Jadaupur,JAMANPUR
1069,ALIGARH,Atrauli,Jakhaira,JAKHAIRA
1070,ALIGARH,Atrauli,Jamal Garhi,JAMAL GARHI
1071,ALIGARH,Atrauli,Jamanpur,JAMANPUR
1072,ALIGARH,Atrauli,Jamuna,JAMUNA
1073,ALIGARH,Atrauli,Jijathal,JIJATHAL
1074,ALIGARH,Atrauli,Jirauli Dhoom Singh,JIRAULI DHOOM SINGH
1075,ALIGARH,Atrauli,Jiravli,JIRAULI
1076,ALIGARH,Atrauli,Jujharka,JUJHARKA
1077,ALIGARH,Atrauli,Kadauli,KADAULI
1078,ALIGARH,Atrauli,KAKA BEGPUR,KAKA BEGPUR
1079,ALIGARH,Atrauli,Kakethal,KAKETHAL
1080,ALIGARH,Atrauli,Kakrali,KAKRALI
1081,ALIGARH,Atrauli,Kaliyanpur Bhagirathpur,KHERHA KALIYANPUR BHAGIRATHPUR
1082,ALIGARH,Atrauli,Kaliyanpur Rani,KALIYANPUR RANI
1083,ALIGARH,Atrauli,Kalyan Nagar,KALYAN NAGAR
1084,ALIGARH,Atrauli,Kamalabad,SIHAVALI
1085,ALIGARH,Atrauli,Kamalpur,NAHAL
1086,ALIGARH,Atrauli,Kanakpur,HABIBPUR
1087,ALIGARH,Atrauli,Kanakpur,KANAKPUR
1088,ALIGARH,Atrauli,Kanaubi,KANAUBI
1089,ALIGARH,Atrauli,Kanchanpur,KANCHANPUR
1090,ALIGARH,Atrauli,Kaser,KASER
1091,ALIGARH,Atrauli,Kasimpur Gadaipur,KASIMPUR GADAIPUR
1092,ALIGARH,Atrauli,Kasimpur Khushipur,KASIMPUR KHUSHIPUR
1093,ALIGARH,Atrauli,Kasimpur Math Kaser,KASIMPUR
1094,ALIGARH,Atrauli,Kasimpur Nagri,KASIMPUR NAGRI
1095,ALIGARH,Atrauli,Kazimabad,KAZIMABAD
1096,ALIGARH,Atrauli,Khadava,KHADAVA
1097,ALIGARH,Atrauli,Khairabad,KHAIRABAD
1098,ALIGARH,Atrauli,Khanpur Khitauli,KHANPUR KHITAULI
1099,ALIGARH,Atrauli,Khargupura,DATAVALI
1100,ALIGARH,Atrauli,Khedia,JAMUNA
1101,ALIGARH,Atrauli,Khedia Bahadur Garhi,KHEDIA BAHADUR GARHI
1102,ALIGARH,Atrauli,Khedia Dhaukal,BULAPUR
1103,ALIGARH,Atrauli,KHEDIA RAFAYTPUR,KHEDIA RAFAYTPUR
1104,ALIGARH,Atrauli,KHEDIA SUJATPUR,DINAPUR
1105,ALIGARH,Atrauli,Khedia Ta Lohgarh,KHEDIA TA LOHGARH
1106,ALIGARH,Atrauli,Khera Khijarpur,KHERHA KALIYANPUR BHAGIRATHPUR
1107,ALIGARH,Atrauli,Khersa,KHERSA
1108,ALIGARH,Atrauli,Khiriri Mastipur,KHIRIRI MASTIPUR
1109,ALIGARH,Atrauli,Khulavali Urf Habib Ganj,MAUPUR BAHADURPUR
1110,ALIGARH,Atrauli,Kirthala,KIRTHALA
1111,ALIGARH,Atrauli,Kirtoli,NAGLA ALIYA
1112,ALIGARH,Atrauli,Korah Raghupura,KORAH RAGHUPURA
1113,ALIGARH,Atrauli,Kunjalpur,KUNJALPUR
1114,ALIGARH,Atrauli,Kunvarpur,KUNVARPUR
1115,ALIGARH,Atrauli,Lahaski,LAHASKI
1116,ALIGARH,Atrauli,Lahra Salempur,LAHRA SALEMPUR
1117,ALIGARH,Atrauli,Lodhai,JIJATHAL
1118,ALIGARH,Atrauli,Lohgarh,LOHGARH
1119,ALIGARH,Atrauli,Madapur,MADAPUR
1120,ALIGARH,Atrauli,Madhupur,MADHUPUR
1121,ALIGARH,Atrauli,Mahaka,PANIHARA
1122,ALIGARH,Atrauli,Mahera,KHEDIA TA LOHGARH
1123,ALIGARH,Atrauli,Mahgavan,MAHGAVAN
1124,ALIGARH,Atrauli,Majhaula,MAJHAULA
1125,ALIGARH,Atrauli,Makhdum Nagar,MAKHDUM NAGAR
1126,ALIGARH,Atrauli,Malahpur,MALAHPUR
1127,ALIGARH,Atrauli,Malsai,MALSAI
1128,ALIGARH,Atrauli,Mamiana Ummedpur,MANIANA UMMEDPUR
1129,ALIGARH,Atrauli,Mandpur,MANDPUR
1130,ALIGARH,Atrauli,Man Garhi,KHEDIA TA LOHGARH
1131,ALIGARH,Atrauli,Manpur Bhaupur,MAUPUR BAHADURPUR
1132,ALIGARH,Atrauli,Maupur Bahadurpur,MAUPUR BHAUPUR
1133,ALIGARH,Atrauli,Meer Garhi,MEER GARHI
1134,ALIGARH,Atrauli,Mohakampur Ta Datawali,MOHKAMPUR PITHAN
1135,ALIGARH,Atrauli,Mohasanabad,JAMAL GARHI
1136,ALIGARH,Atrauli,Mohkampur Ta Dadon,KHERSA
1137,ALIGARH,Atrauli,Mohsanpur,MOHSANPUR
1138,ALIGARH,Atrauli,Mudhail,MUDHAIL
1139,ALIGARH,Atrauli,Muhamadpur Badhera,MUHAMADPUR BADHERA
1140,ALIGARH,Atrauli,Mundia Majra Kaser,MUNIYA MAZRA KASER
1141,ALIGARH,Atrauli,Muradpur,CHAUMUHAN
1142,ALIGARH,Atrauli,Muzaffara,MUZAFFARA
1143,ALIGARH,Atrauli,NABIVPUR,NABIVPUR
1144,ALIGARH,Atrauli,Nagalyia Jahar,NAGALYIA JAHAR
1145,ALIGARH,Atrauli,Nagar,LAHASKI
1146,ALIGARH,Atrauli,Nagavali Shakurganj,HARANPUR KALA
1147,ALIGARH,Atrauli,Nagla Aliya,NAGLA ALIYA
1148,ALIGARH,Atrauli,Nagla Harji,NAGLA HARJI
1149,ALIGARH,Atrauli,Nagla Jogia,SANKRA
1150,ALIGARH,Atrauli,NAGLA KHARGU,SIDHAULI KALAN
1151,ALIGARH,Atrauli,Nagla Meva,KASIMPUR
1152,ALIGARH,Atrauli,Nagla Nizam,PENDRA
1153,ALIGARH,Atrauli,Nah,NAH
1154,ALIGARH,Atrauli,Nahal,NAHAL
1155,ALIGARH,Atrauli,Narauna Akapur,NARONA AKAPUR
1156,ALIGARH,Atrauli,Narupura Katka,NARUPURA KATKA
1157,ALIGARH,Atrauli,Nathpur,NATHPUR
1158,ALIGARH,Atrauli,Nauari,NAUARI
1159,ALIGARH,Atrauli,Naugavan,NAUGAVAN
1160,ALIGARH,Atrauli,Nausha,NAUSHA
1161,ALIGARH,Atrauli,Ninamai Ojipur,NINAMAI OJIPUR
1162,ALIGARH,Atrauli,Nisarpur,IZZATPUR
1163,ALIGARH,Atrauli,Noratha,GIJRAULI
1164,ALIGARH,Atrauli,ORENI DALPATPUR,ORENI DALPATPUR
1165,ALIGARH,Atrauli,Pahar Garhi,PAHAR GARHI
1166,ALIGARH,Atrauli,Paharipur,PAHARIPUR
1167,ALIGARH,Atrauli,Paindra Nawabpur,PAINDRA NAWABPUR
1168,ALIGARH,Atrauli,Palimukimpur,PALIMUKIMPUR
1169,ALIGARH,Atrauli,Panhara Abdullapur,PANHARA ABDULLAPUR
1170,ALIGARH,Atrauli,Panihara,PANIHARA
1171,ALIGARH,Atrauli,Paraura,PARAURA
1172,ALIGARH,Atrauli,Pendra,PENDRA
1173,ALIGARH,Atrauli,PHUSAVALI,PHUSAVALI
1174,ALIGARH,Atrauli,Pidhaul Mahmodpur,PIDHAUL MAHMODPUR
1175,ALIGARH,Atrauli,Pilkhuni,PILKHUNI
1176,ALIGARH,Atrauli,Pipli,PIPLI
1177,ALIGARH,Atrauli,Piploi,PIPLOI
1178,ALIGARH,Atrauli,Pithanpur,MOHKAMPUR PITHAN
1179,ALIGARH,Atrauli,Puraini Ismailpur,PURAINI ISMAILPUR
1180,ALIGARH,Atrauli,Pyavali,PYAVALI
1181,ALIGARH,Atrauli,Rahmapur,RAHMAPUR
1182,ALIGARH,Atrauli,Rai piroi,TIKARI
1183,ALIGARH,Atrauli,Raipur Dalpatpur,RAIPUR DALPATPUR
1184,ALIGARH,Atrauli,Raipur Khas,RAIPUR KHAS
1185,ALIGARH,Atrauli,Raipur Munzapta,RAIPUR MUNZAPTA
1186,ALIGARH,Atrauli,Raipur Oi,ORENI DALPATPUR
1187,ALIGARH,Atrauli,Rajatau Seupur,RAJATAU SEUPUR
1188,ALIGARH,Atrauli,Rajgahila,MAJHAULA
1189,ALIGARH,Atrauli,Rajgaon,RAJGAON
1190,ALIGARH,Atrauli,Rajmargpur,RAJMARGPUR
1191,ALIGARH,Atrauli,Rajmau,RAJMAU
1192,ALIGARH,Atrauli,Ram Nagar,RAM NAGAR
1193,ALIGARH,Atrauli,Rampur Chandiyana,RAMPUR CHANDIYANA
1194,ALIGARH,Atrauli,Rampur Gosai,MADHUPUR
1195,ALIGARH,Atrauli,Rampur Mazara Bhuria,RAMPUR MAZRA BHURIYA
1196,ALIGARH,Atrauli,Ranmochna,RANMOCHNA
1197,ALIGARH,Atrauli,Rasaini,RASAINI
1198,ALIGARH,Atrauli,Rukhala,RUKHALA
1199,ALIGARH,Atrauli,Rumamai,CHHAUGAWAN
1200,ALIGARH,Atrauli,Runpan,CHANDAUVA GOVARDHANPUR
1201,ALIGARH,Atrauli,Rustam Nagar,HAMIDPUR
1202,ALIGARH,Atrauli,Sahnaul,SAHNAUL
1203,ALIGARH,Atrauli,Said Alampur,KANAKPUR
1204,ALIGARH,Atrauli,Saifpur,SAIFPUR
1205,ALIGARH,Atrauli,Salarpur,SALARPUR
1206,ALIGARH,Atrauli,Salgavan,SALGAVAN
1207,ALIGARH,Atrauli,Samena Tatarpur,SAMENA TATARPUR
1208,ALIGARH,Atrauli,Sankra,SANKRA
1209,ALIGARH,Atrauli,Sarfuddinpur,MOHSANPUR
1210,ALIGARH,Atrauli,Satarapur,SATARAPUR
1211,ALIGARH,Atrauli,Shadipur Kamrua,SHADIPUR KAMRUA
1212,ALIGARH,Atrauli,Shafipur,RAJGAON
1213,ALIGARH,Atrauli,Shahjahanbad,SHAHJAHANBAD
1214,ALIGARH,Atrauli,Shahjahanpur Vaijana,SHAHJAHANPUR VAIJANA
1215,ALIGARH,Atrauli,Shahpur Kotra,DATA CHOLI KHURD
1216,ALIGARH,Atrauli,Shamaspur,SHAMASPUR
1217,ALIGARH,Atrauli,Shekhupur,SHEKHUPUR
1218,ALIGARH,Atrauli,Shekhupur Satkuna,SHEKHUPUR SATKUNA
1219,ALIGARH,Atrauli,Sherpur,SHERPUR
1220,ALIGARH,Atrauli,Siddha,BANUPURA
1221,ALIGARH,Atrauli,Sidhauli,SINDHAULI
1222,ALIGARH,Atrauli,Sidhauli Kalan,SIDHAULI KALAN
1223,ALIGARH,Atrauli,Sihani Faridpur,SIHANI FARIDPUR
1224,ALIGARH,Atrauli,Sihavali,SIHAVALI
1225,ALIGARH,Atrauli,SIKANDARPUR,KAKA BEGPUR
1226,ALIGARH,Atrauli,Sikharna Khurd Kalan,SIKHARNA
1227,ALIGARH,Atrauli,Sikri,GOPALPUR
1228,ALIGARH,Atrauli,Simthala,SIMTHALA
1229,ALIGARH,Atrauli,Sindhauli Khurd,SINDHAULI KHURD
1230,ALIGARH,Atrauli,Sindhaura,KASIMPUR GADAIPUR
1231,ALIGARH,Atrauli,Singhpur Himmatpur,SINGHPUR HIMMATPUR
1232,ALIGARH,Atrauli,Sirauli,SIRAULI
1233,ALIGARH,Atrauli,Sirsa,SIRSA
1234,ALIGARH,Atrauli,Sunhara,SUNHARA
1235,ALIGARH,Atrauli,Sunpehar Edalpur,SUNPEHAR EDALPUR
1236,ALIGARH,Atrauli,Surajpur,SURAJPUR
1237,ALIGARH,Atrauli,Suratgarh,SURATGARH
1238,ALIGARH,Atrauli,Swalepur,TEHARA
1239,ALIGARH,Atrauli,Tandauli,TANDAULI
1240,ALIGARH,Atrauli,Tandoli Jahan Khan,BHAMSOI HUSAINPUR
1241,ALIGARH,Atrauli,Taraichi,TARAICHI
1242,ALIGARH,Atrauli,Tehara,TEHARA
1243,ALIGARH,Atrauli,Tevathu,TEVATHU
1244,ALIGARH,Atrauli,Tikari,TIKARI
1245,ALIGARH,Atrauli,Tikta,TIKTA
1246,ALIGARH,Atrauli,Tochhi,TOCHHI
1247,ALIGARH,Atrauli,Todarpur Ahatmali,TODAR PUR
1248,ALIGARH,Atrauli,Todarpur Gair Ahatmali,TODAR PUR
1249,ALIGARH,Atrauli,Usmanpur,USMANPUR
1250,ALIGARH,Atrauli,Utara,UTARA
1251,ALIGARH,Atrauli,Valipur,RAJATAU SEUPUR
1252,ALIGARH,Gabhana,Akravat,AKRAVAT
1253,ALIGARH,Gabhana,Amrauli,AMRAULI
1254,ALIGARH,Gabhana,Amritpur Bakhatpur,AMRITPUR BAKHATPUR
1255,ALIGARH,Gabhana,Anjana,RAMPUR SHAHPUR
1256,ALIGARH,Gabhana,Araji Jangal,GANWARI
1257,ALIGARH,Gabhana,Aramgarhi,CHANDNER
1258,ALIGARH,Gabhana,Arjunpur,HURSAINA ARJUNPUR
1259,ALIGARH,Gabhana,Badhiyana,TEEKARI BHAVAPUR
1260,ALIGARH,Gabhana,Bahadurpur Kota,SIKANDRAPUR KOTA
1261,ALIGARH,Gabhana,Baharpur,BAHARPUR
1262,ALIGARH,Gabhana,Bajgarhi,BAJGARHI
1263,ALIGARH,Gabhana,Balrampur,DETA SAIDPUR
1264,ALIGARH,Gabhana,Barauli,BARAULI
1265,ALIGARH,Gabhana,Barauli Khas,BAROULA
1266,ALIGARH,Gabhana,Barka,BARKA
1267,ALIGARH,Gabhana,BAROTH CHHAJUMAL,BAROTH CHHAJUMAL
1268,ALIGARH,Gabhana,Basai,VIRAMPUR
1269,ALIGARH,Gabhana,Bhagatpur,BHOGPUR
1270,ALIGARH,Gabhana,Bhagwanpur,NOORULLAPUR
1271,ALIGARH,Gabhana,Bhimpur,BHIMPUR
1272,ALIGARH,Gabhana,Bhogpur,BHOGPUR
1273,ALIGARH,Gabhana,Bhojpur Garhia,BHOJPUR GARHIA
1274,ALIGARH,Gabhana,Bhojpur Gyanpur,BHOJPUR GYANPUR
1275,ALIGARH,Gabhana,Chandaus,CHANDAUS
1276,ALIGARH,Gabhana,Chandner,CHANDNER
1277,ALIGARH,Gabhana,Chandraula,CHANDRAULA
1278,ALIGARH,Gabhana,Chaumunha,CHAUMUNHA
1279,ALIGARH,Gabhana,Chivanpur,CHIVANPUR
1280,ALIGARH,Gabhana,Chuharpur,CHUHARPUR
1281,ALIGARH,Gabhana,Dabthala,DABTHALA
1282,ALIGARH,Gabhana,Daheli,DAHELI
1283,ALIGARH,Gabhana,Daoopur,DAOOPUR
1284,ALIGARH,Gabhana,Daoopur Kota,DAOOPUR KOTA
1285,ALIGARH,Gabhana,Dargava,SABALPUR
1286,ALIGARH,Gabhana,Daurau Chandpur,DAURAU CHANDPUR
1287,ALIGARH,Gabhana,Detakhurd,DETAKHURD
1288,ALIGARH,Gabhana,Deta Saidpur,DETA SAIDPUR
1289,ALIGARH,Gabhana,DEVPUR,KHIJARPUR
1290,ALIGARH,Gabhana,Dharmpur,DHARMPUR  RAKRAN
1291,ALIGARH,Gabhana,Dilavarpur,KASERU
1292,ALIGARH,Gabhana,Elampura,ELAMPURA
1293,ALIGARH,Gabhana,Faridpur,FARIDPUR     TATARGARIHI
1294,ALIGARH,Gabhana,Fatehpur,VIRAMPUR
1295,ALIGARH,Gabhana,Gabhana (CT),GABHANA
1296,ALIGARH,Gabhana,Gangai,GANGAI
1297,ALIGARH,Gabhana,Ganwari,GANWARI
1298,ALIGARH,Gabhana,Ghoroth,JAKHAUTA
1299,ALIGARH,Gabhana,Girdharpur,KHERIA HAIVAT KHAN
1300,ALIGARH,Gabhana,GOKULPUR PIPLAUTH,GOKULPUR PIPLAUTH
1301,ALIGARH,Gabhana,Gol Garhi,GANWARI
1302,ALIGARH,Gabhana,Gwalara,GWALARA
1303,ALIGARH,Gabhana,Hasanpur,HASANPUR
1304,ALIGARH,Gabhana,Hisail,HISAIL
1305,ALIGARH,Gabhana,Hursaina,HURSAINA ARJUNPUR
1306,ALIGARH,Gabhana,Imlahara,IMLAHARA
1307,ALIGARH,Gabhana,Jagatpur,SUJAPUR
1308,ALIGARH,Gabhana,Jahrana,JAHRANA
1309,ALIGARH,Gabhana,Jakhauta,JAKHAUTA
1310,ALIGARH,Gabhana,Jalakaseru,KASERU
1311,ALIGARH,Gabhana,Jalakha,RAMPUR SHAHPUR
1312,ALIGARH,Gabhana,Jalokhari,JALOKHARI
1313,ALIGARH,Gabhana,Jamalpur Siya,JAMALPUR SIYA
1314,ALIGARH,Gabhana,Jamanka,JAMANKA
1315,ALIGARH,Gabhana,Jangal Garhi,JANGAL GARHI
1316,ALIGARH,Gabhana,Johra,ELAMPURA
1317,ALIGARH,Gabhana,Kadauli,CHAUMUNHA
1318,ALIGARH,Gabhana,Kalua,KALUA
1319,ALIGARH,Gabhana,Kanhoi,LOHPOOTH
1320,ALIGARH,Gabhana,Karanpur,KARANPUR
1321,ALIGARH,Gabhana,Kaseru,KASERU
1322,ALIGARH,Gabhana,Kaurah Rustampur,KAURAH RUSTAMPUR
1323,ALIGARH,Gabhana,Khempur,BHIMPUR
1324,ALIGARH,Gabhana,Kheria Haivat Khan,KHERIA HAIVAT KHAN
1325,ALIGARH,Gabhana,Khijarpur,KHIJARPUR
1326,ALIGARH,Gabhana,Khurd Khera,KHURD KHERA
1327,ALIGARH,Gabhana,Khyamai,KHYAMAI
1328,ALIGARH,Gabhana,KINUHA,KINUHA
1329,ALIGARH,Gabhana,Komala,CHAUMUNHA
1330,ALIGARH,Gabhana,Kotakhas,KOTAKHAS
1331,ALIGARH,Gabhana,Lalpur,LALPUR
1332,ALIGARH,Gabhana,Lehtoi,LEHTOI
1333,ALIGARH,Gabhana,Lohpooth,LOHPOOTH
1334,ALIGARH,Gabhana,Madan Garhi,GANWARI
1335,ALIGARH,Gabhana,Madanpur Chhabila,JAMALPUR SIYA
1336,ALIGARH,Gabhana,Madhaula,MADHAULA
1337,ALIGARH,Gabhana,Madho Garh,MALIKPURAA
1338,ALIGARH,Gabhana,Maharajpur,MAHARAJPUR
1339,ALIGARH,Gabhana,Majoopur,DETA SAIDPUR
1340,ALIGARH,Gabhana,Malikpuraa,MALIKPURAA
1341,ALIGARH,Gabhana,Markhi,MARKHI
1342,ALIGARH,Gabhana,MOHRAINA,MOHRAINA
1343,ALIGARH,Gabhana,Mukutpur,AKRAVAT
1344,ALIGARH,Gabhana,Nagala Nattha,GABHANA
1345,ALIGARH,Gabhana,Nagala Sarua,NAGALA SARUA
1346,ALIGARH,Gabhana,Nagla Padam,NAGLA PADAM
1347,ALIGARH,Gabhana,Nagla Viria,KHERIA HAIVAT KHAN
1348,ALIGARH,Gabhana,Nandpur Pala,NANDPUR PALA
1349,ALIGARH,Gabhana,Navabpur,NAVABPUR
1350,ALIGARH,Gabhana,Noorullapur,NOORULLAPUR
1351,ALIGARH,Gabhana,OGAR NAGALA RAJOO,OGAR NAGALA RAJOO
1352,ALIGARH,Gabhana,OGIPUR,OGIPUR
1353,ALIGARH,Gabhana,ORIHA,ORIHA
1354,ALIGARH,Gabhana,Pahavati,PAHAVATI
1355,ALIGARH,Gabhana,Pairai,PAIRAI
1356,ALIGARH,Gabhana,Pala Sallu,PALA SALLU
1357,ALIGARH,Gabhana,Panihavar,PANIHAVAR
1358,ALIGARH,Gabhana,Pilauna,PILAUNA
1359,ALIGARH,Gabhana,Pisava,PISAVA
