,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
39130,ETAWAH,Bharthana,Adlipur,ADLIPUR
39131,ETAWAH,Bharthana,Aheripur,AHERIPUR
39132,ETAWAH,Bharthana,Akabarpur Daulatpur,AKABARPUR DAULATPUR
39133,ETAWAH,Bharthana,Alampur Bebouli,ALAMPUR BEBOULI
39134,ETAWAH,Bharthana,Alampur Buraiya,BER
39135,ETAWAH,Bharthana,Aneypur,ANEYPUR
39136,ETAWAH,Bharthana,Apurpur,DIVRASAI
39137,ETAWAH,Bharthana,Asafpur,ASAFPUR
39138,ETAWAH,Bharthana,Baharpur,BAHARPUR
39139,ETAWAH,Bharthana,Bahera,BAHERA
39140,ETAWAH,Bharthana,Baisoli Bhanpur,BAISOLI SADIKPUR
39141,ETAWAH,Bharthana,Baisoli Ghat,BAISOLI GHAT
39142,ETAWAH,Bharthana,Bakewer,BAKEWER DEHAT
39143,ETAWAH,Bharthana,Balampur,BALAMPUR
39144,ETAWAH,Bharthana,Ballampur,NAGLA SHUKUL
39145,ETAWAH,Bharthana,Bamhora Humayounpur,BAMHORA
39146,ETAWAH,Bharthana,Banamai,BANAMAI
39147,ETAWAH,Bharthana,Beerpur Salempur,BEERPUR SALEMPUR
39148,ETAWAH,Bharthana,Ber,BER
39149,ETAWAH,Bharthana,Beri Khera,BERI KHERA
39150,ETAWAH,Bharthana,Betiapur,BETIAPUR
39151,ETAWAH,Bharthana,Bhanpur,SARAI CHAURI
39152,ETAWAH,Bharthana,Bhareipur,BHARAIPUR
39153,ETAWAH,Bharthana,Bharthana,BHARTHANA DEHAT
39154,ETAWAH,Bharthana,Bhilona,ALAMPUR BEBOULI
39155,ETAWAH,Bharthana,Bholi,BHOLI
39156,ETAWAH,Bharthana,Bhulpur,BHULPUR
39157,ETAWAH,Bharthana,Bijauli,BIJAULI
39158,ETAWAH,Bharthana,Birari,BIRARI
39159,ETAWAH,Bharthana,Birondhi,BIRONDHI
39160,ETAWAH,Bharthana,Birsingpur,LAKHANPUR PACHAR
39161,ETAWAH,Bharthana,Bishuna Mai,BISHUNA MAI
39162,ETAWAH,Bharthana,Biwoli,BIWOLI
39163,ETAWAH,Bharthana,Buapur,BUAPUR DEENARPUR
39164,ETAWAH,Bharthana,Chandethi,JETU PUR KHWAJAGI
39165,ETAWAH,Bharthana,Daderpur,DADERPUR
39166,ETAWAH,Bharthana,Daipur,DAIPUR
39167,ETAWAH,Bharthana,Damodarpur,DAMODARPUR
39168,ETAWAH,Bharthana,Dhakpura,DHAKPURA
39169,ETAWAH,Bharthana,Dharampur,DHARAMPUR
39170,ETAWAH,Bharthana,Dhaurkha,DHAURKHA
39171,ETAWAH,Bharthana,Dinarpur,BUAPUR DEENARPUR
39172,ETAWAH,Bharthana,Divrasai,DIVRASAI
39173,ETAWAH,Bharthana,Ekrarpur,SIHPUR
39174,ETAWAH,Bharthana,Gangora Bojhera,GANGORA BOJHERA
39175,ETAWAH,Bharthana,Gansara,GANSARA
39176,ETAWAH,Bharthana,Ghughseena,NASERPUR BOJHA
39177,ETAWAH,Bharthana,Gopiyaganj,GOPIYAGANJ
39178,ETAWAH,Bharthana,Hajipur,BIWOLI
39179,ETAWAH,Bharthana,Haluhrjipur,HALUHRJIPUR
39180,ETAWAH,Bharthana,Hathnoli,HATHNOLI
39181,ETAWAH,Bharthana,Ibrahimpur,DAMODARPUR
39182,ETAWAH,Bharthana,Ikaghara,IKAGHARA
39183,ETAWAH,Bharthana,Indraokhi,INDRAOKHI
39184,ETAWAH,Bharthana,Indrapur,INDRAPUR
39185,ETAWAH,Bharthana,Indrosi,INDROSI
39186,ETAWAH,Bharthana,Ingurri,INGURRI
39187,ETAWAH,Bharthana,Jagmohanpur,JAGMOHANPUR
39188,ETAWAH,Bharthana,Jaimalpur,JAIMALPUR
39189,ETAWAH,Bharthana,Jaitpur,JAITPUR
39190,ETAWAH,Bharthana,Jarpura,JARPURA
39191,ETAWAH,Bharthana,Jetu Pur Bajgi,JETU PUR KHWAJAGI
39192,ETAWAH,Bharthana,Kandhesi Pachar,KANDHESI PACHAR
39193,ETAWAH,Bharthana,Karwa Bujurg,KARWA BUJURG
39194,ETAWAH,Bharthana,Karwa Khurd,KARWA PHULPUR
39195,ETAWAH,Bharthana,Katahara,KATAHARA
39196,ETAWAH,Bharthana,Kathmau,KATHMAU
39197,ETAWAH,Bharthana,Khargpur,SAIDPUR
39198,ETAWAH,Bharthana,Khitora,KHITORA
39199,ETAWAH,Bharthana,Kiratpur,KIRATPUR
39200,ETAWAH,Bharthana,Kudariya,KUDARIYA
39201,ETAWAH,Bharthana,Kunetha,KUNETHA
39202,ETAWAH,Bharthana,Kunethi,KUNETHI
39203,ETAWAH,Bharthana,Kunwara,KUNWARA SUJIPUR
39204,ETAWAH,Bharthana,Kunwarpur Bhatpur,KUNWARPUR BHATPUR
39205,ETAWAH,Bharthana,Kurrah,KURRAH
39206,ETAWAH,Bharthana,Kusana,KUSANA
