,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
5362,AMBEDKAR NAGAR,Akbarpur,Kora,KAURA
5363,AMBEDKAR NAGAR,Akbarpur,Kotava Mahamuda Pur,KOTWA MAHMADPUR
5364,AMBEDKAR NAGAR,Akbarpur,Kuda Mohammad Garh,KUDHA MOHAMMADGARH
5365,AMBEDKAR NAGAR,Akbarpur,Kudiya Chitona,KUDIYA CHITAUNA
5366,AMBEDKAR NAGAR,Akbarpur,Kurcha,KURCHA
5367,AMBEDKAR NAGAR,Akbarpur,Kurke Mahamudpur,KURKI MAHMOODPUR
5368,AMBEDKAR NAGAR,Akbarpur,Kurme Deha,GAURA BASANTPUR
5369,AMBEDKAR NAGAR,Akbarpur,Lala Pur,LALAPUR
5370,AMBEDKAR NAGAR,Akbarpur,Lar Pur,LARPUR
5371,AMBEDKAR NAGAR,Akbarpur,Lode Pur,LODIPUR
5372,AMBEDKAR NAGAR,Akbarpur,Lokapur,LOKAPUR
5373,AMBEDKAR NAGAR,Akbarpur,Lor Pur Palahan,ANT DEEH
5374,AMBEDKAR NAGAR,Akbarpur,Madho Pur,MADHOPUR
5375,AMBEDKAR NAGAR,Akbarpur,Mahamud Pur,ANT DEEH
5376,AMBEDKAR NAGAR,Akbarpur,Mahamud Pur,MAHMUDPUR
5377,AMBEDKAR NAGAR,Akbarpur,Maha Para,MAURA PARA
5378,AMBEDKAR NAGAR,Akbarpur,Majesa,MAJISA
5379,AMBEDKAR NAGAR,Akbarpur,Makhapur,AHLADA
5380,AMBEDKAR NAGAR,Akbarpur,Malikpur Davra,AHAITHA
5381,AMBEDKAR NAGAR,Akbarpur,Malte Kisunpur,TIWARIPUR
5382,AMBEDKAR NAGAR,Akbarpur,Manikpur,MANIKPUR
5383,AMBEDKAR NAGAR,Akbarpur,Manikpur,MANIKPUR
5384,AMBEDKAR NAGAR,Akbarpur,Mansa Pur,MANSHAPUR
5385,AMBEDKAR NAGAR,Akbarpur,Maukh,MAUKHA
5386,AMBEDKAR NAGAR,Akbarpur,Maziyare Atavara,MAJHIYARI ATHAWARA
5387,AMBEDKAR NAGAR,Akbarpur,Meeranpur,KHAJAWAN
5388,AMBEDKAR NAGAR,Akbarpur,Meerapur,LARPUR
5389,AMBEDKAR NAGAR,Akbarpur,Meerka Mansa,PANTI
5390,AMBEDKAR NAGAR,Akbarpur,Meerpur Shekhpur,MEERPUR SHEKHPUR
5391,AMBEDKAR NAGAR,Akbarpur,Mirjabagdubakar,MIRZABEG DUKHAR
5392,AMBEDKAR NAGAR,Akbarpur,Mirjapur Karnai,PANJUPUR
5393,AMBEDKAR NAGAR,Akbarpur,Miura,BHIURA
5394,AMBEDKAR NAGAR,Akbarpur,Modiepur,JAGDISHPUR
5395,AMBEDKAR NAGAR,Akbarpur,Mohanpur Grint,HYDERABAD
5396,AMBEDKAR NAGAR,Akbarpur,Mohiudden Pur,MOHIDDINPUR
5397,AMBEDKAR NAGAR,Akbarpur,Mohiudden Pur,MOHIUDDINPUR 2
5398,AMBEDKAR NAGAR,Akbarpur,Mominpur,BISHRAMPUR
5399,AMBEDKAR NAGAR,Akbarpur,Mubarak Pur,BALLIPUR
5400,AMBEDKAR NAGAR,Akbarpur,Mubarakpur Daiyadeh,MUBARAKPUR DAIYADEEH
5401,AMBEDKAR NAGAR,Akbarpur,Mubarakpur Marala,MUBARAKPUR MARAILA
5402,AMBEDKAR NAGAR,Akbarpur,Mugare,MUNGRI
5403,AMBEDKAR NAGAR,Akbarpur,Musarpur Girant,MUSEPUR GIRANT
5404,AMBEDKAR NAGAR,Akbarpur,Muslim Patti,TIWARIPUR
5405,AMBEDKAR NAGAR,Akbarpur,Mustafabad Mangaliya,SAHNE MAU
5406,AMBEDKAR NAGAR,Akbarpur,Naktaha,NAKTAHA
5407,AMBEDKAR NAGAR,Akbarpur,Nale,NAILI
5408,AMBEDKAR NAGAR,Akbarpur,Nandupur,NANDUPUR
5409,AMBEDKAR NAGAR,Akbarpur,Nanuva,ANGWAL
5410,AMBEDKAR NAGAR,Akbarpur,Narayan Pur,NARAYANPUR
5411,AMBEDKAR NAGAR,Akbarpur,Naser Kathe,NASIRPUR KAITHI
5412,AMBEDKAR NAGAR,Akbarpur,Naserpur Tulsepur,NSEERPUR TULSIPUR
5413,AMBEDKAR NAGAR,Akbarpur,Nogawan,NAUGAWAN
5414,AMBEDKAR NAGAR,Akbarpur,Nurpur,RAMPUR JAISINGHPUR
5415,AMBEDKAR NAGAR,Akbarpur,Orang Nagar,AURANG NAGAR
5416,AMBEDKAR NAGAR,Akbarpur,Paharpur Dakile Daspur,KHANJAHAPUR
5417,AMBEDKAR NAGAR,Akbarpur,Paharpur Kurcha,RAMPUR SAKARWARI
5418,AMBEDKAR NAGAR,Akbarpur,Paharpur Tandava,PAHARPUR TANDWA
5419,AMBEDKAR NAGAR,Akbarpur,Palai Kalayanpur,PALAI KALYANPUR
5420,AMBEDKAR NAGAR,Akbarpur,Panju Pur,PANJUPUR
5421,AMBEDKAR NAGAR,Akbarpur,Pante,PANTI
5422,AMBEDKAR NAGAR,Akbarpur,Paras Kutui,PARAS KATUI
5423,AMBEDKAR NAGAR,Akbarpur,Parvanpur,SUBHAKHARPUR
5424,AMBEDKAR NAGAR,Akbarpur,Patona,PATAUNA
5425,AMBEDKAR NAGAR,Akbarpur,Patti Kamal,AHIYA KAMALPUR
5426,AMBEDKAR NAGAR,Akbarpur,Peerpur,PEERPUR
5427,AMBEDKAR NAGAR,Akbarpur,Petha Pur,PITHAPUR
5428,AMBEDKAR NAGAR,Akbarpur,Pilkhava,PILKHAWA
5429,AMBEDKAR NAGAR,Akbarpur,Piyara Pur,PIYAREPUR
5430,AMBEDKAR NAGAR,Akbarpur,Pratappur Chmurkha,PRATAPPUR CHAMURKHA
5431,AMBEDKAR NAGAR,Akbarpur,Raghhupur,JAGDISHPUR
5432,AMBEDKAR NAGAR,Akbarpur,Raghunath Pur,ADAMPUR TINDAULI
5433,AMBEDKAR NAGAR,Akbarpur,Raghunath Pur,SAMASPUR
5434,AMBEDKAR NAGAR,Akbarpur,Rahullah Pur,RANIPUR
5435,AMBEDKAR NAGAR,Akbarpur,Rajepur Dhava,RAJEPUR DHAWA
5436,AMBEDKAR NAGAR,Akbarpur,Ramdass Patti,LOKAPUR
5437,AMBEDKAR NAGAR,Akbarpur,Ram Nagar Jamdara,RAMNAGAR JAMDARA
5438,AMBEDKAR NAGAR,Akbarpur,Ramnagar Narsinghpur,RAMNAGAR NARSINGHPUR
5439,AMBEDKAR NAGAR,Akbarpur,Rampur Hase,SURJUPUR
5440,AMBEDKAR NAGAR,Akbarpur,Rampur Jaisingh,RAMPUR JAISINGHPUR
5441,AMBEDKAR NAGAR,Akbarpur,Rampur Kayasthan,MAHMUDPUR
5442,AMBEDKAR NAGAR,Akbarpur,Rampur Maguradela,RAMPUR MANGURA DILA
5443,AMBEDKAR NAGAR,Akbarpur,Rampur Rampatti,RAMPUR RAMPATTI
5444,AMBEDKAR NAGAR,Akbarpur,Rampur Sakarwari,RAMPUR SAKARWARI
5445,AMBEDKAR NAGAR,Akbarpur,Rampur Vanayu,RAMPUR BANETHU
5446,AMBEDKAR NAGAR,Akbarpur,Ramsamur Dom,RAMPUR SAKARWARI
5447,AMBEDKAR NAGAR,Akbarpur,Ranepur,RANIPUR
5448,AMBEDKAR NAGAR,Akbarpur,Rasulpur Diyara,RASOOLPUR DIYARA
5449,AMBEDKAR NAGAR,Akbarpur,Rasulpur Usere,SULTANPUR
5450,AMBEDKAR NAGAR,Akbarpur,Raura,BASGAON
5451,AMBEDKAR NAGAR,Akbarpur,Rosan Garh,ROSHANGARH
5452,AMBEDKAR NAGAR,Akbarpur,Rukanuddeenpur,RUKNUDDINPUR
5453,AMBEDKAR NAGAR,Akbarpur,Rustampur Akhai,NAILI
5454,AMBEDKAR NAGAR,Akbarpur,Rustampur Asaraf Patti,RUSTAMPUR ASHRAFPATTI
5455,AMBEDKAR NAGAR,Akbarpur,Sada Pur,CHANDPUR BHATPURA
5456,AMBEDKAR NAGAR,Akbarpur,Sada Pur,SAIDAPUR
5457,AMBEDKAR NAGAR,Akbarpur,Sadapur Bhitare,SAIDPUR BHITRI
5458,AMBEDKAR NAGAR,Akbarpur,Sahane Mau,SAHNE MAU
5459,AMBEDKAR NAGAR,Akbarpur,Said Bade Duvakar,MAHMUDPUR
5460,AMBEDKAR NAGAR,Akbarpur,Salaudden Pur,SALAUDDENPUR
5461,AMBEDKAR NAGAR,Akbarpur,Salem Pur,SULEMPUR
5462,AMBEDKAR NAGAR,Akbarpur,Samasa Khas,SAMAISA KHAN
5463,AMBEDKAR NAGAR,Akbarpur,Samaspur Raghunath Pur,SAMASPUR
5464,AMBEDKAR NAGAR,Akbarpur,Samokhpur,SAMOKHPUR
5465,AMBEDKAR NAGAR,Akbarpur,Sangarampur,SANGRAMPUR
5466,AMBEDKAR NAGAR,Akbarpur,Sange,NARAYANPUR
5467,AMBEDKAR NAGAR,Akbarpur,Sangiya,NARAYANPUR
5468,AMBEDKAR NAGAR,Akbarpur,Sangrampur,NAKTAHA
5469,AMBEDKAR NAGAR,Akbarpur,Sanjar Pur,SANJARPUR
5470,AMBEDKAR NAGAR,Akbarpur,Saraaya Nambardare,JALALPUR PRASURAMPUR
5471,AMBEDKAR NAGAR,Akbarpur,Saraiya Numberdari,JAGDISHPUR
5472,AMBEDKAR NAGAR,Akbarpur,Sarangpur,SARANGPUR
5473,AMBEDKAR NAGAR,Akbarpur,Sarkhane Kisunpur,SARKHANE KISUNIPUR
5474,AMBEDKAR NAGAR,Akbarpur,Sasapana,SASPANA
5475,AMBEDKAR NAGAR,Akbarpur,Satarahe,SATRAHI
5476,AMBEDKAR NAGAR,Akbarpur,Shahpur Palase,SHAHPUR PARASI
5477,AMBEDKAR NAGAR,Akbarpur,Sikandar Pur,SIKANDARPUR
5478,AMBEDKAR NAGAR,Akbarpur,Sikrohar,SIKROHAR
5479,AMBEDKAR NAGAR,Akbarpur,Sisane Akhaeipur,SISANI AKHAIPUR
5480,AMBEDKAR NAGAR,Akbarpur,Sisava,SISWA
5481,AMBEDKAR NAGAR,Akbarpur,Siura,MANIKPUR
5482,AMBEDKAR NAGAR,Akbarpur,Sivale Pur,NSEERPUR TULSIPUR
5483,AMBEDKAR NAGAR,Akbarpur,Sizooliya,SINJHAULIYA
5484,AMBEDKAR NAGAR,Akbarpur,Sohmai Molana Pur,SEHHMAI MOLANAPUR
5485,AMBEDKAR NAGAR,Akbarpur,Son Gaon,SONGAON
5486,AMBEDKAR NAGAR,Akbarpur,Subar Pur,SUBARPUR
5487,AMBEDKAR NAGAR,Akbarpur,Suei Deha,HARDOPUR
5488,AMBEDKAR NAGAR,Akbarpur,Sukul Patti,DHARMA MUBARAK PATTI
5489,AMBEDKAR NAGAR,Akbarpur,Sulahan Para,SULHANTARA
5490,AMBEDKAR NAGAR,Akbarpur,Sultanpur,RANIWA RUDAU
5491,AMBEDKAR NAGAR,Akbarpur,Sultan Pur,SULTANPUR
5492,AMBEDKAR NAGAR,Akbarpur,Sultanpur Khurd,RAMPUR JAISINGHPUR
5493,AMBEDKAR NAGAR,Akbarpur,Sultanpur Tulsepur,SULTANPUR TULSIPUR
5494,AMBEDKAR NAGAR,Akbarpur,Surajpur,SURJUPUR
5495,AMBEDKAR NAGAR,Akbarpur,Taj Pur,HARDOPUR
5496,AMBEDKAR NAGAR,Akbarpur,Talav Dhowan,NAILI
5497,AMBEDKAR NAGAR,Akbarpur,Tara Kala,HARAKHPUR KAURAHA
5498,AMBEDKAR NAGAR,Akbarpur,Tara Khurd,TARA KHURD
5499,AMBEDKAR NAGAR,Akbarpur,Tauga Jalalpur,LOKAPUR
5500,AMBEDKAR NAGAR,Akbarpur,Tekam Para,TIKAMPARA
5501,AMBEDKAR NAGAR,Akbarpur,Tiware Pur,TIWARIPUR
5502,AMBEDKAR NAGAR,Akbarpur,Tulse Pur,JAGDISHPUR NOKHA
5503,AMBEDKAR NAGAR,Akbarpur,Ukara,UKRA
5504,AMBEDKAR NAGAR,Akbarpur,Umarpur,UMARPUR
5505,AMBEDKAR NAGAR,Akbarpur,Usarpur,GHURAHUPUR
5506,AMBEDKAR NAGAR,Akbarpur,Vahalolpur,BAHLOLPUR
5507,AMBEDKAR NAGAR,Akbarpur,Vahorikpur,SABNA
5508,AMBEDKAR NAGAR,Akbarpur,Valhare,ASHRAFPUR PACHAUKH
5509,AMBEDKAR NAGAR,Akbarpur,Vangaon,BANGAON
5510,AMBEDKAR NAGAR,Akbarpur,Vanwa,BAHLOLPUR
5511,AMBEDKAR NAGAR,Akbarpur,Varamad Pur Lohara,BRAMADPUR LOHRA
5512,AMBEDKAR NAGAR,Akbarpur,Vardha Bhidra,BHARDHA BHIURA
5513,AMBEDKAR NAGAR,Akbarpur,Variyavan,BARIYAWAN
5514,AMBEDKAR NAGAR,Akbarpur,Varora,BARORA
5515,AMBEDKAR NAGAR,Akbarpur,Varsawan Hasimpur,HASIMPUR BARSAWAN
5516,AMBEDKAR NAGAR,Akbarpur,Vasirha,MANIKPUR
5517,AMBEDKAR NAGAR,Akbarpur,Viritiya Pur,KHAJUR DEEH
5518,AMBEDKAR NAGAR,Akbarpur,Visasarpur,SURJUPUR
5519,AMBEDKAR NAGAR,Akbarpur,Yahiyapur Kamalpur,AHIYA KAMALPUR
5520,AMBEDKAR NAGAR,Akbarpur,Yarke,YARKI
5521,AMBEDKAR NAGAR,Allapur,Aalapur,SAIDPUR RASEEDPUR
5522,AMBEDKAR NAGAR,Allapur,Aannapur,ANNAPUR
5523,AMBEDKAR NAGAR,Allapur,Aarajee Sunderpur,HARIHARPUR
5524,AMBEDKAR NAGAR,Allapur,Aarivpur,AREEFPUR SARI
5525,AMBEDKAR NAGAR,Allapur,Achhte,ACHHTI
5526,AMBEDKAR NAGAR,Allapur,Adampur,NASIRPUR CHHITAUNA
5527,AMBEDKAR NAGAR,Allapur,Addopur,MANGOLPUR
5528,AMBEDKAR NAGAR,Allapur,Aenwa,AINWA
5529,AMBEDKAR NAGAR,Allapur,Ahirauli Gobin Sahab,AHIRAULI GAVIND SAHAB
5530,AMBEDKAR NAGAR,Allapur,Ahirauli Rani Mau,AHIRAULI RANIMAU
5531,AMBEDKAR NAGAR,Allapur,Ahmadpur,TIHAYATPUR
