State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,Village Name,Village_Lat,Village_Long,Distance(in meters),Village_Popln,Villg_Throughput,Matched_vlg,LinkThroughput
UTTAR PRADESH,9.0,SONBHADRA,200.0,GHORAWAL,1573.0,AHRAURA ,3163001088.0,24.7725,82.9105555556,AHRAURA,2.0,Khaira,24.74816,82.9253,3088.93755935,609.0,9.744,Khaira,100
UTTAR PRADESH,9.0,SONBHADRA,200.0,GHORAWAL,1573.0,AHRAURA ,3163001088.0,24.7725,82.9105555556,AHRAURA,2.0,Bhuli,24.74929,82.93556,3610.41120588,227.0,3.632,Bhuli,100
UTTAR PRADESH,9.0,SONBHADRA,200.0,GHORAWAL,1573.0,JUDOLI KOLANI,3163001026.0,24.7688888889,82.9805555556,JUDOLI KOLANI ,2.0,Kurashat,24.75011,82.96487,2620.82451413,476.0,7.616,Kurashat,100
UTTAR PRADESH,9.0,SONBHADRA,200.0,GHORAWAL,1573.0,BAKAULI,3163001119.0,24.7519444444,83.0180555556,BAKAULI,2.0,Petrahi,24.74996,83.00472,1364.58536241,233.0,3.728,Petrahi,100
UTTAR PRADESH,9.0,SONBHADRA,200.0,GHORAWAL,1573.0,SOTEEL,3163001009.0,24.8305555556,82.8863888889,SOTEEL,2.0,Sirsiajethi,24.82799,82.89588,999.39011591,1300.0,20.8,Sirsiajethi,100
UTTAR PRADESH,9.0,SONBHADRA,200.0,GHORAWAL,1573.0,GHUWAS,3163001085.0,24.8072222222,82.7472222222,GHUWAS,2.0,Peroh,24.80561,82.73825,923.184829335,5441.0,87.056,Peroh,100
UTTAR PRADESH,9.0,SONBHADRA,200.0,GHORAWAL,1573.0,BISHUNDHARI,3163001124.0,24.8466666667,82.8161111111,BISHUNDHARI,2.0,Bagpokhar,24.82514,82.81664,2394.25104688,1025.0,16.4,Bagpokhar,100
UTTAR PRADESH,9.0,SONBHADRA,200.0,GHORAWAL,1573.0,DEEVA,3163001125.0,24.8061111111,82.9277777778,DEEVA,2.0,Sirvit,24.81671,82.92549,1200.95010606,2290.0,36.64,Sirvit,100
UTTAR PRADESH,9.0,SONBHADRA,200.0,GHORAWAL,1573.0,BAGPOKHAR,3163001097.0,24.8575,82.9880555556,BAGPOKHAR ,2.0,Sirsiathkurai,24.87163,82.99213,1624.06629041,7289.0,116.624,Sirsiathkurai,100
UTTAR PRADESH,9.0,SONBHADRA,200.0,GHORAWAL,1573.0,PURNA,3163001136.0,24.8405555556,82.9369444444,PURNA,2.0,Tekuria,24.84546,82.92178,1624.4477922,1751.0,28.016,Tekuria,100
UTTAR PRADESH,9.0,SONBHADRA,200.0,GHORAWAL,1573.0,BISHUNDHARI,3163001124.0,24.8466666667,82.8161111111,BISHUNDHARI,2.0,Magaradaha,24.84133,82.81947,683.379130107,3215.0,51.44,Magaradaha,100
UTTAR PRADESH,9.0,SONBHADRA,200.0,GHORAWAL,1573.0,PEDH,3163001075.0,24.8322222222,82.8438888889,PEDH,2.0,Visahar,24.84071,82.83632,1214.13150201,2001.0,32.016,Visahar,100
UTTAR PRADESH,9.0,SONBHADRA,200.0,GHORAWAL,1573.0,BARSOT,3163001074.0,24.84,83.0088888889,BARSOT,2.0,Sarauli,24.84041,83.0111,227.727782231,1970.0,31.52,Sarauli,100
UTTAR PRADESH,9.0,SONBHADRA,200.0,ROBERTSGANJ,1576.0,BANORA-II,3163002100.0,24.8416666667,82.9988888889,BANORA-II,2.0,Jaderua,24.83813,82.99579,502.429524802,2630.0,42.08,Jaderua,100
