STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
10,211,01128,222984,Dhurup Bilas,1973,1999,BANMANKHI,99539,MAHARAJ GANJ
10,211,01128,222985,Birnagar Raghunath,416,1999,BANMANKHI,99539,MAHARAJ GANJ
10,211,01128,222986,Birnagar Raghunath,756,1999,BANMANKHI,99539,MAHARAJ GANJ
10,211,01128,222987,Maharajganj,2727,1999,BANMANKHI,99539,MAHARAJ GANJ
10,211,01128,222988,Birnagar Raghunath Milik,427,1999,BANMANKHI,99539,MAHARAJ GANJ
10,211,01128,222989,Birnagar Raghunath,388,1999,BANMANKHI,99539,MAHARAJ GANJ
10,211,01128,222990,Ekraha,7713,1999,BANMANKHI,99550,SAHORIYA SUBHAY MILIK
10,211,01128,222991,Ekraha Milik,500,1999,BANMANKHI,99550,SAHORIYA SUBHAY MILIK
10,211,01128,222992,Rajuadih,1313,1999,BANMANKHI,99539,MAHARAJ GANJ
10,211,01128,222993,Jankinagar,11781,1999,BANMANKHI,99551,UBHAYRAM CHAKLA
10,211,01128,222994,Brindaban,1100,1999,BANMANKHI,99550,SAHORIYA SUBHAY MILIK
10,211,01128,222995,Madhuban,9769,1999,BANMANKHI,99537,MADHUBAN
10,211,01128,222996,Ramnagar Milik,500,1999,BANMANKHI,99546,RAMNAGAR FARSAHIMILIK
10,211,01128,222997,Ramnagar Pharsahi Milik,323,1999,BANMANKHI,99545,RAM NAGAR FARSAHI
10,211,01128,222998,Ramnagar Pharsahi,18757,1999,BANMANKHI,99545,RAM NAGAR FARSAHI
10,211,01128,222999,Ramnagar Pharsahi Milik,500,1999,BANMANKHI,99545,RAM NAGAR FARSAHI
10,211,01128,223000,Ramnagar Pharsahi Milik,500,1999,BANMANKHI,99545,RAM NAGAR FARSAHI
10,211,01128,223001,Ramnagar Milik,500,1999,BANMANKHI,99546,RAMNAGAR FARSAHIMILIK
10,211,01128,223002,Ramnagar Pharsahi Milik,500,1999,BANMANKHI,99545,RAM NAGAR FARSAHI
10,211,01128,223003,Ramnagar Pharsahi Milik,500,1999,BANMANKHI,99545,RAM NAGAR FARSAHI
