STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
10,215,01181,226706,Chandauna,2827,1724,JALE,95320,SAHASPUR
10,215,01181,226707,Badri,409,1724,JALE,95320,SAHASPUR
10,215,01181,226708,Manamkhedu,2001,1724,JALE,95306,JALLEY NORTH
10,215,01181,226709,Ghograha,2630,1724,JALE,95320,SAHASPUR
10,215,01181,226710,Kheraj,406,1724,JALE,95320,SAHASPUR
10,215,01181,226711,Sahaspur,4094,1724,JALE,95320,SAHASPUR
10,215,01181,226712,Jogiara,6717,1724,JALE,95321,YOGIARA
10,215,01181,226713,Nawada,1622,1724,JALE,95321,YOGIARA
10,215,01181,226714,Gadari,1250,1724,JALE,95305,JALLEY EAST
10,215,01181,226715,Pakhauli,2215,1724,JALE,95305,JALLEY EAST
10,215,01181,226716,Jale,37256,1724,JALE,95304,JALE WEST
10,215,01181,226717,Manam Deb,1352,1724,JALE,95306,JALLEY NORTH
10,215,01181,226718,Harauli,595,1724,JALE,95306,JALLEY NORTH
10,215,01181,226719,Reorha,9658,1724,JALE,95319,REORHA
10,215,01181,226720,Katraul,5737,1724,JALE,95310,KATRAUL BASANT
10,215,01181,226721,Katraul,2193,1724,JALE,95310,KATRAUL BASANT
10,215,01181,226722,Chak Milki,621,1724,JALE,95302,DOGHRA
10,215,01181,226723,Dighra,8072,1724,JALE,95302,DOGHRA
10,215,01181,226724,Chandar Dipa,2825,1724,JALE,95302,DOGHRA
10,215,01181,226725,Kaji Bahera,3568,1724,JALE,95311,KAZI BAHERA
10,215,01181,226726,Nagar Diha,4014,1724,JALE,95311,KAZI BAHERA
10,215,01181,226727,Muraitha,11442,1724,JALE,95313,MURAITHA
10,215,01181,226728,Baghaul,1671,1724,JALE,95298,BANDHOULI
10,215,01181,226729,Dighopatti,2005,1724,JALE,95298,BANDHOULI
10,215,01181,226730,Mahuli Nankar,3149,1724,JALE,95311,KAZI BAHERA
10,215,01181,226731,Bandhauli,5402,1724,JALE,95298,BANDHOULI
10,215,01181,226732,Deora,3446,1724,JALE,95298,BANDHOULI
10,215,01181,226733,Pauni,1899,1724,JALE,95305,JALLEY EAST
10,215,01181,226734,Sadrabad,356,1724,JALE,95305,JALLEY EAST
10,215,01181,226735,Milk Pauni,167,1724,JALE,95305,JALLEY EAST
10,215,01181,226736,Massa,11536,1724,JALE,95312,MASSA
10,215,01181,226737,Majhaura,121,1724,JALE,95312,MASSA
10,215,01181,226738,Karwa,3059,1724,JALE,95309,KARWA TARIYANI
10,215,01181,226739,Kardahuli,1839,1724,JALE,95309,KARWA TARIYANI
10,215,01181,226740,Tariani,1844,1724,JALE,95309,KARWA TARIYANI
10,215,01181,226741,Rajaun Asli,1309,1724,JALE,95309,KARWA TARIYANI
10,215,01181,226742,Rajaun,426,1724,JALE,95309,KARWA TARIYANI
10,215,01181,226743,Sisauni Rajaun,463,1724,JALE,95309,KARWA TARIYANI
10,215,01181,226744,Rumaul,3436,1724,JALE,95301,DHADHIYA
10,215,01181,226745,Darhia,6118,1724,JALE,95301,DHADHIYA
10,215,01181,226746,Kamtaul,9951,1724,JALE,95308,KAMTOUL
10,215,01181,226747,Kangni,39,1724,JALE,95308,KAMTOUL
10,215,01181,226748,Chak Milki,500,0,STRING ENTERED,95301,DHADHIYA
10,215,01181,226749,Chak Talaila,334,1724,JALE,95301,DHADHIYA
10,215,01181,226750,Khajurwara,2810,1724,JALE,95314,RADAI (N)
10,215,01181,226751,Rarhi,36569,1724,JALE,95315,RADHI EAST
10,215,01181,226752,Gaisri,243,1724,JALE,95297,AIHYARI NORTH
10,215,01181,226753,Lalpur,623,1724,JALE,95317,RARHI WEST
10,215,01181,226754,Kachhua,4897,1724,JALE,95307,KACHHUA
10,215,01181,226755,Malikpur,5078,1724,JALE,95307,KACHHUA
10,215,01181,226756,Kalwara,568,1724,JALE,95318,RATANPUR
10,215,01181,226757,Ratanpur Mokari,102,1724,JALE,95318,RATANPUR
10,215,01181,226758,Karhans Ratanpur,273,1724,JALE,95307,KACHHUA
10,215,01181,226759,Ratanpur Abhiman,8360,1724,JALE,95318,RATANPUR
10,215,01181,226760,Barhampur,13146,1724,JALE,95318,RATANPUR
10,215,01181,226761,Barhampur,500,1724,JALE,95300,BRAHMAPUR WEST
10,215,01181,226762,Katai,1533,1724,JALE,95299,BARAMPUR (E)
10,215,01181,226763,Kataia,2925,1724,JALE,95299,BARAMPUR (E)
10,215,01181,226764,Ahiari,16018,1724,JALE,95296,AHIYARI SOUTH
10,215,01181,226765,Nimrauli,1029,1724,JALE,95296,AHIYARI SOUTH
10,215,01182,226766,Bedauli,512,1730,SINGHWARA,95421,SANAHPUR
10,215,01182,226767,Bedauli,500,1730,SINGHWARA,95421,SANAHPUR
10,215,01182,226768,Bedauli,500,1730,SINGHWARA,95421,SANAHPUR
10,215,01182,226769,Sanahpur Buzurg,8064,1730,SINGHWARA,95418,RAJO
10,215,01182,226770,Sanahpur,500,1730,SINGHWARA,95421,SANAHPUR
10,215,01182,226771,Dhaliahi,500,1730,SINGHWARA,95418,RAJO
10,215,01182,226772,Sanahpur,500,1730,SINGHWARA,95421,SANAHPUR
10,215,01182,226773,Makanpur,1330,1730,SINGHWARA,95421,SANAHPUR
10,215,01182,226774,Sanahpur Dih,1034,1730,SINGHWARA,95421,SANAHPUR
10,215,01182,226775,Katka,4200,1730,SINGHWARA,95414,KATKA
10,215,01182,226776,Kusumpatti Kanaur,2014,1730,SINGHWARA,95410,HARIHARPUR (WEST)
10,215,01182,226777,Paira,1508,1730,SINGHWARA,95414,KATKA
10,215,01182,226778,Dahsil,2498,1730,SINGHWARA,95414,KATKA
10,215,01182,226779,Mohanpur,2620,1730,SINGHWARA,95414,KATKA
10,215,01182,226780,Kanigaon,7385,1730,SINGHWARA,95412,KALIGAWN
10,215,01182,226781,Asthua,3623,1730,SINGHWARA,95403,ASTHUA
10,215,01182,226782,Bhajaura Nankar,1688,0,STRING ENTERED,95417,NISTA
10,215,01182,226783,Nista,4781,1730,SINGHWARA,95417,NISTA
