STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
10,223,01322,238540,Badhchatar,4750,1814,ALAULI,96645,BANDH CHATAR
10,223,01322,238541,Dahwa Khairi Khutaha,10399,1814,ALAULI,96650,DAHMA KHAIRI KHUTHA
10,223,01322,238542,Amausi,7713,1814,ALAULI,96643,ANANDPUR MARAN
10,223,01322,238543,Mohanpur,2648,1814,ALAULI,96650,DAHMA KHAIRI KHUTHA
10,223,01322,238544,Santokh Bishunpur,1797,1814,ALAULI,96645,BANDH CHATAR
10,223,01322,238545,Ambaicharua,17531,1814,ALAULI,96642,AMBA ICHARUA
10,223,01322,238546,Sanjhauti,6554,1814,ALAULI,96651,GORIYAMI
10,223,01322,238547,Alauli,15525,1814,ALAULI,96641,ALAULI
10,223,01322,238548,Chharapatti,7125,1814,ALAULI,96656,RAMPUR ALLOULI
10,223,01322,238549,Dariapur,500,1814,ALAULI,96654,HATHWAN
10,223,01322,238550,Ananpur Maran,6528,1814,ALAULI,96643,ANANDPUR MARAN
10,223,01322,238551,Aurahidih,2446,1814,ALAULI,96643,ANANDPUR MARAN
10,223,01322,238552,CheraKhera,19001,1814,ALAULI,96648,CHERAKHERA
10,223,01322,238553,Saharbani,10509,1814,ALAULI,96659,SHAHARBANI
10,223,01322,238554,Khonta,1180,1814,ALAULI,96659,SHAHARBANI
10,223,01322,238555,Sano Khar,4452,1814,ALAULI,96655,MEGHAUNA
10,223,01322,238556,Meghauna,16057,1814,ALAULI,96655,MEGHAUNA
10,223,01322,238557,Hathwan,11982,1814,ALAULI,96654,HATHWAN
10,223,01322,238558,Raun,9833,1814,ALAULI,96657,ROUN
10,223,01322,238559,Goriami,7660,1814,ALAULI,96651,GORIYAMI
10,223,01322,238560,Ladaura,6005,1814,ALAULI,96657,ROUN
10,223,01322,238561,Sahsi,8696,1814,ALAULI,96658,SAHSI
10,223,01322,238562,Giddha,2464,1814,ALAULI,96658,SAHSI
10,223,01322,238563,Jogia,5899,1814,ALAULI,96658,SAHSI
10,223,01322,238564,Bhikhari Ghat,4459,1814,ALAULI,96646,BHIKHARIGHAT
10,223,01322,238565,Burhwa,1851,1814,ALAULI,96646,BHIKHARIGHAT
10,223,01322,238566,Parri,3840,1814,ALAULI,96646,BHIKHARIGHAT
10,223,01322,238567,Harpur,9005,1814,ALAULI,96653,HARIPUR
10,223,01322,238568,Nista,2671,1814,ALAULI,96653,HARIPUR
10,223,01322,238569,Simraha,5182,1814,ALAULI,96661,SIMRAHA
10,223,01322,238570,Asurar,1536,1814,ALAULI,96661,SIMRAHA
10,223,01322,238571,Mujauna,2788,1814,ALAULI,96661,SIMRAHA
10,223,01322,238572,Budhaura,4530,1814,ALAULI,96652,GOURACHAK
10,223,01322,238573,Gaura Chak,7561,1814,ALAULI,96652,GOURACHAK
10,223,01322,238574,Bahadurpur,9197,1814,ALAULI,96644,BAHADURPUR
10,223,01322,238575,Sanihar,3706,1814,ALAULI,96644,BAHADURPUR
10,223,01322,238576,Imli,1452,1814,ALAULI,96644,BAHADURPUR
10,223,01322,238577,Chhil Kauri,7108,1814,ALAULI,96649,CHHILKOURI
10,223,01322,238578,Machhra,7009,1814,ALAULI,96649,CHHILKOURI
10,223,01322,238579,Summha,12914,1814,ALAULI,96660,SHUMBHA
10,223,01322,238580,Dighni,3535,1814,ALAULI,96645,BANDH CHATAR
10,223,01322,238581,Murli,2331,1814,ALAULI,96647,CHANDPURA KHURD
10,223,01322,238582,Ahunasiswa,976,1814,ALAULI,96647,CHANDPURA KHURD
10,223,01322,238583,Ahuna,1596,1814,ALAULI,96647,CHANDPURA KHURD
10,223,01322,238584,Chainpur Khurd,2126,1814,ALAULI,96647,CHANDPURA KHURD
