STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
10,209,01112,221471,Parasi,7995,1629,NARPATGANJ,93780,PALASI
10,209,01112,221472,Shyamnagar,3182,1629,NARPATGANJ,93766,BHANGAHI
10,209,01112,221473,Madhubani,326,1629,NARPATGANJ,93787,SONAPUR
10,209,01112,221474,Kuchgaon,955,1629,NARPATGANJ,93787,SONAPUR
10,209,01112,221475,Pokharia,248,1629,NARPATGANJ,93787,SONAPUR
10,209,01112,221476,Goarpuchhri,433,1629,NARPATGANJ,93787,SONAPUR
10,209,01112,221477,Sonapur,11329,1629,NARPATGANJ,93787,SONAPUR
10,209,01112,221478,Chakorwa,2597,1629,NARPATGANJ,93787,SONAPUR
10,209,01112,221479,Bhorhar,4079,1629,NARPATGANJ,93779,NAWAB GANJ
10,209,01112,221480,Nawabganj,6825,1629,NARPATGANJ,93779,NAWAB GANJ
10,209,01112,221481,Manikpur,5925,1629,NARPATGANJ,93776,MANIKPUR
10,209,01112,221482,Pathraha,9317,1629,NARPATGANJ,93767,DARGAHIGANJ
10,209,01112,221483,Ghurna,4950,1629,NARPATGANJ,93781,PATHARAHA
10,209,01112,221484,Maheshpatti,4446,1629,NARPATGANJ,93761,BABUAN
10,209,01112,221485,Dombana,1779,1629,NARPATGANJ,93761,BABUAN
10,209,01112,221486,Basmatiya,10756,1629,NARPATGANJ,93764,BASMATIYA
10,209,01112,221487,Bhairoganj,1138,1629,NARPATGANJ,93765,BELA
10,209,01112,221488,Bela,7481,1629,NARPATGANJ,93765,BELA
10,209,01112,221490,Kamat Pathraha,958,1629,NARPATGANJ,93781,PATHARAHA
10,209,01112,221491,Bhawanipur,4967,1629,NARPATGANJ,93776,MANIKPUR
10,209,01112,221492,Barmotra Arazi,701,1629,NARPATGANJ,93760,ACHARA
10,209,01112,221493,Bhadwar,683,1629,NARPATGANJ,93760,ACHARA
10,209,01112,221494,Amrori,1653,1629,NARPATGANJ,93776,MANIKPUR
10,209,01112,221495,Tope Nawabganj,2823,1629,NARPATGANJ,93760,ACHARA
10,209,01112,221496,Lachhmipur,1731,1629,NARPATGANJ,93760,ACHARA
10,209,01112,221497,Dumari,4088,1629,NARPATGANJ,93784,POSDAHA
10,209,01112,221498,Anchraand Hanuman nagar,4785,1629,NARPATGANJ,93760,ACHARA
10,209,01112,221499,Hanumannagar,2538,1629,NARPATGANJ,93760,ACHARA
10,209,01112,221500,Dahrahra,2124,1629,NARPATGANJ,93774,MADHURA  WEST
10,209,01112,221501,Sahabganj,1705,1629,NARPATGANJ,93774,MADHURA  WEST
10,209,01112,221502,Rajganj,2524,1629,NARPATGANJ,93774,MADHURA  WEST
10,209,01112,221503,Madhura,26588,1629,NARPATGANJ,93773,MADHURA  NORTH
10,209,01112,221504,Nathpur,9067,1629,NARPATGANJ,93778,NATHPUR
10,209,01112,221505,Nathpur Arazi,500,1629,NARPATGANJ,93778,NATHPUR
