,Block Name,Distance,GP Name,GP_lat,GP_long,Village Name,Village_lat,Village_long
0,Chhibramau,6626.58262465,UMAR PUR,27.1182333333,79.4428833333,Admapur Urf Kapurapur,Dhamaipuramaipur Taluka Bansdi,84.28767
1,Chhibramau,6597.40424756,AHIRUA RAJARAM PUR,27.1182333333,79.4428833333,Ahirua Rajaram Pur,Sahajrampur,83.79435
2,Chhibramau,6513.04218219,AKBAR PUR,27.1393,79.54705,Akbar Pur,Akbarpur,82.71815
3,Chhibramau,6573.92828105,ALAHDAD PUR,27.1182333333,79.4428833333,Alahdad Pur,Alahadadpur,83.32043
4,Chhibramau,6530.30957432,ALHANAPUR,27.1387666667,79.6193,Alhanapur,Palhanpur,82.63999
5,Chhibramau,6577.63130165,AMRAULI,27.1961,79.4858,Amrauli,Kamrauli,83.68372
6,Chhibramau,6573.90486202,ANTPUR,27.1061,79.5416,Antpur,Shri Kantpur,83.31793
7,Chhibramau,6613.53477628,SALEM PUR,27.1381333333,79.5651833333,Asafpur Patti,Basupatti,84.16033
8,Chhibramau,6519.8634312,ASALATNAGAR,27.14745,79.4920833333,Asalat Nagar,Lalanagar,82.47605
9,Chhibramau,6539.33101896,ASALTABAD,27.11195,79.43415,Asaltabad,Salahabad,82.99315
10,Chhibramau,6569.45729987,ASEH,27.0958166667,79.5879666667,Aseh,Chak Sash Ahmad Urf Chakia,83.33506
11,Chhibramau,6586.22886472,ATIRAJ PUR,27.1306333333,79.5332833333,Atiraj Pur,Kabirajpur,83.69853
12,Chhibramau,6574.38123388,ATRAULI,27.1961,79.4858,Atrauli,Atrauli,83.52943
13,Chhibramau,6574.38123388,ATRAULI,27.1961,79.4858,Atrauli,Atrauli,83.52943
14,Chhibramau,6578.40175793,AUORAIE,27.12315,79.5911333333,Auoraie,Aura Dand,83.21908
15,Chhibramau,6602.20180639,MUSAFIR PUR,27.1182333333,79.4428833333,Ayub Pur,Jethwar Yakubpur,83.91836
16,Chhibramau,6541.04457824,MAHMOOD PUR KEERAT,27.16955,79.4427166667,Bahadur Pur,Bahadurpur,83.25598
17,Chhibramau,6542.02072166,BHOJPUR NIGOH,27.1599166667,79.4344333333,Bahadur Pur Nigoh,Bahadurpur,83.25598
18,Chhibramau,6622.67972734,RAMPUR HIRDAI,27.1215166667,79.4494,Balrampur,Balirampur,84.23865
19,Chhibramau,6630.16253702,BARUASABAL PUR,27.1763333333,79.4276666667,Baruasabal Pur,Sabalpur,84.44538
20,Chhibramau,6643.04336022,BEHTA KHAS,27.04725,79.5738333333,Behta Khas,Bhakhar,84.40679
21,Chhibramau,6589.9917657,MAJHO PUR,27.1182333333,79.4428833333,Bhagautipur,Bhagautipur,83.80645
22,Chhibramau,6576.01137238,ALHANAPUR,27.1387666667,79.6193,Bhagwant Pur,Bhagwantpur,83.27383
23,Chhibramau,6579.60267797,BhagwantPur,27.0944666667,79.5011666667,Bhagwantpur1,Bhagwantpur,83.27383
24,Chhibramau,6547.17519686,BHARAULI SIRKANIPUR,27.1998666667,79.4413833333,Bharauli Sirkanipur,Bariyasanpur,83.05789
25,Chhibramau,6570.14765175,BHAURAJPUR,27.09355,79.4576333333,Bhauraj Pur,Bhaurajpur,83.32281
26,Chhibramau,6612.13350039,SHIVSINGH PUR,27.1599666667,79.4896333333,Bhawalpur,Bhawarpur,84.12266
27,Chhibramau,6614.94724811,BHAWALPUR,27.1367166667,79.515,Bhawal Pur,Bhawarpur,84.12266
28,Chhibramau,6608.53973741,MAHMUDPUR JAGIR,27.1796333333,79.4823833333,Bhikham Pur Amjad,Bhikhampur,84.09215
29,Chhibramau,6623.86866162,BHIKHAMPUR SANI,27.0474166667,79.5553333333,Bhikhampur Sani,Bhikhampur,84.09215
30,Chhibramau,6534.6427047,BHOJPUR NIGOH,27.1599166667,79.4344333333,Bhojpur Nigoh,Bhojpur,83.04316
31,Chhibramau,6536.75212282,HAMEERPUR,27.1426833333,79.4528666667,Bhojpur Nigoh,Bhojpur,83.04316
32,Chhibramau,6569.24418521,BIBIYA JALALPUR,27.16195,79.6369,Bibia Jalal Pur,Bhobawajalalpur,83.40013
33,Chhibramau,6585.38854436,VIKUPUR,27.10965,79.5229666667,Biku Pur,Bikapur,83.55072
34,Chhibramau,6516.06476794,ATRAULI,27.1961,79.4858,BRAHIMPUR,Ibrahimpur,82.50751
35,Chhibramau,6590.47926827,NEPAL PUR,27.1182333333,79.4428833333,Chachiya Pur,Ahiyapur,83.69943
36,Chhibramau,6593.03402317,LALPUR,27.16195,79.6369,Chak Bazyatt,Chakbraham Choura,83.79597
37,Chhibramau,6591.24304924,CHANDAR PUR,27.1132333333,79.0682833333,Chandar Pur,Chandarpur,83.93256
38,Chhibramau,6620.65779943,CHAND PURA,27.1132333333,79.0682833333,Chand Pura,Chandpura,84.23378
39,Chhibramau,6495.29627446,DALUPUR SULTAN PUR,27.2031833333,79.4137833333,Dalupur Sultan Pur,Sultanpur,82.34593
40,Chhibramau,6582.69834027,SARAYA  DAYAMGANJ,27.1648333333,79.5022666667,Dayamganj Saraya,Manjhariya,83.69271
41,Chhibramau,6594.87868375,SARAI SUNDAR,27.1421833333,79.5294,Deepakpur Mohammdabad,Mohammadabad (MB),83.76933
42,Chhibramau,6613.98819172,ASALATNAGAR,27.14745,79.4920833333,Deobaram Pur,Darampur,84.11659
43,Chhibramau,6537.27807856,DHARNIDHARPUR NAGARIYA,27.1221666667,79.4246833333,Dharnidharpur Nagariya,Hariharpur (NP),82.99397
44,Chhibramau,6609.05712745,DILAWAR PUR,27.1182333333,79.4428833333,Dilawar Pur,Dilawalpur,84.01098
45,Chhibramau,6581.95601221,MAJHO PUR,27.1182333333,79.4428833333,Dinapur,Dinapur,83.49929
46,Chhibramau,6509.70891477,RANVEERPUR,27.1839333333,79.4125,Faridpur,Faridpur,82.58341
47,Chhibramau,6607.63103853,SINGHNA PUR,27.1182333333,79.4428833333,Firoz Pur,Firozpur,83.95993
48,Chhibramau,6590.86133241,AUORAIE,27.12315,79.5911333333,Gadana Pur Chaudhari,Phulli T. Chaudhari Azamal,83.62563
49,Chhibramau,6606.44780009,GHILOEE KHAS,27.1704833333,79.45705,Ghiloee Khas,Pahteekha,84.04317
50,Chhibramau,6572.30876894,NEKNAM PUR,27.1182333333,79.4428833333,Govindpur Urf Koolapur,Govindpur,83.10141
51,Chhibramau,6559.7493847,GYAS PUR,27.1182333333,79.4428833333,Gyas Pur,Gayaspur,83.06059
52,Chhibramau,6461.9850348,RATAN PUR,27.1214833333,79.5748833333,Haiyat Nagar,Hariyagara,81.84071
53,Chhibramau,6547.18889921,HAMEERPUR,27.1426833333,79.4528666667,Hamir Pur,Hamirpur,83.11571
54,Chhibramau,6588.57416372,HARBALLABH PUR,27.1789833333,79.5238333333,Harballabh Pur,Hariballampur Urf Alawalpur,83.73294
55,Chhibramau,6508.67740487,HARHAR PUR,27.10045,79.4787833333,Harhar Pur,Hariharpur,82.4052
56,Chhibramau,6597.47182003,HARI NAGER,27.1101,79.5931166667,Hari Nagar,Balpur Shrinagar,83.90597
57,Chhibramau,6618.73622553,ATRAULI,27.1961,79.4858,Hasanpur Partapur,Hasanpura,84.30114
58,Chhibramau,6628.12120931,RAURI,27.1216166667,79.6098333333,Hasan Pur Sani,Hasanpura,84.30114
59,Chhibramau,6618.7285243,HATHIN,27.1077666667,79.5517833333,Hathin,Thathi Haripur,84.14722
60,Chhibramau,6598.36358545,MUSAFIR PUR,27.1182333333,79.4428833333,Hazir Pur,Hazipur,83.80767
61,Chhibramau,6602.08587417,MAJHO PUR,27.1182333333,79.4428833333,Ishampur,Deoria Urf Shampur,83.96337
62,Chhibramau,6569.02862288,IZIL PUR,27.1182333333,79.4428833333,Izil Pur,Idilpur,83.30595
63,Chhibramau,6512.25240061,JAGAT PUR,27.1503166667,79.59825,Jagat Pur,Jagatpur,82.35977
64,Chhibramau,6587.11956099,JAISINGH PUR,27.1085833333,79.6007833333,Jaisingh Pur,Jaisinghpur,83.62166
65,Chhibramau,6628.58003366,BHIKHAMPUR SANI,27.0474166667,79.5553333333,Jalalpur Dindar Pur,Purandarpur,84.16617
66,Chhibramau,6582.65426128,JASUA MAI,27.1436833333,79.55625,Jasua Mai,Chak Asamani,83.56131
67,Chhibramau,6526.44037976,JAWAMARDPUR,27.1582333333,79.4406666667,Jawamardpur,Meer Ahamadpur Sahzada,82.76476
68,Chhibramau,6530.87211914,JUNED PUR,27.1182333333,79.4428833333,Juned Pur,Junedpur,82.8466
69,Chhibramau,6568.7681436,KAIRDA,27.0715166667,79.4473833333,Kairda,Khora Or Khaira,83.31021
