STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
10,229,01378,244121,Salempur,1335,1904,KARAI PARSURAI,98182,BERTHU
10,229,01378,244122,Kandhauli,607,1904,KARAI PARSURAI,98186,MAKHDUMPUR
10,229,01378,244123,Binsa,2269,1904,KARAI PARSURAI,98186,MAKHDUMPUR
10,229,01378,244124,Abupur,1556,1904,KARAI PARSURAI,98182,BERTHU
10,229,01378,244125,Asia,302,1904,KARAI PARSURAI,98182,BERTHU
10,229,01378,244126,Malikpur,823,1904,KARAI PARSURAI,98186,MAKHDUMPUR
10,229,01378,244127,Makhdumpur,4670,1904,KARAI PARSURAI,98186,MAKHDUMPUR
10,229,01378,244128,Bazidpurchak,539,1904,KARAI PARSURAI,98182,BERTHU
10,229,01378,244129,Berthu,6565,1904,KARAI PARSURAI,98182,BERTHU
10,229,01378,244130,Amat,958,1904,KARAI PARSURAI,98184,GONDU BIGHA
10,229,01378,244131,Shahbazpur,727,1904,KARAI PARSURAI,98184,GONDU BIGHA
10,229,01378,244132,Tulsipur,328,1904,KARAI PARSURAI,98184,GONDU BIGHA
10,229,01378,244133,Niria,2009,1904,KARAI PARSURAI,98184,GONDU BIGHA
10,229,01378,244134,Gauspur,481,1904,KARAI PARSURAI,98184,GONDU BIGHA
10,229,01378,244135,Musarhi,2398,1904,KARAI PARSURAI,98187,MAKROUTA
10,229,01378,244136,Kamarthu,1356,1904,KARAI PARSURAI,98187,MAKROUTA
10,229,01378,244137,Makrauta,3148,1904,KARAI PARSURAI,98187,MAKROUTA
10,229,01378,244138,Khanpura,393,1904,KARAI PARSURAI,98187,MAKROUTA
10,229,01378,244139,Khokhna,1345,1904,KARAI PARSURAI,98187,MAKROUTA
10,229,01378,244140,Sab chak,393,1904,KARAI PARSURAI,98187,MAKROUTA
10,229,01378,244141,Pakri,2118,1904,KARAI PARSURAI,98188,SANDH
10,229,01378,244142,Sandh,3800,1904,KARAI PARSURAI,98188,SANDH
10,229,01378,244143,Salempur,907,1904,KARAI PARSURAI,98188,SANDH
10,229,01378,244144,Galibpur,777,1904,KARAI PARSURAI,98188,SANDH
10,229,01378,244145,Jalalpur,330,1904,KARAI PARSURAI,98188,SANDH
10,229,01378,244146,Merhwan,1601,1904,KARAI PARSURAI,98186,MAKHDUMPUR
10,229,01378,244147,Chhitar Bigha,1448,1904,KARAI PARSURAI,98188,SANDH
10,229,01378,244148,Berawan,1064,1904,KARAI PARSURAI,98188,SANDH
10,229,01378,244149,Khalimchak,329,1904,KARAI PARSURAI,98188,SANDH
