STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
10,227,01365,243335,Jaitpur,3916,1828,BARAHIYA,96900,JAITPUR
10,227,01365,243336,Khutaha,12316,1828,BARAHIYA,96902,KHUTAHA WEST
10,227,01365,243337,Malpur,3439,1828,BARAHIYA,96896,AJNI GHAT
10,227,01365,243338,Juas,2364,1828,BARAHIYA,96897,DUMRI
10,227,01365,243339,Shekhopur,500,1828,BARAHIYA,96896,AJNI GHAT
10,227,01365,243340,Repura,2011,1828,BARAHIYA,96896,AJNI GHAT
10,227,01365,243341,Sadai Bigha,1337,1828,BARAHIYA,96899,GIRDHARPUR
10,227,01365,243342,Dumri,3600,1828,BARAHIYA,96897,DUMRI
10,227,01365,243343,Jakhaur,1422,1828,BARAHIYA,96899,GIRDHARPUR
10,227,01365,243344,Manoharpur,1447,1828,BARAHIYA,96899,GIRDHARPUR
10,227,01365,243345,Nezai,1039,1828,BARAHIYA,96899,GIRDHARPUR
10,227,01365,243346,Saer Bigha,373,1828,BARAHIYA,96899,GIRDHARPUR
10,227,01365,243347,Sarma,882,1828,BARAHIYA,96899,GIRDHARPUR
10,227,01365,243348,Narsinghauli,480,1828,BARAHIYA,96896,AJNI GHAT
10,227,01365,243349,Lachhmipur,324,1828,BARAHIYA,96896,AJNI GHAT
10,227,01365,243350,Turk Aijani,1836,1828,BARAHIYA,96896,AJNI GHAT
10,227,01365,243351,Rustampur,574,1828,BARAHIYA,96896,AJNI GHAT
10,227,01365,243352,Nizampur,868,1828,BARAHIYA,96896,AJNI GHAT
10,227,01365,243353,Girdharpur,2694,1828,BARAHIYA,96899,GIRDHARPUR
10,227,01365,243354,Birupur,2078,1828,BARAHIYA,96904,PALI
10,227,01365,243355,Kamarpur,1177,1828,BARAHIYA,96904,PALI
10,227,01365,243356,Ainjani Ghat,2312,1828,BARAHIYA,96896,AJNI GHAT
10,227,01365,243357,Sajhain,1730,1828,BARAHIYA,96896,AJNI GHAT
10,227,01365,243358,Pali,2935,1828,BARAHIYA,96904,PALI
10,227,01365,243359,Mahram Chak,2923,1828,BARAHIYA,96904,PALI
10,227,01365,243360,Nathanpur,1924,1828,BARAHIYA,96904,PALI
10,227,01365,243361,Kuthwa,783,1828,BARAHIYA,96904,PALI
10,227,01365,243362,Ganga Sarai,7721,1828,BARAHIYA,96898,GANGASARAI
10,227,01365,243363,Chhabisaia,500,1828,BARAHIYA,96898,GANGASARAI
10,227,01365,243364,Chak Indupur,500,1828,BARAHIYA,96898,GANGASARAI
10,227,01365,243365,Hirdan Bigha,1220,1828,BARAHIYA,96900,JAITPUR
10,227,01365,243366,Jaitpur,3976,1828,BARAHIYA,96900,JAITPUR
10,227,01365,243367,Partappur,2383,1828,BARAHIYA,96897,DUMRI
10,227,01365,243368,Paharpur,1507,1828,BARAHIYA,96903,LAXMIPUR
10,227,01365,243369,Lachhmipur,6517,1828,BARAHIYA,96903,LAXMIPUR
10,227,01365,243370,Dariapur,3260,1828,BARAHIYA,96903,LAXMIPUR
10,227,01365,243371,Bahadurpur,860,1828,BARAHIYA,96897,DUMRI
10,227,01365,243372,Kalianpur,1717,1828,BARAHIYA,96901,KHUTAHA EAST
10,227,01366,243373,Piparia,11442,1832,PIPARIYA,96937,PIPARIYA
10,227,01366,243374,Pathua,3048,1832,PIPARIYA,96937,PIPARIYA
10,227,01366,243375,Rahatpur,1356,1832,PIPARIYA,96939,SAIDPURA
10,227,01366,243376,Sobha Chak,500,1832,PIPARIYA,96939,SAIDPURA
10,227,01366,243377,Jajwara,1410,1832,PIPARIYA,96939,SAIDPURA
10,227,01366,243378,Pawai,2188,1832,PIPARIYA,96939,SAIDPURA
10,227,01366,243379,Belthua,555,1832,PIPARIYA,96939,SAIDPURA
10,227,01366,243380,Saidpura,2228,1832,PIPARIYA,96939,SAIDPURA
10,227,01366,243381,Anandpur,1000,1832,PIPARIYA,96939,SAIDPURA
10,227,01366,243382,Paria,500,1832,PIPARIYA,96939,SAIDPURA
10,227,01366,243383,Surji Chak,589,1832,PIPARIYA,96939,SAIDPURA
10,227,01366,243384,Surji Chak,500,1832,PIPARIYA,96939,SAIDPURA
10,227,01366,243385,Paria Nawabganj,500,1832,PIPARIYA,96939,SAIDPURA
10,227,01366,243386,Kasoi,1888,1832,PIPARIYA,96939,SAIDPURA
10,227,01366,243387,Walipur,7196,1832,PIPARIYA,96936,OLIPUR
10,227,01366,243388,Ramchandrapur,10500,1832,PIPARIYA,96938,RAMCHANDARPUR
10,227,01366,243389,Alibali,770,1832,PIPARIYA,96938,RAMCHANDARPUR
10,227,01366,243390,Mohanpur,3103,1832,PIPARIYA,96935,MOHANPUR
10,227,01366,243391,Rahuatola Muriari,3633,1832,PIPARIYA,96935,MOHANPUR
10,227,01366,243392,Hasanpur,590,1832,PIPARIYA,96935,MOHANPUR
10,227,01366,243393,Mathar,500,1832,PIPARIYA,96935,MOHANPUR
