STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
10,224,01329,238842,Nagarpara,23275,1680,NARAYANPUR,94601,NAGARPARA  EAST
10,224,01329,238843,Mohanpur,9301,1680,NARAYANPUR,94598,BHAWANIPUR
10,224,01329,238844,Raipur,9451,1680,NARAYANPUR,94604,RAIPUR
10,224,01329,238845,Nagarpara Arazi,500,1680,NARAYANPUR,94604,RAIPUR
10,224,01329,238846,Jaipur Chuhar,23135,1680,NARAYANPUR,94599,JAIPURCHUHAR WEST
10,224,01329,238847,Paharpur,2641,1680,NARAYANPUR,94599,JAIPURCHUHAR WEST
10,224,01329,238848,Sihpur,19700,1680,NARAYANPUR,94606,SIHPUR EAST
10,224,01329,238851,Shahpur,582,1680,NARAYANPUR,94597,BAIKATPUR DUDHAILA
10,224,01329,238852,Dudhaila,5931,1680,NARAYANPUR,94597,BAIKATPUR DUDHAILA
10,224,01329,238855,Gangapur,663,0,STRING ENTERED,94597,BAIKATPUR DUDHAILA
10,224,01329,238857,Shahabad,1708,1680,NARAYANPUR,94597,BAIKATPUR DUDHAILA
10,224,01329,238859,Jagdish chak,500,0,STRING ENTERED,94597,BAIKATPUR DUDHAILA
10,224,01329,238864,Baikatpur,500,0,STRING ENTERED,94597,BAIKATPUR DUDHAILA
10,224,01329,238865,Eusufpur,835,1680,NARAYANPUR,94605,SHAHZADPUR
10,224,01329,238866,Mirzapur,775,1680,NARAYANPUR,94605,SHAHZADPUR
10,224,01329,238867,Bishunpur Amri,500,0,STRING ENTERED,94597,BAIKATPUR DUDHAILA
10,224,01329,238869,Shahzadpur,6308,1680,NARAYANPUR,94597,BAIKATPUR DUDHAILA
10,224,01329,238871,Bainadih,500,0,STRING ENTERED,94597,BAIKATPUR DUDHAILA
10,224,01330,238872,Nagarpara Arazi Milik,500,0,STRING ENTERED,94510,MARWA  WEST
10,224,01330,238873,Bishunpur Gopal,500,0,STRING ENTERED,94508,LATTIPUR   SOUTH
10,224,01330,238874,Jamalpur,3450,1673,BIHPUR,94502,BIHPUR JAMALPUR
