STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
10,222,01304,237396,Sagi,5408,1666,KHODAWANDPUR,94422,SAGI
10,222,01304,237397,Narayanpur,1351,1666,KHODAWANDPUR,94422,SAGI
10,222,01304,237398,Fatehpur,55,1666,KHODAWANDPUR,94420,KHODABANDPUR
10,222,01304,237399,Narullahpur,4847,1666,KHODAWANDPUR,94422,SAGI
10,222,01304,237400,Mohanpur,1329,1666,KHODAWANDPUR,94420,KHODABANDPUR
10,222,01304,237401,Mohaddi Chak,500,1666,KHODAWANDPUR,94418,DAULAT PUR
10,222,01304,237402,Begampur,2389,1666,KHODAWANDPUR,94418,DAULAT PUR
10,222,01304,237403,Bara,3753,1666,KHODAWANDPUR,94415,BARA
10,222,01304,237404,Milki,55,1666,KHODAWANDPUR,94415,BARA
10,222,01304,237405,Daulatpur,7365,1666,KHODAWANDPUR,94418,DAULAT PUR
10,222,01304,237406,Milki,15,1666,KHODAWANDPUR,94418,DAULAT PUR
10,222,01304,237407,Tetrahi,3573,1666,KHODAWANDPUR,94415,BARA
10,222,01304,237408,Kursaha,200,1666,KHODAWANDPUR,94420,KHODABANDPUR
10,222,01304,237409,Mirzapur,1664,1666,KHODAWANDPUR,94415,BARA
10,222,01304,237410,Bariarpur,21709,1666,KHODAWANDPUR,94416,BARIARPUR-EAST
10,222,01304,237411,Phaphot,10198,1666,KHODAWANDPUR,94419,FAFAUT
10,222,01304,237412,Chak Jaddu,1253,1666,KHODAWANDPUR,94419,FAFAUT
10,222,01304,237413,Malpur,2046,1666,KHODAWANDPUR,94419,FAFAUT
10,222,01304,237414,Matihani,1940,1666,KHODAWANDPUR,94419,FAFAUT
10,222,01304,237415,Khodawandpur,10231,1666,KHODAWANDPUR,94420,KHODABANDPUR
10,222,01304,237416,Bedaulia,1693,1666,KHODAWANDPUR,94421,MEGHAUL
10,222,01304,237417,Meghaul,9284,1666,KHODAWANDPUR,94421,MEGHAUL
10,222,01305,237418,Harpur Ibrahimpur,335,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237419,Paranpura,2061,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237420,Bazidpur,2448,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237421,Mohanwan Bagjhar,500,1663,CHHAURAHI,94390,EKAMBA
10,222,01305,237422,Jharahi,500,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237423,Ijraha,500,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237424,Ijra Bishunpur,500,1663,CHHAURAHI,94390,EKAMBA
10,222,01305,237425,Badh Kamrauli,500,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237426,Purpathar,1516,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237427,Gangi Jamuni,500,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237428,Mahisaha,500,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237429,Gauri Dih,1841,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237430,Ibrahimpur,500,1663,CHHAURAHI,94397,SIHAMA
10,222,01305,237431,Sirpali,500,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237432,Pirhia,500,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237433,Khanuan,500,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237434,Sapahua,500,1663,CHHAURAHI,94390,EKAMBA
10,222,01305,237435,Murli Dih,500,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237436,Demania,500,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237437,Harrahabadh,500,1663,CHHAURAHI,94390,EKAMBA
10,222,01305,237438,Sahuri,4239,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237439,Baraipura,1721,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237440,Bathaul,1379,1663,CHHAURAHI,94391,MALPUR
10,222,01305,237441,Malpur,2455,1663,CHHAURAHI,94391,MALPUR
10,222,01305,237442,Seampur,2925,1663,CHHAURAHI,94390,EKAMBA
10,222,01305,237443,Harpur,500,1663,CHHAURAHI,94391,MALPUR
10,222,01305,237444,Raigachhi,229,1663,CHHAURAHI,94391,MALPUR
10,222,01305,237445,Lakhan Patti,3191,1663,CHHAURAHI,94391,MALPUR
10,222,01305,237446,Bishunpur,500,1663,CHHAURAHI,94388,AJANI
10,222,01305,237447,Rampur,4236,1663,CHHAURAHI,94397,SIHAMA
10,222,01305,237448,Kolahsan,500,1663,CHHAURAHI,94397,SIHAMA
10,222,01305,237449,Sihman,6435,1663,CHHAURAHI,94397,SIHAMA
10,222,01305,237450,Kolahsan,500,1663,CHHAURAHI,94397,SIHAMA
10,222,01305,237451,Sonbarsa,500,1663,CHHAURAHI,94397,SIHAMA
10,222,01305,237452,Mohna,500,1663,CHHAURAHI,94397,SIHAMA
10,222,01305,237453,Ibrahimpur,1766,1663,CHHAURAHI,94397,SIHAMA
10,222,01305,237454,Patahi,1172,1663,CHHAURAHI,94395,SAWANT
10,222,01305,237455,Bishunpur,500,1663,CHHAURAHI,94394,SAHURI
10,222,01305,237456,Majhwaria,500,1663,CHHAURAHI,94390,EKAMBA
10,222,01305,237457,Rajupur,2448,1663,CHHAURAHI,94388,AJANI
10,222,01305,237458,Barmotra Chanwar,500,1663,CHHAURAHI,94388,AJANI
10,222,01305,237459,Ajni,6977,1663,CHHAURAHI,94388,AJANI
10,222,01305,237460,Harirampur Tola,1035,1663,CHHAURAHI,94388,AJANI
10,222,01305,237461,Benga,1588,1663,CHHAURAHI,94388,AJANI
10,222,01305,237462,Bad Bakhadda,1039,1663,CHHAURAHI,94395,SAWANT
10,222,01305,237463,Bakhadda,2579,1663,CHHAURAHI,94395,SAWANT
10,222,01305,237464,Sawat,7808,1663,CHHAURAHI,94395,SAWANT
10,222,01305,237465,Matihani,2634,1663,CHHAURAHI,94395,SAWANT
10,222,01305,237466,Amari,14925,1663,CHHAURAHI,94389,AMARI
10,222,01305,237467,Shahpur,3923,1663,CHHAURAHI,94396,SHAHPUR
10,222,01305,237468,Milki,1270,1663,CHHAURAHI,94396,SHAHPUR
10,222,01305,237469,Bhoja,1876,1663,CHHAURAHI,94396,SHAHPUR
10,222,01305,237470,Jana,5275,1663,CHHAURAHI,94392,NARAIN PIPAR
10,222,01305,237471,Pansalla,5993,1663,CHHAURAHI,94392,NARAIN PIPAR
10,222,01305,237472,Ekamba,6923,1663,CHHAURAHI,94390,EKAMBA
10,222,01305,237473,Narayanpipar,7451,1663,CHHAURAHI,94392,NARAIN PIPAR
10,222,01305,237474,Dumri,3753,1663,CHHAURAHI,94393,PARORA
10,222,01305,237475,Parora,6353,1663,CHHAURAHI,94393,PARORA
10,222,01305,237476,Dihi,2392,1663,CHHAURAHI,94390,EKAMBA
10,222,01306,237477,Mortar,1817,1665,GADHPURA,94411,MALIPUR
10,222,01306,237478,Malpur,500,1665,GADHPURA,94407,GARHPURA
10,222,01306,237479,Jagarnathpur,1155,1665,GADHPURA,94411,MALIPUR
10,222,01306,237480,Jagarnathpur,894,1665,GADHPURA,94411,MALIPUR
10,222,01306,237481,Malipur,6329,1665,GADHPURA,94411,MALIPUR
10,222,01306,237482,Jagarnathpur,500,1665,GADHPURA,94411,MALIPUR
10,222,01306,237483,Musepur,4191,1665,GADHPURA,94411,MALIPUR
10,222,01306,237484,Korai,5183,1665,GADHPURA,94408,KORAI
10,222,01306,237485,Silhatna Dom,500,1665,GADHPURA,94407,GARHPURA
10,222,01306,237486,Harakpura,3216,1665,GADHPURA,94408,KORAI
10,222,01306,237487,Sujanpur,5068,1665,GADHPURA,94408,KORAI
10,222,01306,237488,Garhpura,14580,1665,GADHPURA,94407,GARHPURA
10,222,01306,237489,Pataharabad,12,1665,GADHPURA,94407,GARHPURA
10,222,01306,237490,Bijai Narayan,260,1665,GADHPURA,94406,DUNAHI
10,222,01306,237491,Jagdishpur Narotam,500,1665,GADHPURA,94407,GARHPURA
10,222,01306,237492,Garh,2,1665,GADHPURA,94407,GARHPURA
10,222,01306,237493,Dunahi,3886,1665,GADHPURA,94406,DUNAHI
10,222,01306,237494,Kanausi,3831,1665,GADHPURA,94406,DUNAHI
10,222,01306,237495,Manikpur,3150,1665,GADHPURA,94406,DUNAHI
10,222,01306,237496,Rajaur,6075,1665,GADHPURA,94413,RAJAUR
10,222,01306,237497,Bejaha,432,1665,GADHPURA,94410,KUMHARSON
10,222,01306,237498,Kuriawan,5230,1665,GADHPURA,94409,KORIYAMA
10,222,01306,237499,Kheraj,136,1665,GADHPURA,94406,DUNAHI
10,222,01306,237500,Buzurgabad,619,1665,GADHPURA,94410,KUMHARSON
10,222,01306,237501,Bhansi,1255,1665,GADHPURA,94410,KUMHARSON
10,222,01306,237502,Kumharson,11280,1665,GADHPURA,94410,KUMHARSON
10,222,01306,237503,Sonwan,10234,1665,GADHPURA,94414,SONWAN
10,222,01306,237504,Sitalrampur,2082,1665,GADHPURA,94412,MAUJI HARI SINGH
10,222,01306,237505,Mauji Hari Singh,2867,1665,GADHPURA,94412,MAUJI HARI SINGH
10,222,01306,237506,Mauji Than Singh,2240,1665,GADHPURA,94412,MAUJI HARI SINGH
10,222,01306,237507,Bariarpur,1451,1665,GADHPURA,94412,MAUJI HARI SINGH
10,222,01306,237508,Khakharua,2320,1665,GADHPURA,94412,MAUJI HARI SINGH
10,222,01306,237509,Imadpur,1878,1665,GADHPURA,94412,MAUJI HARI SINGH
10,222,01306,237510,Paranpur,2807,1665,GADHPURA,94414,SONWAN
10,222,01306,237511,Bhuindhara,2212,1665,GADHPURA,94409,KORIYAMA
10,222,01306,237512,Sakra,4416,1665,GADHPURA,94413,RAJAUR
10,222,01307,237513,Sonbarsa,3017,1662,CHERIA BARIARPUR,94379,KUMBHI
10,222,01307,237514,Kumbhi,8092,1662,CHERIA BARIARPUR,94379,KUMBHI
10,222,01307,237515,Yakubpur,3164,0,STRING ENTERED,94377,GOPALPUR
10,222,01307,237516,Gopalpur,5094,1662,CHERIA BARIARPUR,94377,GOPALPUR
10,222,01307,237517,Rampur,2835,1662,CHERIA BARIARPUR,94377,GOPALPUR
10,222,01307,237518,Sakrauli,2742,1662,CHERIA BARIARPUR,94375,BASAHI
10,222,01307,237519,Milki,70,1662,CHERIA BARIARPUR,94386,SHAH PUR
10,222,01307,237520,Basahi,7045,1662,CHERIA BARIARPUR,94375,BASAHI
10,222,01307,237521,Mohanpur,332,1662,CHERIA BARIARPUR,94385,SAKARBASA
10,222,01307,237522,Sakarbasa,6498,1662,CHERIA BARIARPUR,94385,SAKARBASA
10,222,01307,237523,Aure,973,1662,CHERIA BARIARPUR,94375,BASAHI
10,222,01307,237524,Korjana,2254,1662,CHERIA BARIARPUR,94376,BIKRAMPUR
10,222,01307,237525,Bikrampur,7520,1662,CHERIA BARIARPUR,94376,BIKRAMPUR
10,222,01307,237526,Bishunpur,4557,1662,CHERIA BARIARPUR,94387,SHRIPUR
10,222,01307,237527,Siripur,10451,1662,CHERIA BARIARPUR,94387,SHRIPUR
10,222,01307,237528,Karor,8782,1662,CHERIA BARIARPUR,94378,KHANJAPUR
10,222,01307,237529,Ramauli,247,1662,CHERIA BARIARPUR,94374,BARIYARPUR
10,222,01307,237530,Cheria Bariarpur,5696,1662,CHERIA BARIARPUR,94374,BARIYARPUR
10,222,01307,237531,Dharampur,795,1662,CHERIA BARIARPUR,94386,SHAH PUR
10,222,01307,237532,Rudarpur Mehda,500,0,STRING ENTERED,94386,SHAH PUR
10,222,01307,237533,Rudarpur Mehda,500,0,STRING ENTERED,94386,SHAH PUR
10,222,01307,237534,Alampur Udai,500,1662,CHERIA BARIARPUR,94386,SHAH PUR
10,222,01307,237535,Milik,500,1662,CHERIA BARIARPUR,94375,BASAHI
10,222,01307,237536,Thatha,1200,1662,CHERIA BARIARPUR,94386,SHAH PUR
10,222,01307,237537,Milik Mehda,500,1662,CHERIA BARIARPUR,94386,SHAH PUR
10,222,01307,237538,Jagdishpur Narotam,500,1662,CHERIA BARIARPUR,94386,SHAH PUR
10,222,01307,237539,Khusropur,500,1662,CHERIA BARIARPUR,94386,SHAH PUR
10,222,01307,237540,Shahpur,6860,1662,CHERIA BARIARPUR,94386,SHAH PUR
10,222,01307,237541,khanjahanpur,11069,1662,CHERIA BARIARPUR,94378,KHANJAPUR
10,222,01307,237542,Jaimangal Garh,731,1662,CHERIA BARIARPUR,94383,MANJHAUL-3
10,222,01307,237543,Jaimangalpur,2309,1662,CHERIA BARIARPUR,94383,MANJHAUL-3
10,222,01307,237544,Majhaul,35905,1662,CHERIA BARIARPUR,94382,MANJHAUL-1
10,222,01307,237545,Kazi Chak,893,0,STRING ENTERED,94384,PABRA
10,222,01307,237546,Pabra,7549,1662,CHERIA BARIARPUR,94384,PABRA
10,222,01308,237547,Chak Inaet,375,1660,BHAGWANPUR,94354,DAMODAR PUR
10,222,01308,237548,Raghunandanpur,2341,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237549,Paigambarpur,318,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237550,Fatehpur,719,1660,BHAGWANPUR,94364,SANJAT
10,222,01308,237551,Chakamla,430,1660,BHAGWANPUR,94359,MAHESH PUR
10,222,01308,237552,Chak Amla,804,0,STRING ENTERED,94356,KAZI-RASALPUR
10,222,01308,237553,Chak Munni,458,1660,BHAGWANPUR,94354,DAMODAR PUR
10,222,01308,237554,Chak Kaem,150,0,STRING ENTERED,94356,KAZI-RASALPUR
10,222,01308,237555,Chak Mehro,258,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237556,Chak Munni,500,1660,BHAGWANPUR,94354,DAMODAR PUR
10,222,01308,237557,Chak Muda,500,1660,BHAGWANPUR,94354,DAMODAR PUR
10,222,01308,237558,Dadpur,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237559,Chak Rukiya,562,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237560,Chak Rukiya,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237561,Bhagwatpur Teai,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237562,Chak Isuf,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237563,Chak Jadupat,230,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237564,Bhagwatpur Teai,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237565,Bhagwatpur Teai,2755,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237566,Bhagwatpur Teai,278,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237567,Dadpur,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237568,Chak Isuf,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237569,Chak Jadupat,500,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237570,Takia,1594,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237571,Chak Jadupat,323,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237572,Burhi Ban,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237573,Bhagwatpur Teai,1197,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237574,Raja Ramdadpur,407,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237575,Teai,2532,1660,BHAGWANPUR,94360,MEHDOULI
10,222,01308,237576,Chak Madsudan,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237577,Chak Madsudan,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237578,Chak Jadupat,635,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237579,Chak Jadupat,280,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237580,Chak Jadupat,500,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237581,Raghunandanpur,500,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237582,Chak Jadupat,500,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237583,Kazi Rasulpur,500,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237584,Raghunandanpur,500,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237585,Chak Jadupat,500,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237586,Kazi Rasulpur,1985,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237587,Raghunandanpur,500,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237588,Bhagwatpur Teai,230,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237589,Raghunandanpur,500,1660,BHAGWANPUR,94356,KAZI-RASALPUR
10,222,01308,237590,Bhagwatpur Teai,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237591,Teai,500,1660,BHAGWANPUR,94360,MEHDOULI
10,222,01308,237592,Maksaspur,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237593,Lakhanpur,500,1660,BHAGWANPUR,94358,LAKHANPUR
10,222,01308,237594,Chaudharipatti,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237595,Chhatri Tola,176,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237596,Mahammadpur Masum,902,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237597,Chak Amanullah,500,0,STRING ENTERED,94356,KAZI-RASALPUR
10,222,01308,237598,Chak Sandhan,500,1660,BHAGWANPUR,94359,MAHESH PUR
10,222,01308,237599,Mahammadpur Masum,547,1660,BHAGWANPUR,94364,SANJAT
10,222,01308,237600,Mansarpur,834,1660,BHAGWANPUR,94363,RASALPUR
10,222,01308,237601,Makaspur,500,1660,BHAGWANPUR,94359,MAHESH PUR
10,222,01308,237602,Hadipur Mira,500,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237603,Chakpar,819,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237604,Chak Sadat,884,1660,BHAGWANPUR,94365,TAKIYA
10,222,01308,237605,Atarua,1755,1660,BHAGWANPUR,94359,MAHESH PUR
