STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
10,217,01215,229746,Bairia,3904,1762,KATAIYA,95888,BAIRIYA
10,217,01215,229747,Pakri,2948,1762,KATAIYA,95888,BAIRIYA
10,217,01215,229748,Burhia Bari,333,1762,KATAIYA,95888,BAIRIYA
10,217,01215,229749,Dumrauna,1289,1762,KATAIYA,95893,PARARIYA
10,217,01215,229750,Naharpur,270,1762,KATAIYA,95889,BELAHI KHAS
10,217,01215,229751,Aunrahi,500,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229752,Rampur Kalan,1024,1762,KATAIYA,95889,BELAHI KHAS
10,217,01215,229753,Rampur Khurd,617,1762,KATAIYA,95889,BELAHI KHAS
10,217,01215,229754,Tilauli,500,1762,KATAIYA,95889,BELAHI KHAS
10,217,01215,229755,Mohanpur,1998,1762,KATAIYA,95889,BELAHI KHAS
10,217,01215,229756,Tilokwa,1021,1762,KATAIYA,95889,BELAHI KHAS
10,217,01215,229757,Bilahi Khas,2662,1762,KATAIYA,95889,BELAHI KHAS
10,217,01215,229758,Letia,500,1762,KATAIYA,95889,BELAHI KHAS
10,217,01215,229759,Belahi Dih,966,1762,KATAIYA,95889,BELAHI KHAS
10,217,01215,229760,Bhopatpur,426,1762,KATAIYA,95895,RAM DAS BAGAHI
10,217,01215,229761,Majhaulia,437,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229762,Bhopatpur Parsahi,612,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229763,Pakri Dih,709,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229764,Jaguhi,500,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229765,Sarkarahi,634,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229766,Patkhauli,860,1762,KATAIYA,95889,BELAHI KHAS
10,217,01215,229767,Misrauli,1227,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229768,Chaphwa,348,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229769,KarKataha,2302,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229770,Bishunpura,500,1762,KATAIYA,95891,GAURA
10,217,01215,229771,Rajapur,1434,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229772,Musahri,705,1762,KATAIYA,95893,PARARIYA
10,217,01215,229773,Samogar,1391,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229774,Pararia,1891,1762,KATAIYA,95893,PARARIYA
10,217,01215,229775,Chakia,276,1762,KATAIYA,95893,PARARIYA
10,217,01215,229776,Kalyanpur,435,1762,KATAIYA,95893,PARARIYA
10,217,01215,229777,Sital Math,524,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229778,Jasauli,2101,1762,KATAIYA,95893,PARARIYA
10,217,01215,229779,Karmaini,478,1762,KATAIYA,95893,PARARIYA
10,217,01215,229780,Patti Pachamwa,643,1762,KATAIYA,95893,PARARIYA
10,217,01215,229781,Dube Pachamwa,458,1762,KATAIYA,95893,PARARIYA
10,217,01215,229782,Lakhranw,932,1762,KATAIYA,95893,PARARIYA
10,217,01215,229783,Arazi Khap Pachamwa Dube,500,1762,KATAIYA,95893,PARARIYA
10,217,01215,229784,Malpura,1482,1762,KATAIYA,95893,PARARIYA
10,217,01215,229785,Patkhauli,2199,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229786,Sawanaha,292,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229787,Maini Dih,709,1762,KATAIYA,95893,PARARIYA
10,217,01215,229788,Dumaria,727,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229789,Raipura,1545,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229790,Pokhar Bhinda,500,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229791,Ojaulia,767,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229792,Kishunpura,457,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229793,Kamdhenwa,500,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229794,Belwa Dube,776,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229795,Belwa Tiwari,46,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229796,Barehi,319,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229797,Kolhuar Bagahi,887,1762,KATAIYA,95895,RAM DAS BAGAHI
10,217,01215,229798,Majhaulia,837,1762,KATAIYA,95895,RAM DAS BAGAHI
10,217,01215,229799,Bagahi Dih,456,1762,KATAIYA,95895,RAM DAS BAGAHI
10,217,01215,229800,Belaura,694,1762,KATAIYA,95895,RAM DAS BAGAHI
10,217,01215,229801,Binod Chak,500,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229802,Pariwadh,790,1762,KATAIYA,95893,PARARIYA
10,217,01215,229803,Baikunth Pur,1876,1762,KATAIYA,95887,BAIKUNTHPUR
10,217,01215,229804,Bandarha Baikunthpur,720,1762,KATAIYA,95887,BAIKUNTHPUR
10,217,01215,229805,Mojharia,942,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229806,Sohnaria,1028,1762,KATAIYA,95887,BAIKUNTHPUR
10,217,01215,229807,Bhainsahi,500,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229808,Mahuahi,500,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229809,Majanuan,500,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229810,Amahi  Banke,749,1762,KATAIYA,95887,BAIKUNTHPUR
10,217,01215,229811,Bania  Chhapar,1110,1762,KATAIYA,95887,BAIKUNTHPUR
10,217,01215,229812,Panan  Khas,665,1762,KATAIYA,95887,BAIKUNTHPUR
10,217,01215,229813,Mahuawan,774,1762,KATAIYA,95887,BAIKUNTHPUR
10,217,01215,229814,Bari Sujawal,892,1762,KATAIYA,95887,BAIKUNTHPUR
10,217,01215,229815,Ijra,568,1762,KATAIYA,95887,BAIKUNTHPUR
10,217,01215,229816,Sultanpur,1622,1762,KATAIYA,95895,RAM DAS BAGAHI
10,217,01215,229817,Bhopatpur,703,1762,KATAIYA,95892,KARKATAHA
10,217,01215,229818,Ram Das Bagahi,1659,1762,KATAIYA,95895,RAM DAS BAGAHI
10,217,01215,229819,Jaipur,1222,1762,KATAIYA,95895,RAM DAS BAGAHI
10,217,01215,229820,Kanchanpur,718,1762,KATAIYA,95895,RAM DAS BAGAHI
10,217,01215,229821,Shamdas Bagahi,2310,1762,KATAIYA,95895,RAM DAS BAGAHI
10,217,01215,229822,Bagahi Khas,500,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229823,Dharmagta,958,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229824,Shukrauli,500,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229825,Sidhwania,1160,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229826,Rasauti,2003,1762,KATAIYA,95894,PAT KHAULI
10,217,01215,229827,Dharhara,2041,1762,KATAIYA,95888,BAIRIYA
10,217,01215,229828,Pahladwa,271,1762,KATAIYA,95890,BHERIYA
10,217,01215,229829,Bheria,1830,1762,KATAIYA,95890,BHERIYA
10,217,01215,229830,Indarwa,256,1762,KATAIYA,95890,BHERIYA
10,217,01215,229831,Khadahi,302,1762,KATAIYA,95890,BHERIYA
10,217,01215,229832,Duhauna,1774,1762,KATAIYA,95890,BHERIYA
10,217,01215,229833,Bharthahi,311,1762,KATAIYA,95890,BHERIYA
10,217,01215,229834,Dharhara,712,1762,KATAIYA,95890,BHERIYA
10,217,01215,229835,Barwa,427,1762,KATAIYA,95890,BHERIYA
