State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,throughput
MAHARASHTRA,27, GADCHIROLI,508, ARMORI,4372, PISEWADHADA,176400,20.405503,80.184126, PISEWADHADA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, ARMORI,4372, SAIGAON,176401,20.444454,79.948779, SAIGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, ARMORI,4372, SHANKARNAGAR,176402,20.495091,80.057986, SHANKARNAGAR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, ARMORI,4372, SHIVANI (B.),176403,20.434692,79.95619, SHIVANI (B.) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, ARMORI,4372, SIRSI,176404,20.384354,80.062657, SIRSI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, ARMORI,4372, SUKALA,176405,20.45448,80.13147, SUKALA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, ARMORI,4372, THANEGAON,176406,20.428078,79.996903, THANEGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, ARMORI,4372, VAIRAGAD,176409,20.430878,80.092364, VAIRAGAD GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, ARMORI,4372, WADADHA,176407,20.333282,80.082722, WADADHA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, ARMORI,4372, WAGHALA,176408,20.472151,79.974857, VAGHALA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, ARMORI,4372, WASALA,176410,20.422391,80.009101, WASALA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, ADPALLI MAL,176746,19.718307,79.883287, ADPALLI MAL GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, ADYAL,176431,19.844641,79.829302, ADYAL GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, AMGAON (M.),176432,19.914262,79.964101, AMGAON (M.) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, ANKHODA,176433,19.708406,79.802661, ANKHODA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, ASHTI,176434,19.680796,79.798976, ASHTI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, BAHADURPUR,176435,19.759923,79.883543, BAHADURPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, BHADBHIDI (B.),176436,19.878174,80.012442, BHADBHIDI (B.)GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, BHADBHIDI (M.),176437,19.96871,79.984883, BHADBHIDI (M.)GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, BHENDALA,176438,19.977966,79.825852, BHENDALA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, CHAKALPETH,176439,19.947702,79.852827, CHAKALPETH GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, CHAMORSHI,176440,19.941007,79.892041, CHAMORSHI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, CHANDANKHEDI,176441,19.720859,79.824068, CHANDANKHEDI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, CHAPALWADA,176442,19.816574,80.044547, CHAPALWADA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, CHOUDAMPALLI,176443,19.598531,79.845707, CHOUDAMPALLI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, CHUTUGUNTA,176749,19.540857,79.917676, CHUTUGUNT GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, DOTKULI,176444,19.993769,79.798708, DOTKULI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, DURGAPUR,176449,19.829675,79.804724, DURGAPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, FARADA,176446,20.013538,79.844586, FARADA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, FOKURDI,176447,19.974709,79.839332, FOKURDI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, GANPUR (RAI),176448,19.830702,79.75277, GANPUR (RAI) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, GHARGAON,176450,20.009494,79.812145, GHARGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, GHOT,176451,19.820773,79.986618, GHOT GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, GILGAON,176452,20.008915,80.043486, GILGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, GOURIPUR,176445,19.90587,79.92771, GOURIPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, HALADIMAL,176454,19.861494,79.789543, HALADIMAL GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, HALADWAHI,176453,19.863387,80.026902, HALADWAHI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, ILLUR,176455,19.660025,79.796434, ILLUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, JAIRAMPUR,176456,19.781643,79.767885, JAIRAMPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, JAMGIRI,176457,19.854205,79.889077, JAMGIRI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, KADHOLI,176458,19.722258,79.792438, KADHOLI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, KALAMGAON,176459,19.927963,79.807996, KALAMGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, KALINAGAR,176753,19.72254,79.88794, KALINAGAR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, KANHOLI,176460,19.937539,79.815569, KANHOLI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, KONSARI,176461,19.764271,79.810518, KONSARI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, KUNGHADA (RAI),176463,19.998151,79.988871, KUNGHADA (RAI) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, KUNGHADA MAL,176462,19.625429,79.801469, KUNGHADA MAL GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, KURUD,176464,19.955027,79.936915, KURUD GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, KUTHEGAON,176465,19.983885,80.069386, KUTHEGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, LAGAM MAL,176755,19.542744,79.906193, LAGAM MAL GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, LAKHAMAPUR BORI,176466,19.899156,79.813503, LAKHAMAPUR BORI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MADEAMGAON (M.),176468,19.811674,80.09275, MADEAMGAON (M.) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MAKKEPALLI CHAK,176469,19.86408,80.02474, MAKKEPALLI CHAK GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MAKKEPALLI MAL,176467,19.824273,80.070009, MAKKEPALLI MAL GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MALER MAL,176474,19.985463,80.028304, MALER MAL GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MARKANDA (K.),176471,19.672513,79.833739, MARKANDA (K.) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MARKANDADEO,176472,19.994072,79.866086, MARKANDADEO GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MARODA,176473,19.880231,79.891346, MARODA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MOHURLI (MO),176470,20.013,79.836836, MOHURLI (MO) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MUDHOLI CHAK NO.2,176475,19.806812,79.779455, MUDHOLI CHAK NO.2 GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MUDHOLI RITH,176476,19.803653,79.753923, MUDHOLI RITH GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MUDHOLI TUKUM,176477,19.800352,79.758481, MUDHOLI TUKUM GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MURKHADA CHAK,176478,19.900586,79.846661, MURKHADA CHAK GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MURKHADA MAL,176479,19.943309,79.841048, MURKHADA MAL GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, MURMURI,176480,19.957461,80.027517, MURMURI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, NAVARGAON,176481,20.003267,80.039401, NAVARGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, NAVEGAON MAL,176483,19.955747,79.838726, NAVEGAON MAL GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, NAVEGAON RAI.,176482,20.01548,79.985926, NAVEGAON RAI. GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, NETAJINAGAR,176484,19.869509,80.002277, NETAJINAGAR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, PAVIMURANDA,176485,19.93273,80.077136, PAVIMURANDA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, PETTALA,176486,19.840397,79.996999, PETTALA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, RAMALA,176487,19.99969,79.833781, RAMALA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, REGADI,176488,19.777525,80.122257, REGADI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, SAGANAPUR,176489,19.93778,79.8159, SAGANAPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, SHANTIGRAM,176758,19.526934,79.930781, SHANTIGRAM GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, SIMULTALA,176490,19.841385,80.007168, SIMULTALA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, SOMANPALLI,176491,19.79527,79.831555, SOMANPALLI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, SONAPUR,176492,19.89886,79.879655, SONAPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, SUBHASHGRAM,176494,19.753902,79.908961, SUBHASHGRAM GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, TALODHI MOKASA,176493,19.981625,79.96817, TALODHI MOKASA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, THAKARI,176495,19.641795,79.795774, THAKARI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, VASANTPUR,176497,19.714278,79.899486, VASANTPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, VELTUR TUKUM,176505,19.96362,79.789501, VELTUR TUKUM GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, VIKASPALLI,176498,19.807919,80.127443, VIKASPALLI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, VIKRAMPUR,176499,19.922169,79.877348, VIKRAMPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, VISAPUR RAI.,176500,19.937167,79.971855, VISAPUR RAI.GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, WAGHOLI,176501,19.976375,79.78171, WAGHOLI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, WAIGAON,176496,19.811191,79.846853, WAIGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, WAKADI,176502,19.891163,79.845502, WAKADI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, WALSARA,176503,19.918885,79.947541, WALSARA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, WARUR,176504,19.808081,80.024171, WARUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, YEDANUR,176506,19.939272,80.04955, YEDANUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, CHAMORSHI,4374, YELLA,176762,19.517631,79.884078, YELLA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, AMGAON,176507,20.643995,79.954559, AMGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, BODADHA (G.),176508,20.693336,80.049179, BODADHA (G.) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, CHOP,176509,20.656698,80.039636, CHOP GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, DONGARGAON (H.),176510,20.561009,80.039595, DONGARGAON (H.) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, EKALPUR,176511,20.653291,80.009362, EKALPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, KASARI (T.),176512,20.646663,80.091651, KASARI (T.) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, KINHALA,176513,20.57708,80.039785, KINHALA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, KOKADI,176514,20.591001,80.021595, KOKADI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, KONDHALA,176515,20.557762,79.96819, KONDHALA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, KOREGAON (C.),176516,20.668031,80.03954, KOREGAON (C.) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, KURUD,176517,20.581809,79.960286, KURUD GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, PIMPALGAON (H.),176518,20.597757,80.071976, PIMPALGAON (H.) V,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, POTGAON,176519,20.597405,80.047556, POTGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, SAWANGI,176520,20.620763,79.964252, SAWANGI V,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, SHANKARPUR,176521,20.626762,80.039458, SHANKARPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, SHIVRAJPUR,176522,20.579312,79.987431, SHIVRAJPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, TULSHI,176523,20.61505,80.01267, TULSHI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, VIHIRGAON,176524,20.582517,80.04941, VIHIRGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, DESAIGANJ (WADSA),4375, VISORA,176525,20.631361,80.013935, VISORA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Adapalli,176620,20.224222,80.013399, Adapalli GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Ambesioni,176621,20.232461,80.109726, Ambesioni GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Amirza,176622,20.280485,80.113845, Amirza GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Bamhani,176623,20.209533,80.086904, Bamhani GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Bhikarmoushi,176624,20.263287,80.112185, Bhikarmoushi GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Bodhali Mal,176625,20.190029,80.05912, Bodhali Mal GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, BORI (C.),176380,20.349748,80.070974, BORI (C.) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Chambharda,176626,20.300861,80.109656, Chambharda GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Chandala,176627,20.122779,80.06609, Chandala GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Churchura,176628,20.263349,80.022016, Churchura GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, DELODA (B.),176384,20.322154,80.057328, DELODA (B.) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Dewapur,176630,19.98628,80.12978, Dewapur GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Dharshani Mal,176629,20.029258,79.99816, Dharshani Mal GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Dhundesioni,176631,20.278854,80.093558, Dhundesioni GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Dibhana  Mal,176632,20.225369,80.05306, Dibhana  Mal GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Dongargaon,176633,20.094742,79.99864, Dongargaon GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Gilgaon,176634,20.258923,80.151152, Gilgaon GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Gogaon,176635,20.226919,80.015203, Gogaon GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Gurwala,176636,20.112569,80.044981, Gurwala GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Hirapur,176637,20.11125,80.02545, Hirapur GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, indala,176638,20.161125,79.943924, indala GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Jamgaon,176639,19.97871,80.165415, Jamgaon GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Jepra,176640,20.226731,80.064617, Jepra GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, kaneri,176641,20.149162,79.944684, kaneri GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Katli,176642,20.267097,79.983726, Katli GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Kharpundi`,176643,20.18676,80.00511, Kharpundi` GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Khursa,176644,20.241167,80.159221, Khursa GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Kotgal,176645,20.1822,79.956151, Kotgal GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Marda,176646,19.995367,80.178989, Marda GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Maregaon,176647,20.306691,80.132638, Maregaon GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Maroda,176648,20.11261,80.044981, Maroda GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Mendha,176650,20.179686,80.074782, Mendha GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Mousikhamb,176649,20.295957,80.147507, Mousikhamb GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Mudza Bk,176651,20.15534,79.96705, Mudza Bk GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Murkhala,176652,20.159148,79.970058, Murkhala GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Murmadi,176652,20.277222,80.161228, Murmadi GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Nagri,176654,20.287534,79.974038, Nagri GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Navergaon,176655,20.28706,80.026379, Navergaon GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Pardi Kupi,176656,20.158587,79.929266, Pardi Kupi GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Porla,176657,20.308409,79.978352, Porla GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Potegaon,176658,19.99676,80.14434, Potegaon GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Pulkhal,176659,20.142567,79.958994, Pulkhal GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Rajgata Chak,176660,20.22639,80.06468, Rajgata Chak GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Rajoli,176661,19.99258,80.16818, Rajoli GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Sakhara,176662,20.254361,79.992868, Sakhara GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Savela,176664,20.06582,80.082137, Savela GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Sawargaon,176663,20.207208,80.142321, Sawargaon GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Shioni,176665,20.105178,79.994422, Shioni GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Tembha,176666,20.309665,80.095256, Tembha GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Vihirgaon,176667,20.129541,80.05657, Vihirgaon GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, WADADHA,176407,20.333282,80.082722, WADADHA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Wakdi,176668,20.13782,80.006152, Wakdi GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, wasa,176669,20.323428,79.977074, wasa GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, GADCHIROLI,4378, Yeoli,176670,20.082926,79.998485, Yeoli GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, ANDHALI (N.),176701,20.607789,80.162708, ANDHALI (N.) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, ANDHALI (S.),176702,20.565143,80.2908, ANDHALI (S.) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, ANGARA,176703,20.457046,80.317118, ANGARA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, ANTARGAON,176704,20.635267,80.342561, ANTARGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, ARATTONDI,176705,20.596667,80.13452, ARATTONDI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, BELGAON (K.),176707,20.586369,80.165219, BELGAON (K.) GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, BHANDHAGAON,176706,20.517534,80.256152, BHANDHAGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, BHATEGAON,176708,20.589943,80.313113, BHATEGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, CHANDAGAD,176709,20.573232,80.22917, CHANDAGAD GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, CHARBHATTI,176710,20.67327,80.306851, CHARBHATTI GP,1,2
