STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
05,068,00353,056318,Banjarewala Grunt,3744,386,BHAGWANPUR,23352,BANJARE WALA GRUNT,,
05,068,00353,056319,Daulatpur/Urf Budhwa Shaheed,4526,386,BHAGWANPUR,23362,DAULATPUR HAZRATPUR URF BUDHW*,,
05,068,00353,056320,Shaheedwala Grunt,3424,386,BHAGWANPUR,23393,SHAHEED WALA GRANT,,
05,068,00353,056321,Naukra Grunt,4008,386,BHAGWANPUR,23387,NAUKARA GRUNT,,
05,068,00353,056322,Firozpur Urf Buggawala,369,386,BHAGWANPUR,23387,NAUKARA GRUNT,,
05,068,00353,056323,Lalwala Khalsa,1167,386,BHAGWANPUR,23375,LALWALA KHALSA,,
05,068,00353,056324,Lalwala Mazbata,1174,386,BHAGWANPUR,23375,LALWALA KHALSA,,
05,068,00353,056325,Mazahidpur Satiwala Mazbata,4327,386,BHAGWANPUR,23382,MAZAHIDPUR SATIWALA,,
05,068,00353,056326,Mazahidpur Satiwala Khalsa,459,386,BHAGWANPUR,23382,MAZAHIDPUR SATIWALA,,
05,068,00353,056327,Lam Grunt,2252,386,BHAGWANPUR,23376,LAM GRUNT,,
05,068,00353,056328,Kutubpur Grunt,23,386,BHAGWANPUR,23395,SIKRAUDHA,,
05,068,00353,056329,Sikraudha,12386,386,BHAGWANPUR,23395,SIKRAUDHA,,
05,068,00353,056330,Jalalpur Dada,4302,386,BHAGWANPUR,23360,JALALPUR DADA,,
05,068,00353,056331,Bahbalpur Hasuwala,1663,386,BHAGWANPUR,23349,BAHBALPUR HANSOWALA,,
05,068,00353,056332,Manak Mazara,4273,386,BHAGWANPUR,23379,MANAK MAZRA,,
05,068,00353,056333,Khedali,1388,386,BHAGWANPUR,23347,AKBARPUR KALSON,,
05,068,00353,056334,Hallu Mazara,3618,386,BHAGWANPUR,23367,HALLU MAZRA,,
05,068,00353,056335,Fatehullapur Telpura,3114,386,BHAGWANPUR,23364,FATEHULLAHPUR TELPURA,,
05,068,00353,056336,Hasanawala,2064,386,BHAGWANPUR,245202,HASANAWALA,,
05,068,00353,056337,Aurangzeb Pur,1230,386,BHAGWANPUR,23385,MUKARRAMPUR URF KALEWALA,,
05,068,00353,056338,Lodiwala,5,386,BHAGWANPUR,23385,MUKARRAMPUR URF KALEWALA,,
05,068,00353,056339,Mukarrampur Urf Kalewala,2012,386,BHAGWANPUR,23385,MUKARRAMPUR URF KALEWALA,,
05,068,00353,056340,Alawalpur,3846,386,BHAGWANPUR,23348,ALAWALPUR,,
05,068,00353,056341,Khedi Shikohpur,10290,386,BHAGWANPUR,23372,KHEDI SHIKOHPUR,,
05,068,00353,056342,Ahamadpur Khedi,500,386,BHAGWANPUR,23348,ALAWALPUR,,
05,068,00353,056343,Patti Dada,4135,386,BHAGWANPUR,23388,PATTI DADA,,
05,068,00353,056344,Hasanpur Madanpur(A.H),500,386,BHAGWANPUR,23368,HASANPUR MADANPUR,,
05,068,00353,056345,Hasanpur Madanpur(M),2454,386,BHAGWANPUR,23368,HASANPUR MADANPUR,,
05,068,00353,056346,Qazibans,15,386,BHAGWANPUR,23368,HASANPUR MADANPUR,,
05,068,00353,056347,Mandawar,1562,386,BHAGWANPUR,23381,MANDAWAR,,
05,068,00353,056348,Chauli Shahbuddin Pur,5265,386,BHAGWANPUR,23358,CHAULLI SHAHBUDDINPUR,,
05,068,00353,056349,Latifpur Khubban Pur,4076,386,BHAGWANPUR,23377,LATIFPUR KHUBBANPUR,,
05,068,00353,056350,Lawwa,670,386,BHAGWANPUR,23397,SISONA,,
05,068,00353,056351,Gin Mohd Shaheed Pur,759,386,BHAGWANPUR,23397,SISONA,,
05,068,00353,056352,Sisauna,2399,386,BHAGWANPUR,23397,SISONA,,
05,068,00353,056353,Raipur,5994,389,NARSAN,23500,MOHAMMADPUR JAT,,
05,068,00353,056355,Khanpur,1544,389,NARSAN,23500,MOHAMMADPUR JAT,,
05,068,00353,056356,Ruhalki Dayalpur,3860,386,BHAGWANPUR,23389,ROHALKI DAYALPUR,,
05,068,00353,056357,Premrajpur,595,386,BHAGWANPUR,23389,ROHALKI DAYALPUR,,
05,068,00353,056358,Akabarpur Kalson,2253,386,BHAGWANPUR,23347,AKBARPUR KALSON,,
05,068,00353,056359,Rola Hedi,943,386,BHAGWANPUR,23347,AKBARPUR KALSON,,
05,068,00353,056360,Ibrahimpur Masahi,6664,386,BHAGWANPUR,23369,IBRAHIMPUR MASAHI,,
05,068,00353,056361,Jhiryan Grunt,2655,386,BHAGWANPUR,23370,JHIRIYAN GRUNT,,
05,068,00353,056362,Nagal,1163,386,BHAGWANPUR,23386,NANGAL PALOONI,,
05,068,00353,056363,Dariyapur Dayalpur(M),1016,386,BHAGWANPUR,23361,DARIYAPUR DAYALPUR,,
05,068,00353,056364,Palooni,1127,386,BHAGWANPUR,23386,NANGAL PALOONI,,
05,068,00353,056365,Habibpur Nawada,2393,386,BHAGWANPUR,23365,HABIBPUR NIWADA,,
05,068,00353,056366,Dheer Mazra (M),987,386,BHAGWANPUR,23363,DHEER MAZRA,,
05,068,00353,056367,Dheer Mazra (A.H.),2752,386,BHAGWANPUR,23363,DHEER MAZRA,,
05,068,00353,056368,Dariyapur Dayalpur (A.H.),2280,386,BHAGWANPUR,23361,DARIYAPUR DAYALPUR,,
05,068,00353,056369,Hakim Pur Turra,2641,386,BHAGWANPUR,23366,HAKIMPUR TURRA,,
05,068,00353,056370,Kalal Hati,376,386,BHAGWANPUR,23363,DHEER MAZRA,,
05,068,00353,056371,Wahabpur Chaga Mazari,1300,386,BHAGWANPUR,245203,WAHPUR CHHANGA MAJRI,,
05,068,00353,056372,Chappersher Afganpur,5050,386,BHAGWANPUR,23357,CHHAPPERSHER AFGANPUR,,
05,068,00353,056373,Lakesri,150,386,BHAGWANPUR,23394,SIKANDERPUR BHAINSWAL,,
05,068,00353,056374,Sikanderpur Bhainswal,7603,386,BHAGWANPUR,23394,SIKANDERPUR BHAINSWAL,,
