State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,population
ASSAM,18,DHUBRI,301,AGOMANI,2549,AGOMANI,KACHA1,26.18737,89.83347,AGOMANI,9,12,
ASSAM,18,DHUBRI,301,AGOMANI,2549,AGOMANI,HWA024,26.192942,89.786473,AGOMANI,9,12,
ASSAM,18,DHUBRI,301,AGOMANI,2549,BHAMUNDANGA,HAL001,26.25025,89.776223,BHAMUNDANGA,9,12,
ASSAM,18,DHUBRI,301,AGOMANI,2549,BIDYARDABRI,CAG001,26.315167,89.765,BIDYARDABRI,9,12,
ASSAM,18,DHUBRI,301,AGOMANI,2549,BOTERHAT,TMH001,26.290945,89.850031,BOTERHAT,9,12,
ASSAM,18,DHUBRI,301,FEKAMARI,2554,BORAIRALGA,HSM001,25.716806,89.89725,BORAIRALGA,9,12,
ASSAM,18,DHUBRI,301,MAHAMAYA,2558,Ambari Ponenayani,HWA022,26.201359,90.130753,Ambari Ponenayani,9,12,
ASSAM,18,DHUBRI,301,MAHAMAYA,2558,Gobardhanpara,RNJ001,26.304889,90.177334,Gobardhanpara,9,12,
ASSAM,18,DHUBRI,301,MAHAMAYA,2558,Gobardhanpara,BPR002,26.241973,90.243167,Gobardhanpara,9,12,
ASSAM,18,DHUBRI,301,MAHAMAYA,2558,Gobardhanpara,BPR001,26.230584,90.231473,Gobardhanpara,9,12,
ASSAM,18,DHUBRI,301,MAHAMAYA,2558,Gobardhanpara,LKG001,26.28675,90.227612,Gobardhanpara,9,12,
ASSAM,18,DHUBRI,301,MAHAMAYA,2558,Kadomtola,SPT001,26.334389,90.112612,Kadomtola,9,12,
ASSAM,18,DHUBRI,301,MAHAMAYA,2558,Kadomtola,HWA094,26.365917,90.176139,Kadomtola,9,12,
ASSAM,18,DHUBRI,301,MAHAMAYA,2558,Panbari,ALMGJ1,26.128,90.027,Panbari,9,12,
ASSAM,18,DHUBRI,301,MANKACHAR,2559,JHAGRARCHAR,MANAK1,25.5418,89.86745,JHAGRARCHAR,9,12,
ASSAM,18,DIBRUGARH,301,TINGKHONG,2569,BORBAM,RGH001,27.183567,95.110167,BORBAM,9,12,
ASSAM,18,DIBRUGARH,301,TINGKHONG,2569,BORBAM,PIT001,27.175362,95.059139,BORBAM,9,12,
ASSAM,18,DIBRUGARH,301,TINGKHONG,2569,CHALMARI,DHAMN1,27.285223,95.114306,CHALMARI,9,12,
ASSAM,18,DIBRUGARH,301,TINGKHONG,2569,CHALMARI,TKH001,27.240917,95.168667,CHALMARI,9,12,
ASSAM,18,DIBRUGARH,301,TINGKHONG,2569,KENDUGURI,LEN001,27.280139,95.027639,KENDUGURI,9,12,
ASSAM,18,DIBRUGARH,301,TINGKHONG,2569,OUPHULIA,BMB001,27.242778,94.986528,OUPHULIA,9,12,
