State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,population
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,ANKUSHAPUR,RR2061,17.44974,78.68535,ANKUSHAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,ANKUSHAPUR,NG2260,17.48705,78.76479,ANKUSHAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,ANKUSHAPUR,RR2041,17.44974,78.68535,ANKUSHAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,ANKUSHAPUR,NG2252,17.42018,78.77275,ANKUSHAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,ANKUSHAPUR,RR5040,17.44974,78.68535,ANKUSHAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,ANKUSHAPUR,RR2035,17.44974,78.68535,ANKUSHAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,ANKUSHAPUR,RR2002,17.44974,78.68535,ANKUSHAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,ANKUSHAPUR,RR2027,17.44974,78.68535,ANKUSHAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,AUSHAPUR,NG2025,17.47356,78.79269,AUSHAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2438,17.376269,78.5558,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2401,17.458611,78.539139,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2430,17.376944,78.569167,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2188,17.482222,78.5925,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2392,17.426417,78.552639,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2060,17.471969,78.569331,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2475,17.45466,78.5377,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2071,17.437919,78.556331,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2073,17.413131,78.519689,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2675,17.407972,78.544611,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2053,17.373169,78.547,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2024,17.404031,78.545061,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2007,17.45225,78.533331,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2009,17.473389,78.550997,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2205,17.365306,78.554667,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2512,17.411444,78.586028,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2182,17.424264,78.537622,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2717,17.455744,78.5434,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2286,17.412639,78.545611,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2282,17.417703,78.544417,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2290,17.443139,78.567194,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2118,17.403361,78.561306,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2119,17.406861,78.592031,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2110,17.426081,78.53125,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2111,17.463331,78.613889,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2351,17.40825,78.556528,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2332,17.428639,78.547139,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD4084,17.3633,78.5793,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2324,17.446389,78.527469,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2329,17.4565,78.565694,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2302,17.48075,78.575194,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2356,17.391056,78.544472,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2362,17.369444,78.55125,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2364,17.463306,78.551278,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,BODUPPAL,HD2176,17.41875,78.565581,BODUPPAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,CHENGICHERLA,HD2358,17.49325,78.605194,CHENGICHERLA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,EDULABAD,NG2231,17.37452,78.74004,EDULABAD,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,PARVATHAPUR,HD2458,17.350361,78.564389,PARVATHAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,PARVATHAPUR,HD2248,17.343833,78.571778,PARVATHAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,PEERZADIGUDA,HD2419,17.364389,78.535861,PEERZADIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,PEERZADIGUDA,HD2398,17.367158,78.545517,PEERZADIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,PEERZADIGUDA,HD2061,17.348111,78.5505,PEERZADIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,PEERZADIGUDA,HD2236,17.352611,78.556222,PEERZADIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,PEERZADIGUDA,HD2242,17.369861,78.531833,PEERZADIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,PEERZADIGUDA,HD2097,17.369139,78.537917,PEERZADIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,PEERZADIGUDA,HD2288,17.361972,78.539333,PEERZADIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,PEERZADIGUDA,HD2280,17.36125,78.548889,PEERZADIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,GHATKESAR,5516,PEERZADIGUDA,HD2122,17.336833,78.577222,PEERZADIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,HAYATHNAGAR,5517,ABDULLAPUR,RR2001,17.314722,78.680278,ABDULLAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,HAYATHNAGAR,5517,ABDULLAPUR,HD2193,17.320444,78.639833,ABDULLAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,HAYATHNAGAR,5517,ANAJPUR,HD2086,17.250222,78.682333,ANAJPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,HAYATHNAGAR,5517,INJAPUR,HD2031,17.329389,78.597833,INJAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,HAYATHNAGAR,5517,INJAPUR,HD2215,17.344917,78.539806,INJAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,HAYATHNAGAR,5517,INJAPUR,HD2121,17.320444,78.566528,INJAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,ADIBATLA,HD2755,17.258167,78.507167,ADIBATLA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,ADIBATLA,HD2088,17.25175,78.489833,ADIBATLA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2087,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2096,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2067,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2065,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2063,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2140,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2045,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2137,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2059,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2021,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2026,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2028,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2150,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2031,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2009,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2013,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,CHERLAPATELGUDA,RR2011,17.19544,78.65618,CHERLAPATELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,IBRAHIMPATNAM,5518,DANDUMAILARAM,NG2073,17.27977,78.79632,DANDUMAILARAM,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,KEESARA,5520,AHMEDGUDA,HD2367,17.497056,78.574694,AHMEDGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,KEESARA,5520,ANKIREDDY PALLY,NG2070,17.56399,78.73922,ANKIREDDY PALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,KEESARA,5520,DAMMAIGUDA,HD2405,17.503583,78.539917,DAMMAIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,KEESARA,5520,DAMMAIGUDA,HD2451,17.480861,78.558081,DAMMAIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,KEESARA,5520,DAMMAIGUDA,HD2234,17.513806,78.555111,DAMMAIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,KEESARA,5520,DAMMAIGUDA,HD2094,17.488061,78.542781,DAMMAIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,KEESARA,5520,DAMMAIGUDA,HD2293,17.482472,78.5375,DAMMAIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,KEESARA,5520,DAMMAIGUDA,HD4126,17.540867,78.537784,DAMMAIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,KEESARA,5520,DAMMAIGUDA,HD2141,17.516361,78.526031,DAMMAIGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,KEESARA,5520,THIMMAIPALLY,RR5048,17.604089,78.63175,THIMMAIPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MAHESWARAM,5522,HARSHAGUDA,RR2054,17.2359,78.4289,HARSHAGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MAHESWARAM,5522,HARSHAGUDA,RR2051,17.2351,78.4203,HARSHAGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MAHESWARAM,5522,HARSHAGUDA,RR2050,17.238778,78.433444,HARSHAGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MAHESWARAM,5522,MANKHAL,RR2127,17.25148,78.44063,MANKHAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MAHESWARAM,5522,MANKHAL,RR2023,17.25148,78.44063,MANKHAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MAHESWARAM,5522,MANKHAL,RR2152,17.25148,78.44063,MANKHAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MAHESWARAM,5522,MANKHAL,RR2036,17.25148,78.44063,MANKHAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MAHESWARAM,5522,MANKHAL,RR2005,17.25148,78.44063,MANKHAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MAHESWARAM,5522,MANKHAL,RR2007,17.25148,78.44063,MANKHAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MAHESWARAM,5522,MANKHAL,RR2012,17.25148,78.44063,MANKHAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MAHESWARAM,5522,SARDAR NAGAR,HD5173,17.2582,78.43869,SARDAR NAGAR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MARPALLY,5524,BILKAL,MD2210,17.62826,77.91058,BILKAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MARPALLY,5524,BILKAL,MD2004,17.65026,77.80762,BILKAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MARPALLY,5524,BILKAL,MD2142,17.64291,77.8469444444,BILKAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MARPALLY,5524,BUCHANPALLY,MD2090,17.5692,77.755,BUCHANPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MARPALLY,5524,BUCHANPALLY,MD5027,17.56305,77.69638,BUCHANPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MARPALLY,5524,DAMASTAPUR,MD2178,17.52646,77.66197,DAMASTAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,HD2452,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,HD2051,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,RR2072,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,RR2040,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,RR2042,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,RR2057,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,RR2055,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,RR5041,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,RR2022,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,RR2020,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,RR2030,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,RR2004,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,RR2003,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,ATEVELLE,RR2017,17.63028,78.48416,ATEVELLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,BANDAMADHARAM,MD5028,17.6563,78.3678,BANDAMADHARAM,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,DABILPUR,MD2030,17.71327,78.475806,DABILPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,GOUDAVELLY,HD2374,17.563969,78.430331,GOUDAVELLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,GUNDLAPOCHAMPALLE,HD2412,17.540583,78.432917,GUNDLAPOCHAMPALLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,GUNDLAPOCHAMPALLE,HD2459,17.526889,78.51525,GUNDLAPOCHAMPALLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,GUNDLAPOCHAMPALLE,HD2039,17.520061,78.445289,GUNDLAPOCHAMPALLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,GUNDLAPOCHAMPALLE,HD2295,17.513556,78.46,GUNDLAPOCHAMPALLE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,RAJABOLLARAM,RR5045,17.670358,78.592358,RAJABOLLARAM,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,SOMARAM,MD2164,17.72222,78.54639,SOMARAM,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,SREERANGAVARAM,MD2027,17.68481,78.36758,SREERANGAVARAM,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MEDCHAL,5525,YADARAM,MD2040,17.70497,78.611222,YADARAM,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MOINABAD,5526,AZIZNAGAR,RR2047,17.369306,78.331528,AZIZNAGAR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MOINABAD,5526,AZIZNAGAR,HD4081,17.367972,78.347944,AZIZNAGAR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MOMINPET,5527,AMRADIKALAN,MD2060,17.5634,77.9485,AMRADIKALAN,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,MOMINPET,5527,CHAKRAMPALLY,MD2183,17.48811,78.0411166667,CHAKRAMPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,PEDDEMUL,5530,GOTLAPALLY,RR2068,17.25355,77.58838,GOTLAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,PEDDEMUL,5530,GOTLAPALLY,RR2116,17.25355,77.58838,GOTLAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,PEDDEMUL,5530,GOTLAPALLY,RR2115,17.25355,77.58838,GOTLAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,PEDDEMUL,5530,GOTLAPALLY,RR2075,17.25355,77.58838,GOTLAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,PEDDEMUL,5530,GOTLAPALLY,RR2071,17.25355,77.58838,GOTLAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,PEDDEMUL,5530,GOTLAPALLY,RR2070,17.25355,77.58838,GOTLAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,PEDDEMUL,5530,GOTLAPALLY,RR2006,17.25355,77.58838,GOTLAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,PEDDEMUL,5530,GOTLAPALLY,RR2015,17.25355,77.58838,GOTLAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,PEDDEMUL,5530,GOTLAPALLY,RR2014,17.25355,77.58838,GOTLAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2403,17.500111,78.395806,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2399,17.495472,78.412139,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2062,17.4953,78.325281,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2388,17.517194,78.343889,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2665,17.51605,78.3932,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2055,17.4924,78.3969,BACHPALLY,9,12,
