State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,population
ASSAM,18,SONITPUR,306,GABHORU,2710,BESSERIA,TEZ017,26.665834,92.739139,BESSERIA,9,12,
ASSAM,18,SONITPUR,306,GABHORU,2710,BESSERIA,TEZ012,26.63368,92.7845,BESSERIA,9,12,
ASSAM,18,SONITPUR,306,GABHORU,2710,BESSERIA,TEZ008,26.64652,92.79774,BESSERIA,9,12,
ASSAM,18,SONITPUR,306,GABHORU,2710,BESSERIA,TEZ005,26.64607,92.7893,BESSERIA,9,12,
ASSAM,18,SONITPUR,306,GABHORU,2710,BESSERIA,TEZ004,26.660862,92.771445,BESSERIA,9,12,
ASSAM,18,SONITPUR,306,GABHORU,2710,BESSERIA,TEZ007,26.626112,92.771112,BESSERIA,9,12,
ASSAM,18,SONITPUR,306,GABHORU,2710,BESSERIA,TEZ006,26.635167,92.797917,BESSERIA,9,12,
ASSAM,18,SONITPUR,306,GABHORU,2710,BESSERIA,TEZ001,26.62723,92.78751,BESSERIA,9,12,
ASSAM,18,SONITPUR,306,GABHORU,2710,BESSERIA,BIH001,26.672834,92.670723,BESSERIA,9,12,
ASSAM,18,SONITPUR,306,GABHORU,2710,BESSERIA,GRM001,26.723945,92.765362,BESSERIA,9,12,
ASSAM,18,SONITPUR,306,GABHORU,2710,BHOMORAGURI,TEZ010,26.620223,92.798723,BHOMORAGURI,9,12,
ASSAM,18,SONITPUR,306,GABHORU,2710,BHOMORAGURI,TEZ009,26.696806,92.834695,BHOMORAGURI,9,12,
ASSAM,18,SONITPUR,306,GABHORU,2710,BHOMORAGURI,TEZ003,26.630417,92.811695,BHOMORAGURI,9,12,
ASSAM,18,SONITPUR,306,GABHORU,2710,BHOMORAGURI,TEZ002,26.62472,92.79806,BHOMORAGURI,9,12,
ASSAM,18,SONITPUR,306,NADUAR,2711,DAKHIN CHILLABANDHA,DLB001,26.781834,92.913278,DAKHIN CHILLABANDHA,9,12,
ASSAM,18,SONITPUR,306,NADUAR,2711,DAKHIN CHILLABANDHA,JGH001,26.723534,92.920934,DAKHIN CHILLABANDHA,9,12,
ASSAM,18,SONITPUR,306,PUB CHAIDUAR,2712,DAKHIN-KALABARI,KLB001,26.898389,93.731723,DAKHIN-KALABARI,9,12,
ASSAM,18,SONITPUR,306,PUB CHAIDUAR,2712,GHAGRA,GOH001,26.88814,93.63464,GHAGRA,9,12,
ASSAM,18,SONITPUR,306,PUB CHAIDUAR,2712,GHAGRA,GOH002,26.88093,93.612,GHAGRA,9,12,
ASSAM,18,SONITPUR,306,PUB CHAIDUAR,2712,PUB-KALABARI,DHOLP1,26.921278,93.800778,PUB-KALABARI,9,12,
ASSAM,18,SONITPUR,306,RANGAPARA,2713,BORJULI,RNP001,26.814723,92.678445,BORJULI,9,12,
ASSAM,18,SONITPUR,306,RANGAPARA,2713,BORJULI,MSS001,26.80565,92.584631,BORJULI,9,12,
ASSAM,18,SONITPUR,306,RANGAPARA,2713,HATIBARI,AMARI1,26.825695,92.739139,HATIBARI,9,12,
ASSAM,18,SONITPUR,306,RANGAPARA,2713,HATIBARI,AVS001,26.7875,92.7405,HATIBARI,9,12,
ASSAM,18,SONITPUR,306,RANGAPARA,2713,HATIBARI,BLP001,26.824028,92.775,HATIBARI,9,12,
ASSAM,18,SONITPUR,306,RANGAPARA,2713,PHULGURI,TEZ022,26.74061,92.63561,PHULGURI,9,12,
ASSAM,18,SONITPUR,306,SOOTEA,2715,1 NO. SOOTEA,SOT001,26.739445,93.042917,1 NO. SOOTEA,9,12,
ASSAM,18,SONITPUR,306,SOOTEA,2715,MADHYA NAGSANKAR,ITA001,26.799417,92.967639,MADHYA NAGSANKAR,9,12,
ASSAM,18,SONITPUR,306,NADUAR,2711,DAKHIN MURHADOL,RCW001,26.837306,92.911195,DAKHIN MURHADOL,9,12,
ASSAM,18,SONITPUR,306,NADUAR,2711,DAKHIN MURHADOL,KHANA1,26.801806,92.8485,DAKHIN MURHADOL,9,12,
