State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,population
ASSAM,18,CACHAR,316,BANSKANDI,2508,BADRI - CHANDRAPUR,KASPR1,24.813556,92.865417,BADRI - CHANDRAPUR,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,BADRI - CHANDRAPUR,KPTPR1,24.765556,92.924612,BADRI - CHANDRAPUR,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,BADRI - CHANDRAPUR,BAGPR1,24.774584,92.870778,BADRI - CHANDRAPUR,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,BADRI - CHANDRAPUR,SNGBD1,24.787,92.961528,BADRI - CHANDRAPUR,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,BADRI - CHANDRAPUR,DYPAR1,24.86723,92.901056,BADRI - CHANDRAPUR,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,BADRI - CHANDRAPUR,BANKD1,24.80904,92.91192,BADRI - CHANDRAPUR,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,DOLUGRAM,PANGM1,24.892612,92.889084,DOLUGRAM,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,DOLUGRAM,AIRPT1,24.91718,92.98102,DOLUGRAM,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,DOLUGRAM,UDBND1,24.88018,92.88188,DOLUGRAM,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,DOLUGRAM,SAG001,24.921389,92.955695,DOLUGRAM,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,DOLUGRAM,URNBD1,24.89704,92.917325,DOLUGRAM,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,TARAPUR MANIPUR,LKHPR1,24.79177,93.00319,TARAPUR MANIPUR,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,Neargram Bagpur,SONRD1,24.795119,92.805822,Neargram Bagpur,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,Neargram Bagpur,MHRPR1,24.783139,92.796473,Neargram Bagpur,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,Neargram Bagpur,NITSC1,24.756334,92.792917,Neargram Bagpur,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,Neargram Bagpur,BTRTL1,24.7935,92.790028,Neargram Bagpur,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,Neargram Bagpur,LNKRD1,24.803084,92.801862,Neargram Bagpur,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,Neargram Bagpur,SOMKH1,24.73399,92.89088,Neargram Bagpur,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,Neargram Bagpur,SRTPL1,24.801612,92.810306,Neargram Bagpur,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,Neargram Bagpur,GUNGR1,24.774639,92.792945,Neargram Bagpur,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,Neargram Bagpur,LNKRD2,24.798838,92.796993,Neargram Bagpur,9,12,
ASSAM,18,CACHAR,316,BANSKANDI,2508,Neargram Bagpur,SONBG1,24.754723,92.832445,Neargram Bagpur,9,12,
ASSAM,18,CACHAR,316,BARJALENGA,2509,BAGBAHAR,DRB001,24.635556,92.711195,BAGBAHAR,9,12,
