State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,population
ANDHRA PRADESH,28,Karimnagar,534,DHARMAPURI,5002,AREPALLI,AD2151,19.07943,79.049,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMAPURI,5002,AREPALLI,AD2034,19.11821,78.9995,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMAPURI,5002,BEERSANI,KA2064,18.84629,79.17558,BEERSANI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMAPURI,5002,BEERSANI,KA2185,18.85722,79.08369,BEERSANI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMAPURI,5002,BUGGARAM,KA2067,18.85266,79.00259,BUGGARAM,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMAPURI,5002,CHINNAPOOR,KA2121,18.92315,79.03059,CHINNAPOOR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMAPURI,5002,DAMMANNAPET,KA2018,18.94783,79.0956,DAMMANNAPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMAPURI,5002,DONTHAPOOR,KA2169,18.99235,78.99655,DONTHAPOOR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMAPURI,5002,JAINA,AD2114,19.05426,79.10835,JAINA,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMAPURI,5002,RAYAPATNAM,AD2014,18.89051,79.20409,RAYAPATNAM,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMAPURI,5002,RAYAPATNAM,AD5033,18.91467,79.194965,RAYAPATNAM,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMARAM,5003,ABBAPUR,KA2034,18.63748,79.24128,ABBAPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMARAM,5003,BANJERUPALLI,KA2234,18.6882,79.13634,BANJERUPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMARAM,5003,BANJERUPALLI,KA2171,18.71012,79.1815,BANJERUPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMARAM,5003,BOMMAREDDIPALLI,KA2013,18.73645,79.19168,BOMMAREDDIPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMARAM,5003,GOPALRAOPET,KA2197,18.79245,79.23652,GOPALRAOPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,DHARMARAM,5003,LYGALAMARRI,KA2054,18.7074,79.05948,LYGALAMARRI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,ELIGAID,5004,BURAHANMIYAPET,KA2086,18.49538,79.25099,BURAHANMIYAPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,ELIGAID,5004,ELIGAID,KA2061,18.52685,79.31965,ELIGAID,9,12,
ANDHRA PRADESH,28,Karimnagar,534,ELKATHURTHI,5005,BAOPETA,WL2029,18.068,79.521,BAOPETA,9,12,
ANDHRA PRADESH,28,Karimnagar,534,ELKATHURTHI,5005,DANDEPALLY,KA2062,18.18292,79.48,DANDEPALLY,9,12,
ANDHRA PRADESH,28,Karimnagar,534,ELKATHURTHI,5005,DANDEPALLY,KA2099,18.17713,79.52562,DANDEPALLY,9,12,
ANDHRA PRADESH,28,Karimnagar,534,ELKATHURTHI,5005,KESHAVAPUR,WL2055,18.05266667,79.53738889,KESHAVAPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,ELLANTHAKUNTA,5006,CHINNALINGAPUR,KA2122,18.29671,78.8214,CHINNALINGAPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,GAMBHIRAOPET,5007,DAMMANNAPET,KA2085,18.30567,78.57868,DAMMANNAPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,GAMBHIRAOPET,5007,DESAIPET,NZ2077,18.327783,78.49945,DESAIPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,GAMBHIRAOPET,5007,GAJASINGAVARAM,KA2141,18.39439,78.60566,GAJASINGAVARAM,9,12,
ANDHRA PRADESH,28,Karimnagar,534,GAMBHIRAOPET,5007,SRIGADHA,NZ2060,18.21291,78.5214722222,SRIGADHA,9,12,
ANDHRA PRADESH,28,Karimnagar,534,GANGADHARA,5008,BURUGUPALLY,KA2127,18.5824,79.05857,BURUGUPALLY,9,12,
ANDHRA PRADESH,28,Karimnagar,534,GANGADHARA,5008,BURUGUPALLY,KA2222,18.6381,79.03316,BURUGUPALLY,9,12,
ANDHRA PRADESH,28,Karimnagar,534,GANGADHARA,5008,GATTUBUTHUKUR,KA2213,18.52658,79.0428,GATTUBUTHUKUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,GOLLAPALLI,5009,ABBAPUR,KA2090,18.78844,79.04868,ABBAPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,GOLLAPALLI,5009,ABBAPUR,KA2175,18.78695,79.11655,ABBAPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,GOLLAPALLI,5009,AGGIMALLA,KA2227,18.78338,78.9961,AGGIMALLA,9,12,
ANDHRA PRADESH,28,Karimnagar,534,HUSNABAD,5010,AKKANNAPET,KA2239,18.06843,79.17763,AKKANNAPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,HUSNABAD,5010,BANJERUPALLI,KA2205,18.11058,79.12315,BANJERUPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,HUSNABAD,5010,CHELPUR,KA2019,18.29351,79.46898,CHELPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,HUSNABAD,5010,CHELPUR,KA2174,18.2367,79.44949,CHELPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,HUSNABAD,5010,DHRMARAM,KA2128,18.016622,79.13014,DHRMARAM,9,12,
ANDHRA PRADESH,28,Karimnagar,534,IBRAHIMPATNAM,5012,BANDALINGAPUR,KA2007,18.84725,78.61912,BANDALINGAPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,IBRAHIMPATNAM,5012,BANDALINGAPUR,KA2117,18.84697,78.62494,BANDALINGAPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,IBRAHIMPATNAM,5012,BARDIPUR,AD2107,19.00245,78.54392,BARDIPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,IBRAHIMPATNAM,5012,DABBA,NZ2107,18.908889,78.491111,DABBA,9,12,
ANDHRA PRADESH,28,Karimnagar,534,IBRAHIMPATNAM,5012,ERRAPUR,NZ2025,18.836667,78.505139,ERRAPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,IBRAHIMPATNAM,5012,GUDUR,KA2193,18.88342,78.67253,GUDUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAGTIAL,5013,AMBARIPET,KA2001,18.78801,78.91314,AMBARIPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAGTIAL,5013,AMBARIPET,KA2015,18.80224,78.9206,AMBARIPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAGTIAL,5013,AMBARIPET,KA2215,18.79307,78.9174,AMBARIPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAGTIAL,5013,AMBARIPET,KA2096,18.79811,78.91383,AMBARIPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAGTIAL,5013,AMBARIPET,KA2095,18.79321,78.91754,AMBARIPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAGTIAL,5013,BALAPALLY,KA2073,18.85747,78.87077,BALAPALLY,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAGTIAL,5013,CHELGAL,KA2050,18.80666,78.81355,CHELGAL,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAGTIAL,5013,CHELGAL,KA2093,18.85586,78.83512,CHELGAL,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAGTIAL,5013,DHARUR,KA2049,18.70617,78.9387,DHARUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAMMIKUNTA,5014,ANKUSHAPOOR,KA2190,18.29062,79.51801,ANKUSHAPOOR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAMMIKUNTA,5014,BIZIGIRISHARIF,KA2232,18.33882,79.51116,BIZIGIRISHARIF,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAMMIKUNTA,5014,BOGAMPAD,KA2172,18.33227,79.56607,BOGAMPAD,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAMMIKUNTA,5014,BUZUNOOR,KA2212,18.39416,79.553,BUZUNOOR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAMMIKUNTA,5014,JAGGAIAHPALLY,KA2144,18.34909,79.4173,JAGGAIAHPALLY,9,12,
ANDHRA PRADESH,28,Karimnagar,534,JAMMIKUNTA,5014,VILASAGAR,KA2058,18.42175,79.46206,VILASAGAR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KAMALAPUR,5016
,GOPALPUR,WL2240,18.18433,79.63768,GOPALPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KAMANPUR,5017,BEGUMPET,KA2029,18.63668,79.54891,BEGUMPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KAMANPUR,5017,GUNDARAM,KA2100,18.65384,79.50271,GUNDARAM,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KAMANPUR,5017,KANNALA,KA2022,18.71136,79.41441,KANNALA,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KAMANPUR,5017,KANNALA,KA2202,18.63892,79.40845,KANNALA,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KAMANPUR,5017,PENCHIKALPET,KA2148,18.74899,79.4896,PENCHIKALPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KAMANPUR,5017,SUNDILLA,KA2035,18.75646,79.48228,SUNDILLA,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KAMANPUR,5017,SUNDILLA,KA2087,18.7583333333,79.4997222222,SUNDILLA,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2037,18.43115,79.1261,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2036,18.44188,79.12911,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2039,18.44833,79.12313,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2038,18.43847,79.10892,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2002,18.4376,79.11807,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2004,18.43008,79.14494,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2005,18.435,79.13277,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2016,18.44428,79.11942,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2046,18.42008,79.13359,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2059,18.43171,79.1376,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2206,18.4317,79.1388,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2154,18.440833,79.105,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2155,18.42472,79.1252777778,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2178,18.45892,79.18206,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2101,18.43769,79.12996,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2102,18.43899,79.13852,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,AREPALLI,KA2104,18.43274,79.11979,AREPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,BOMMAKAL,KA2191,18.39636,79.19067,BOMMAKAL,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KARIMNAGAR,5018,CHEGURTHY,KA2214,18.44636,79.25797,CHEGURTHY,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KATARAM,5019,ADIVARAMPET,KA2040,18.62078,79.94457,ADIVARAMPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KATARAM,5019,DHANWADA,KA2112,18.60974,79.83967,DHANWADA,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KATHALAPUR,5020,BHUSHANRAOPET,KA2041,18.75292,78.66945,BHUSHANRAOPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KATHALAPUR,5020,BOMMENA,KA2192,18.73451,78.74592,BOMMENA,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KATHALAPUR,5020,KONARAOPET,KA2110,18.8217,78.7147,KONARAOPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KATHALAPUR,5020,POTHARAM,NZ2195,18.6272,78.627222,POTHARAM,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KATHALAPUR,5020,THAKKALAPALLY,KA2243,18.78638,78.77654,THAKKALAPALLY,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KODIMIAL,5021,CHEPYAL,KA2107,18.62956,78.90511,CHEPYAL,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KODIMIAL,5021,DABBUTHIMMAIPALLY,KA2069,18.67913,78.92438,DABBUTHIMMAIPALLY,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KOHEDA,5022,BASWAPOOR,MD2091,18.06261,79.036414,BASWAPOOR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KONARAOPET,5023,DHARMARAM,KA2177,18.44214,78.74754,DHARMARAM,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KONARAOPET,5023,KOLANOOR,KA2060,18.38406,78.81059,KOLANOOR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KONARAOPET,5023,KOLANOOR,KA2136,18.39208,78.80867,KOLANOOR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KORUTLA,5024,AILAPUR,KA2071,18.8701,78.70264,AILAPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KORUTLA,5024,CHINNAMETPALLY,KA2196,18.86905,78.76984,CHINNAMETPALLY,9,12,
ANDHRA PRADESH,28,Karimnagar,534,KORUTLA,5024,JOGANPALLI,KA2020,18.90223,78.81139,JOGANPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,MAHADEVPUR,5025
,BEGLOOR,KA2048,18.72908,79.98215,BEGLOOR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,MAHADEVPUR,5025
,PALGULA,AD2065,18.852222,79.788333,PALGULA,9,12,
ANDHRA PRADESH,28,Karimnagar,534,MALLAPUR,5027,GORREPALLY,KA2114,18.97132,78.70517,GORREPALLY,9,12,
ANDHRA PRADESH,28,Karimnagar,534,MALLAPUR,5027,New D.paly,AD2163,19.04846,78.71761,New D.paly,9,12,
ANDHRA PRADESH,28,Karimnagar,534,MALLAPUR,5027,New D.paly,AD2017,19.03908,78.64871,New D.paly,9,12,
ANDHRA PRADESH,28,Karimnagar,534,MANAKONDUR,5029,ANNARAM,KA2028,18.3661,79.2729,ANNARAM,9,12,
ANDHRA PRADESH,28,Karimnagar,534,MANAKONDUR,5029,PACHUNOOR,KA2164,18.46611,79.3538888889,PACHUNOOR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,MANAKONDUR,5029,VANNARAM,KA2042,18.28995,79.30704,VANNARAM,9,12,
ANDHRA PRADESH,28,Karimnagar,534,MANTHANI,5030,EKLASPUR,KA2017,18.65227,79.66951,EKLASPUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,MANTHANI,5030,GUNJAPADUGU,AD2160,18.74752,79.63854,GUNJAPADUGU,9,12,
ANDHRA PRADESH,28,Karimnagar,534,METPALLI,5032,RANGARAOPET,NZ2189,18.7278,78.524444,RANGARAOPET,9,12,
ANDHRA PRADESH,28,Karimnagar,534,MUSTABAD,5033,AVUNOOR,KA2066,18.37607,78.66007,AVUNOOR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,MUSTABAD,5033,BANDANKAL,KA2053,18.28002,78.70837,BANDANKAL,9,12,
ANDHRA PRADESH,28,Karimnagar,534,MUSTABAD,5033,VENKATRAOPALLI,MD2103,18.1763,78.7743888889,VENKATRAOPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,ODELA
,5036
,GOPARPALLI,KA2044,18.50411,79.4199,GOPARPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,ODELA
,5036
,GOPARPALLI,KA2125,18.45996,79.45245,GOPARPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,ODELA
,5036
,GUDEM,KA2098,18.47843,79.53227,GUDEM,9,12,
ANDHRA PRADESH,28,Karimnagar,534,ODELA
,5036
,GUNDLAPALLI,KA2229,18.39412,79.39953,GUNDLAPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,PEDDAPALLI,5037,ANDUGULAPALLI,KA2008,18.61655,79.38728,ANDUGULAPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,RAMAGUNDAM,5041,ANTHERGOAN,KA2009,18.77454,79.44809,ANTHERGOAN,9,12,
ANDHRA PRADESH,28,Karimnagar,534,RAMAGUNDAM,5041,ANTHERGOAN,AD2130,18.88815,79.44157,ANTHERGOAN,9,12,
ANDHRA PRADESH,28,Karimnagar,534,RAMAGUNDAM,5041,ANTHERGOAN,AD2093,18.88071,79.44042,ANTHERGOAN,9,12,
ANDHRA PRADESH,28,Karimnagar,534,RAMAGUNDAM,5041,ANTHERGOAN,AD2038,18.8752,79.44641,ANTHERGOAN,9,12,
ANDHRA PRADESH,28,Karimnagar,534,RAMAGUNDAM,5041,ANTHERGOAN,AD2007,18.88053,79.4484,ANTHERGOAN,9,12,
ANDHRA PRADESH,28,Karimnagar,534,RAMAGUNDAM,5041,ELKALAPALLI,KA2149,18.76027,79.47032,ELKALAPALLI,9,12,
ANDHRA PRADESH,28,Karimnagar,534,RAMAGUNDAM,5041,GOILWADA,AD2190,18.86911,79.36408,GOILWADA,9,12,
ANDHRA PRADESH,28,Karimnagar,534,RAMAGUNDAM,5041,KUKKALAGUDUR,KA2240,18.80804,79.27932,KUKKALAGUDUR,9,12,
ANDHRA PRADESH,28,Karimnagar,534,RAMAGUNDAM,5041,MADRIAL,AD2029,18.86406,79.30764,MADRIAL,9,12,
ANDHRA PRADESH,28,Karimnagar,534,SARANGAPUR,5043,ARPAPALLE,KA2135,18.93097,78.95889,ARPAPALLE,9,12,
ANDHRA PRADESH,28,Karimnagar,534,SARANGAPUR,5043,KAMMUNOOR,AD2158,19.09057,78.94903,KAMMUNOOR,9,12,
