State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,population
ASSAM,18,NAGAON,305,BARHAMPUR,2657,BALIJURI,CPN001,26.341556,92.86875,BALIJURI,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,BALIJURI,CHALC1,26.347778,92.809945,BALIJURI,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,BALIJURI,BAR001,26.300556,92.809167,BALIJURI,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,BAMUNI,BOH001,26.329,92.766484,BAMUNI,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,BARHAMPUR,PATHU1,26.30645,92.720167,BARHAMPUR,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,BARHAMPUR,PUR002,26.380639,92.795362,BARHAMPUR,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,BARHAMPUR,UGN001,26.3454,92.7467,BARHAMPUR,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,BARHAMPUR,PUR001,26.36423,92.7831,BARHAMPUR,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,BARHAMPUR,POLAS1,26.370584,92.736973,BARHAMPUR,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,KATANIGAON,NAG021,26.337723,92.696139,KATANIGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,KATANIGAON,NON001,26.26768,92.73066,KATANIGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,KATANIGAON,MRNGL1,26.32086,92.69995,KATANIGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,KATANIGAON,NAG005,26.340028,92.6915,KATANIGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,PURANIGUDAM,SAM001,26.41497,92.83774,PURANIGUDAM,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,SUTARGAON,TLSMK1,26.243945,92.682084,SUTARGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,SUTARGAON,RANGL1,26.227834,92.74175,SUTARGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,DPHLU1,26.364816,92.711316,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG028,26.358445,92.695278,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG022,26.34086,92.68206,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG023,26.34885,92.6969,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG027,26.3429,92.67833,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG024,26.358,92.684223,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG025,26.35342,92.67864,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG030,26.336847,92.680897,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG004,26.3567,92.688528,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG007,26.349362,92.684417,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG001,26.346389,92.688889,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG002,26.351389,92.707778,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG008,26.355917,92.699445,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG009,26.346834,92.686112,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BARHAMPUR,2657,URIAGAON,NAG011,26.35175,92.691417,URIAGAON,9,12,
ASSAM,18,NAGAON,305,BATADRAVA,2658,AMLAKHI,BTD001,26.41702,92.55021,AMLAKHI,9,12,
ASSAM,18,NAGAON,305,BATADRAVA,2658,AMLAKHI,TUK001,26.381723,92.500612,AMLAKHI,9,12,
ASSAM,18,NAGAON,305,BATADRAVA,2658,BATADRAVA,DDM001,26.465723,92.550445,BATADRAVA,9,12,
ASSAM,18,NAGAON,305,BATADRAVA,2658,BATADRAVA,DHI002,26.458028,92.482389,BATADRAVA,9,12,
ASSAM,18,NAGAON,305,BATADRAVA,2658,BHOMORAGURI,SINGA1,26.405357,92.627999,BHOMORAGURI,9,12,
ASSAM,18,NAGAON,305,BATADRAVA,2658,BHOMORAGURI,KOR001,26.354984,92.594362,BHOMORAGURI,9,12,
ASSAM,18,NAGAON,305,BATADRAVA,2658,BILATIA,MAI001,26.454473,92.418195,BILATIA,9,12,
ASSAM,18,NAGAON,305,BATADRAVA,2658,BILATIA,DHI001,26.452056,92.45225,BILATIA,9,12,
ASSAM,18,NAGAON,305,DHALPUKHURI,2660,BALUHUNDAR,KARIK1,25.88612,92.89859,BALUHUNDAR,9,12,
