State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,population
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KANDUKUR,5471,ANANDAPURAM,PK2076,15.21012,79.9067,ANANDAPURAM,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KANDUKUR,5471,ANANDAPURAM,PK2123,15.22419,79.89929,ANANDAPURAM,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KANDUKUR,5471,ANANTHASAGARAM,PK2174,15.18102,79.82254,ANANTHASAGARAM,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KANDUKUR,5471,BALIJAPALEM,PK2178,15.27195,79.94752,BALIJAPALEM,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KANDUKUR,5471,BALIJAPALEM,PK2202,15.31387,79.96958,BALIJAPALEM,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KANIGIRI,5472,BADUGULERU,PK2133,15.45677,79.50417,BADUGULERU GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KANIGIRI,5472,BALLIPALLI,PK2060,15.27569,79.46758,BALLIPALLI GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KANIGIRI,5472,BOMMAREDDYPALLI,PK2153,15.3856,79.63022,BOMMAIREDDYPALLI GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KANIGIRI,5472,CHEERLADINNE,PK2150,15.22762,79.40078,CHEERLADINNE GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KANIGIRI,5472,THALLUR,PK2179,15.328,79.62545,THALLUR GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KARAMCHEDU,5473,AUDIPUDI,PK2017,15.966,80.2768,Adipudi GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KARAMCHEDU,5473,KARAMCHEDU,PK2032,15.8843,80.3157,Karamchedu GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KARAMCHEDU,5473,KUNKALAMARRU,PK2204,15.96208,80.32062,Kunkalamarru GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KONAKANAMITTLA,5475,BATCHALAKURAPADU,PK2064,15.56448,79.5342,Batchalakurapadu Gp,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KONAKANAMITTLA,5475,CHINTHAGUNTA,PK2078,15.6502,79.48833,Chintagunta Gp,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KONAKANAMITTLA,5475,GARLADINNE,PK2075,15.65731,79.37267,Grladinne Gp,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KONAKANAMITTLA,5475,SALANUTHALA,PK2012,15.60746,79.60862,Salanutla Gp School,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KONAKANAMITTLA,5475,SALANUTHALA,PK2093,15.60073,79.60512,Salanutla Gp School,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KONDAPI,5476,ANKALAPUDI,PK2034,15.41402,79.85641,ANAKALAPUDI MPP SCHOOL,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KONDAPI,5476,CHINAKANDLAGUNTA,PK2182,15.44415,79.77872,CHINAKANDULAGUNTA GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KONDAPI,5476,CHINAVENKANNAPALEM,PK2080,15.3888,79.95444,CHINAVENKANNAPALEM GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KONDAPI,5476,CHINAVENKANNAPALEM,PK2166,15.37473,79.94143,CHINAVENKANNAPALEM GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KONDAPI,5476,ILAVARA,PK2157,15.34409,79.82148,ILAVARA GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KONDAPI,5476,MUPPAVARAM,PK2161,15.44256,79.94734,MUPPAVARAM GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KONDAPI,5476,PETLURU,PK2152,15.44265,79.71774,PETLURU GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KORISAPADU,5477,MEDARAMETLA,PK2148,15.66045,80.01373,MEDARAMETLA GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KORISAPADU,5477,PRASANGULAPADU,PK2085,15.63891,80.11241,PRASANGULAPADU GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KOTHA PATNAM,5478,ALLURU,PK2079,15.44723,80.16799,ALLURU GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KOTHA PATNAM,5478,ETHAMUKKALA,PK2068,15.37206,80.11284,ETHAMUKKALA GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KOTHA PATNAM,5478,SANKUVANIGUNTA,PK2013,15.34002,80.03585,SANKUVANIGUNTA GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KOTHA PATNAM,5478,SANKUVANIGUNTA,PK2107,15.42482,80.04205,SANKUVANIGUNTA GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KURICHEDU,5479,ALAVALAPADU,PK2035,15.90544,79.57989,Alavalapadu Gp,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KURICHEDU,5479,BAYYAVARAM,GT2197,15.95768,79.61596,Bayyavaram GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,KURICHEDU,5479,KALLURU,PK2048,16.00486,79.45743,Kalluru School,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,LINGASAMUDRAM,5480,CHINAPAVANI,NL2249,15.03271,79.75683,CHINAPAVANI GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,LINGASAMUDRAM,5480,GANGAPALEM,PK2036,15.0701,79.7198,GANGAPALEM MPP SCHOOL,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,LINGASAMUDRAM,5480,MALAKONDARAYUNIPALEM,PK2109,15.1642,79.7236,MALAKONDARAYUNI MPP SCHOOL,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,LINGASAMUDRAM,5480,MUTYALAMPADU,NL2047,14.96555,79.76131,MUTYALAMPADU MPP SCHOOL,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,ANNANGI,PK2081,15.62019,80.02338,Annangi Community Hall,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,BASAVANNAPALEM,PK2168,15.59072,80.08324,Basavannapalem GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,DODDAVARAPPADU,PK2105,15.54607,80.05559,Doddavarappadu Gp,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,LINGAMGUNTA,PK2039,15.5171,80.03352,Lingamgunta GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,LINGAMGUNTA,PK2030,15.51214,80.04249,Lingamgunta GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,LINGAMGUNTA,PK2011,15.51218,80.03488,Lingamgunta GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,LINGAMGUNTA,PK2009,15.50067,80.04923,Lingamgunta GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,LINGAMGUNTA,PK2008,15.5012,80.04061,Lingamgunta GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,LINGAMGUNTA,PK2040,15.50709,80.03201,Lingamgunta GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,LINGAMGUNTA,PK2117,15.51938,80.04505,Lingamgunta GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,LINGAMGUNTA,PK2118,15.51368,80.02877,Lingamgunta GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,LINGAMGUNTA,PK2121,15.51514,80.03796,Lingamgunta GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,LINGAMGUNTA,PK2089,15.50388,80.04109,Lingamgunta GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MADDIPADU,5481,LINGAMGUNTA,PK2087,15.50338,80.05309,Lingamgunta GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MARKAPUR,5482,BHUPATIPALLI,PK2047,15.6575,79.22494,BHUPATIPALLI GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MARKAPUR,5482,BODAPADU,PK2037,15.73183,79.28748,BODAPADU MPP SCHOOL,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MARKAPUR,5482,BODAPADU,PK2004,15.73746,79.26946,BODAPADU MPP SCHOOL,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MARKAPUR,5482,JAMMANAPALLLI,PK2091,15.81253,79.22084,JAMMANAPALLI GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MARRIPUDI,5483,A.R.PALEM,PK2052,15.30529,79.73533,A.R.PALEM GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MARRIPUDI,5483,ANKEPALLI,PK2083,15.51216,79.65203,ANKEPALLI GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MARTUR,5484,Bobbepally,PK2111,15.99647,80.17226,Bobepally Gp,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MUNDLAMURU,5485,B.V.PALEM,GT2232,15.929167,79.743056,boopudivaripalem,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,MUNDLAMURU,5485,B.V.PALEM,PK2144,15.91028,79.81152,boopudivaripalem,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,ONGOLE,5487,DASARAJUPALLI,PK2041,15.49145,80.0489,Dasarajupalli MPP School,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,ONGOLE,5487,DASARAJUPALLI,PK2088,15.49366,80.05273,Dasarajupalli MPP School,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,ONGOLE,5487,SARVEREDDYPALEM,PK2170,15.49542,79.96813,Surveyreddypalem GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,PARCHUR,5489,ADUSUMALLI,GT2064,16.070528,80.333889,ADUSUMALLI GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,PARCHUR,5489,ADUSUMALLI,PK2198,16.0385,80.29164,ADUSUMALLI GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,PARCHUR,5489,BHUSHAYA PALEM,GT2102,16.052667,80.400722,BHUSHAYA PALEM GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,PARCHUR,5489,BHUSHAYA PALEM,PK2135,15.99391,80.38089,BHUSHAYA PALEM GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,PARCHUR,5489,CHERUKURU,GT2045,15.959028,80.430028,CHERUKURU GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,PEDA ARAVEEDU,5490,BADAVEEDU,PK5007,15.88833,79.258611,badaveedu mpps,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,PEDA ARAVEEDU,5490,BOYADAGUMPALA,PK2072,15.9023,79.30052,boyadagumpala mpps,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,PEDACHERLO PALLE,5491,BETTUPALLI,PK2092,15.27671,79.56709,BETTUPALLI,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,PONNALURU,5493,CHERUKUR,PK2094,15.27166,79.79935,CHERUKURU GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,PULLALACHERUVU,5494,CHAPALAMADUGU,PK2134,16.07461,79.3789,CHAPALAMADUGU GP,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,PULLALACHERUVU,5494,GANGAVARAM,PK2095,16.16008,79.43268,GANGAVARAM MPP SCHOOL,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,SANTHAMAGULURU,5496,ADAVIPALEM,GT2047,16.061222,79.895528,Adavipalem Gp,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,SANTHAMAGULURU,5496,ADAVIPALEM,PK2199,16.13436,79.88502,Adavipalem Gp,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,SANTHAMAGULURU,5496,ADAVIPALEM,GT2143,16.148639,79.863944,Adavipalem Gp,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,SANTHAMAGULURU,5496,ADAVIPALEM,PK2145,16.07895,79.93392,Adavipalem Gp,9,12,
ANDHRA PRADESH                                    ,28,PRAKASAM,549,SANTHAMAGULURU,5496,BANDIVARIPALEM,PK2045,16.11861,79.95436,Bandivaripallem Gp,9,12,
