State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,population
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,AMSING,FRGAT1,26.179203,91.831467,AMSING,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,AMSING,JORBT1,26.097623,91.875998,AMSING,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,AMSING,GUW071,26.14175,91.813223,AMSING,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,AMSING,GUW322,26.167084,91.830056,AMSING,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,AMSING,CRPF01,26.106334,91.844639,AMSING,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,AMSING,GUW166,26.134112,91.829945,AMSING,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,AMSING,GUW332,26.178667,91.841473,AMSING,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,AMSING,GUW051,26.135942,91.820695,AMSING,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,AMSING,GUW307,26.133362,91.813195,AMSING,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,AMSING,AMSNG1,26.152223,91.88125,AMSING,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,AMSING,SATGN1,26.160223,91.836609,AMSING,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,CHANDRAPUR,CHN001,26.231806,91.9414,CHANDRAPUR,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,PANIKHAITI,GUW078,26.183834,91.78575,PANIKHAITI,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,PANIKHAITI,GUW073,26.185834,91.796862,PANIKHAITI,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,PANIKHAITI,GUW004,26.18282,91.803623,PANIKHAITI,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,PANIKHAITI,GUW151,26.171889,91.795139,PANIKHAITI,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,PANIKHAITI,GUW129,26.191306,91.790056,PANIKHAITI,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,PANIKHAITI,GUW135,26.177512,91.804642,PANIKHAITI,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,PANIKHAITI,GUW037,26.172945,91.783556,PANIKHAITI,9,12,
ASSAM,18,KAMRUP METRO,322,CHANDRAPUR,2604,PASCHIM MAYONG,KALON1,26.199028,92.021334,PASCHIM MAYONG,9,12,
ASSAM,18,KAMRUP METRO,322,DIMORIA,2607,BARKHAT,DIGAR1,26.148,91.972639,BARKHAT,9,12,
ASSAM,18,KAMRUP METRO,322,DIMORIA,2607,BARKHAT,SOP001,26.117778,91.961139,BARKHAT,9,12,
ASSAM,18,KAMRUP METRO,322,DIMORIA,2607,DHUPGURI,KHE001,26.115639,92.088723,DHUPGURI,9,12,
ASSAM,18,KAMRUP METRO,322,DIMORIA,2607,DHUPGURI,MOT001,26.120223,92.058556,DHUPGURI,9,12,
ASSAM,18,KAMRUP METRO,322,DIMORIA,2607,HAHARA,MLOBA1,26.175716,92.078764,HAHARA,9,12,
ASSAM,18,KAMRUP METRO,322,DIMORIA,2607,MALOIBARI,MON001,26.21675,92.1673,MALOIBARI,9,12,
ASSAM,18,KAMRUP METRO,322,DIMORIA,2607,MALOIBARI,BOHA01,26.18055,92.126317,MALOIBARI,9,12,
ASSAM,18,KAMRUP METRO,322,DIMORIA,2607,TAPATOLI,JAG003,26.124384,92.19815,TAPATOLI,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,AZARA,GUW003,26.105278,91.592223,AZARA,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,AZARA,7MILE1,26.155306,91.656278,AZARA,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,AZARA,RANIG1,26.101639,91.613,AZARA,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,AZARA,AZA001,26.125278,91.618695,AZARA,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,AZARA,GUW314,26.11325,91.612778,AZARA,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,DHARAPUR,ADABR1,26.162362,91.683056,DHARAPUR,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,DHARAPUR,BORGN1,26.1215,91.6905,DHARAPUR,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,DHARAPUR,PNDNG1,26.16125,91.687667,DHARAPUR,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,DHARAPUR,SUA001,26.168584,91.567389,DHARAPUR,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,DHARAPUR,AMNGN2,26.186723,91.669167,DHARAPUR,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,DHARAPUR,JLKBR1,26.152,91.67425,DHARAPUR,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,GARAL,PALAS1,26.122639,91.540917,GARAL,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,MAZIRGAON,MIR001,26.093389,91.535445,MAZIRGAON,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,MAZIRGAON,SRIHA1,26.170917,91.533195,MAZIRGAON,9,12,
ASSAM,18,KAMRUP METRO,322,RANI (PT),6560,KAHIKUCHI,RNI001,26.035017,91.582723,KAHIKUCHI,9,12,
