State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,population
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR THENGAL,KAKOD1,26.6397,94.05842,UTTAR THENGAL,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR THENGAL,TIL001,26.724531,94.13254,UTTAR THENGAL,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR THENGAL,CHU001,26.62275,94.105056,UTTAR THENGAL,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR THENGAL,SOC001,26.72456,94.07181,UTTAR THENGAL,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,JOR013,26.751889,94.220473,UTTAR NAMONI,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,JOR028,26.739223,94.221,UTTAR NAMONI,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,NJR005,26.735862,94.195825,UTTAR NAMONI,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,JOR027,26.759375,94.1941083333,UTTAR NAMONI,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,NJR001,26.75809,94.20961,UTTAR NAMONI,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,NJR003,26.726084,94.213473,UTTAR NAMONI,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,NJR004,26.764084,94.208028,UTTAR NAMONI,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,NJR006,26.74822,94.17403,UTTAR NAMONI,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,JOR016,26.756223,94.215528,UTTAR NAMONI,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,JOR017,26.766612,94.203306,UTTAR NAMONI,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,JOR014,26.760639,94.212417,UTTAR NAMONI,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,JOR015,26.74965,94.209658,UTTAR NAMONI,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,JOR012,26.76305,94.21594,UTTAR NAMONI,9,12,
ASSAM,18,JORHAT,312,JORHAT,2591,UTTAR NAMONI,JOR010,26.757612,94.201723,UTTAR NAMONI,9,12,
