,State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase
181,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Sitapur,18824,29.91667,78.10492,Sitapur,1
182,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Dhanpura,18805,29.84885,78.10967,Dhanpura,1
183,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Bishan Kundi,18776,29.85668,78.14339,Bishan Kundi,1
184,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Katarpur Alipur,18793,29.86575,78.12761,Katarpur Alipur,1
185,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Mustafabad,18802,29.83105,78.11918,Mustafabad,1
186,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Jamalpur,18788,29.90631,78.11343,Jamalpur,1
187,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Gaddowali,18783,29.89311,78.11304,Gaddowali,1
188,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Badshapur,18771,29.79151,78.12921,Badshapur,1
189,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Nasirpur Kalan,18803,29.79594,78.12028,Nasirpur Kalan,1
190,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Shiv Nagar,18821,29.77422,78.09116,Shiv Nagar,1
191,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Banganga,18774,29.79801,78.13321,Banganga,1
192,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Shahpur Sheetlakhera,18820,29.80634,78.13844,Shahpur Sheetlakhera,1
193,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Rasoolpur Meethiberi,18812,29.84726,78.29234,Rasoolpur Meethiberi,1
194,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Laldhang,18797,29.85065,78.31519,Laldhang,1
195,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Gandikhata,18784,29.79415,78.25101,Gandikhata,1
196,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Sajjanpur Peele,18816,29.86409,78.18126,Sajjanpur Peele,1
197,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Pili Padav,255048,29.85411,78.24209,Pili Padav,1
198,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Dudhaladayalwala,18782,29.79475,78.20357,Dudhaladayalwala,1
199,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Shyampur,18823,29.86655,78.18196,Shyampur,1
200,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Gajiwala,255049,29.88183,78.18331,Gajiwala,1
201,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Kangri,18791,29.89571,78.17168,Kangri,1
202,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Garh,18785,29.94772,77.99581,Garh,1
203,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Rajpur,18809,29.95476,78.00265,Rajpur,1
204,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Puranpur Sahlpur,18808,29.95799,78.00427,Puranpur Sahlpur,1
205,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Meerpur,18799,29.95095,77.994618,Meerpur,1
206,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Anneki Hettampur,18768,29.97251,78.02132,Anneki Hettampur,1
207,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Orangabad,18770,29.98589,78.00327,Orangabad,1
208,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Khala Teera,18794,30.00707,77.99051,Khala Teera,1
209,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Hazara Grunt,18786,30.00393,77.97354,Hazara Grunt,1
210,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Telliwala urf Shivdaspur,18822,29.95391,77.96984,Telliwala urf Shivdaspur,1
211,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Jaswawala,18789,29.96235,77.95611,Jaswawala,1
212,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Kota Murad nagar,18796,29.97604,77.94649,Kota Murad nagar,1
213,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Daluwala Khurd,255046,29.998173,77.940853,Daluwala Khurd,1
214,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Daluwala Majbata,18781,30.02295,77.963308,Daluwala Majbata,1
215,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Daluwala Kalan,18780,30.04227,77.96278,Daluwala Kalan,1
216,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Solahapur Sikroda,18825,29.96486,77.91382,Solahapur Sikroda,1
217,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Moh.Beg urf Takabhari,18801,29.98319,77.91386,Moh.Beg urf Takabhari,1
218,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Manu Bans,18798,29.996831,77.912216,Manu Bans,1
219,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Dadu Bans,18778,30.02046,77.93168,Dadu Bans,1
220,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Rawli Mehdood,18813,29.94304,78.06287,Rawli Mehdood,1
221,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Salempur mehdood,18817,29.93782,78.03539,Salempur mehdood,1
222,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Dadupur Govindpur,18779,29.93102,78.03709,Dadupur Govindpur,1
223,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Khedali,18795,29.92253,78.01749,Khedali,1
224,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Atmalpur Bongla,18769,29.91765,78.0386,Atmalpur Bongla,1
225,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Bahadrabad,18773,29.91966,78.04391,Bahadrabad,1
226,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Bahadurpur Jatt,18772,29.879026,78.106402,Bahadurpur Jatt,1
227,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Rani Majra,18810,29.82109,78.14237,Rani Majra,1
228,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Bhauwapur Chamarawal,255047,29.76795,78.12808,Bhauwapur Chamarawal,1
229,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Jasodpur,18790,29.78038,78.11124,Jasodpur,1
230,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Moh.pur Kunhari,18800,29.76623,78.10704,Moh.pur Kunhari,1
231,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Sarai,18819,29.90301,78.09881,Sarai,1
232,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Pherupur Ramkheda,18807,29.85503,78.11443,Pherupur Ramkheda,1
233,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Ajeetpur,18765,29.88151,78.13052,Ajeetpur,1
234,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Noorpur Panjanhedi,18804,29.88373,78.13226,Noorpur Panjanhedi,1
235,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Jagjeetpur,18787,29.91409,78.13474,Jagjeetpur,1
236,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Ruhalki Kishanpur,18814,29.90255,78.03754,Ruhalki Kishanpur,1
237,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Ahmedpur Grunt,18764,29.879097,78.030791,Ahmedpur Grunt,1
238,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Sahdevpur,18815,29.86054,78.01624,Sahdevpur,1
239,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Adarsh Tehri Nagar,18763,29.83151,78.07388,Adarsh Tehri Nagar,1
240,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Bhagtanpur Abidpur,18775,29.88847,78.08407,Bhagtanpur Abidpur,1
241,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Alipur Ibrahimpur,18767,29.89292,78.0554,Alipur Ibrahimpur,1
242,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Bodaheri,18777,29.85195,77.99222,Bodaheri,1
243,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Kasampur,18792,29.84665,77.99631,Kasampur,1
244,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Alawalpur,18766,29.8381,78.00215,Alawalpur,1
245,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Peetpur,18806,29.80663,78.01067,Peetpur,1
246,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Sanghipur,18818,29.81392,77.98338,Sanghipur,1
247,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Ransura,18811,29.83821,77.97832,Ransura,1
248,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Nagla Khurd,255045,29.84699,77.97599,Nagla Khurd,1
249,UTTARAKHAND,5,HARIDWAR,68,BAHADRABAD,385,Sultanpur Mazari,18826,29.92422,78.05372,Sultanpur Mazari,1
289,UTTARAKHAND,5,HARIDWAR,68,BHAGWANPUR,386,NAUKARA GRUNT,18868,30.08367,77.90051,NAUKARA GRUNT,1
290,UTTARAKHAND,5,HARIDWAR,68,BHAGWANPUR,386,DAULATPUR HAZRATPUR URF BUDHWA SAHEED,18843,30.08721,77.88246,DAULATPUR HAZRATPUR URF BUDHWA SAHEED,1
291,UTTARAKHAND,5,HARIDWAR,68,BHAGWANPUR,386,BANJARE WALA GRUNT,18833,30.11661,77.87767,BANJARE WALA GRUNT,1
292,UTTARAKHAND,5,HARIDWAR,68,BHAGWANPUR,386,SHAHEED WALA GRANT,18874,30.09572,77.89697,SHAHEED WALA GRANT,1
293,UTTARAKHAND,5,HARIDWAR,68,BHAGWANPUR,386,LAM GRUNT,18857,30.03127,77.93061,LAM GRUNT,1
294,UTTARAKHAND,5,HARIDWAR,68,BHAGWANPUR,386,LALWALA KHALSA,18856,30.05167,77.91513,LALWALA KHALSA,1
295,UTTARAKHAND,5,HARIDWAR,68,BHAGWANPUR,386,MAZAHIDPUR SATIWALA,18863,30.05112,77.93901,MAZAHIDPUR SATIWALA,1
