,State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase
579,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,ANANDPUR,19234,29.17414,79.47172,ANANDPUR,1
580,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,BACCHI NAGAR NO.-1,19235,29.22357,79.45885,BACCHI NAGAR NO.-1,1
581,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,BAIDA POKHARA,19236,29.17515,79.50103,BAIDA POKHARA,1
582,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,BAMETHA BANGAR KHEEMA,19237,29.10221,79.51778,BAMETHA BANGAR KHEEMA,1
583,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,BAMORI MALLI,19238,29.23244,79.51897,BAMORI MALLI,1
584,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,BAMORI TALLI BANDOBASTI,19239,29.22955,79.52271,BAMORI TALLI BANDOBASTI,1
585,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,BAMORI TALLI KHAM,19240,29.22152,79.51565,BAMORI TALLI KHAM,1
586,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,BASANI,19241,29.27276,79.42789,BASANI,1
587,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,BASANTPUR,19242,29.1566,79.57826,BASANTPUR,1
588,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,BHAGWANPUR JAI SINGH,19243,29.21933,79.47516,BHAGWANPUR JAI SINGH,1
589,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,BITHORIYA NO.-1,19244,29.22923,79.50427,BITHORIYA NO.-1,1
590,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,BYURA,19245,29.26477,79.54192,BYURA,1
591,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,CHADANI CHAUK GHURDAURA,19246,29.14855,79.46563,CHADANI CHAUK GHURDAURA,1
592,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,CHARAYAL NAYABAD,19247,29.19778,79.49268,CHARAYAL NAYABAD,1
593,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,CHORGALIYA AAMKHERA,19248,29.10577,79.69431,CHORGALIYA AAMKHERA,1
594,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,CHOUNSALA,19249,29.29427,79.4407,CHOUNSALA,1
595,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,DAMUWA DUNGA BANDOBASTI,19250,29.25567,79.53899,DAMUWA DUNGA BANDOBASTI,1
596,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,DAMUWA DUNGA KHAM,19251,29.24641,79.53144,DAMUWA DUNGA KHAM,1
597,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,DEWAL CHAUR BANDOBASTI,19252,29.17753,79.49158,DEWAL CHAUR BANDOBASTI,1
598,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,DEWAL CHAUR KHAM,19253,29.19131,79.49935,DEWAL CHAUR KHAM,1
599,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,DEWALA MALLA,19254,29.21679,79.57157,DEWALA MALLA,1
600,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,DEWALA TALLA,19255,29.19985,79.5642,DEWALA TALLA,1
601,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,DEWPUR DEWKA,19256,29.22268,79.46631,DEWPUR DEWKA,1
602,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,DHAULA KHERA,19257,29.16836,79.5185,DHAULA KHERA,1
603,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,DUMKABANGAR BACHHI DHARMA,19258,29.09604,79.52402,DUMKABANGAR BACHHI DHARMA,1
604,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,DURGAPAL PUR PURAM,19259,29.12452,79.52764,DURGAPAL PUR PURAM,1
605,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,FATTA BANGAR,19260,29.15635,79.51178,FATTA BANGAR,1
606,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,GANGAPUR KABDWAL,19261,29.11098,79.49917,GANGAPUR KABDWAL,1
607,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,GAUJAJALI UTTAR,19262,29.18677,79.52323,GAUJAJALI UTTAR,1
608,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,GUJRAUDA,19263,29.2469,79.45206,GUJRAUDA,1
609,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,HALDU CHAUR DINA,19264,29.10718,79.53707,HALDU CHAUR DINA,1
610,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,HALDU CHAUR JAGGI,19265,29.10935,79.52593,HALDU CHAUR JAGGI,1
611,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,HALDUPOKHARA NAYAK,19266,29.17418,79.47567,HALDUPOKHARA NAYAK,1
612,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,HALDWANI TALLI,19267,29.1885,79.51598,HALDWANI TALLI,1
613,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,HARIPUR NAYAK,19268,29.21579,79.48386,HARIPUR NAYAK,1
614,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,HARIPUR PURNAND,19269,29.16852,79.52089,HARIPUR PURNAND,1
615,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,HATHIKHAL,19270,29.16439,79.52398,HATHIKHAL,1
616,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,HIMATPUR BAIJNATH,19271,29.18605,79.47101,HIMATPUR BAIJNATH,1
617,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,HIMATPUR MALLA,19272,29.21901,79.48448,HIMATPUR MALLA,1
618,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,JAGATPUR,19273,29.1753,79.56815,JAGATPUR,1
619,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,JAGGI BANGAR,19274,29.11009,79.51892,JAGGI BANGAR,1
620,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,JAIPUR KHEEMA,19275,29.13633,79.51388,JAIPUR KHEEMA,1
621,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,JAIPUR PADALI,19276,29.2368,79.42709,JAIPUR PADALI,1
622,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,JAIPUR VEESA,19277,29.12818,79.50154,JAIPUR VEESA,1
623,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,KHANWAL KATAN,19278,29.10485,79.68571,KHANWAL KATAN,1
624,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,KHARAKPUR,19279,29.12408,79.52796,KHARAKPUR,1
625,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,KHERA,19280,29.24707,79.55871,KHERA,1
626,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,KISHANPUR GURDAURA,19281,29.15108,79.48363,KISHANPUR GURDAURA,1
627,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,KISHANPUR RAIKWAL,19282,29.16341,79.59379,KISHANPUR RAIKWAL,1
628,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,KISHANPUR SAKULIYA,19283,29.16701,79.52156,KISHANPUR SAKULIYA,1
629,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,KUNWARPUR,19284,29.19423,79.5671,KUNWARPUR,1
630,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,KURIYAGAON,19285,29.22844,79.4431,KURIYAGAON,1
631,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,KUSUMKHERA,19286,29.22376,79.50266,KUSUMKHERA,1
632,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,LACHAMPUR,19287,29.17245,79.58501,LACHAMPUR,1
633,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,LAKHANMANDI,19288,29.1244,79.7009,LAKHANMANDI,1
634,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,LAMACHAUR KHAS,19289,29.22304,79.41579,LAMACHAUR KHAS,1
635,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,LOHARIYA SAL TALLA,19290,29.22581,79.49651,LOHARIYA SAL TALLA,1
636,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,MANPUR PASCHIM,19291,29.19498,79.51067,MANPUR PASCHIM,1
637,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,MANPUR UTTAR,19292,29.19497,79.51066,MANPUR UTTAR,1
638,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,MUKHANI,19293,29.21108,79.50565,MUKHANI,1
639,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,NAWAR KHERA,19294,29.22017,79.55701,NAWAR KHERA,1
640,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,NAYAGAON KATAN,19295,29.11774,79.69861,NAYAGAON KATAN,1
641,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,PANIYALI,19296,29.23444,79.47996,PANIYALI,1
642,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,PIPAL POKHARA,19297,29.24298,79.46345,PIPAL POKHARA,1
643,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,PREMPUR LOSHYANI,19298,29.19054,79.47947,PREMPUR LOSHYANI,1
644,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,RAMARI AANSINGH,19299,29.23722,79.46983,RAMARI AANSINGH,1
645,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,RAMPUR LAMCHAUR,19300,29.21918,79.42828,RAMPUR LAMCHAUR,1
646,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,SITAPUR,19301,29.14401,79.58865,SITAPUR,1
647,UTTARAKHAND,5,NAINITAL,66,HALDWANI,394,SUNDARPUR RAIKWAL,19302,29.15968,79.5962,SUNDARPUR RAIKWAL,1
1356,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,BARET,19414,29.48546,79.61589,BARET,1
1357,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,BARI BANJ,19415,29.50484,79.57253,BARI BANJ,1
1358,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,BASGAON,19416,29.50592,79.55458,BASGAON,1
1359,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,BHIYAL GAON,19417,29.4867,79.60665,BHIYAL GAON,1
1360,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,BOHRA KOT,19418,29.43779,79.56304,BOHRA KOT,1
1361,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,CHAPAD,19419,29.52934,79.648,CHAPAD,1
1362,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,CHAPHI,19420,29.37953,79.58308,CHAPHI,1
1363,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,CHATOLA,19421,29.49448,79.63152,CHATOLA,1
1364,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,CHIMI MATELA,19422,29.51802,79.5627,CHIMI MATELA,1
1365,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,CHOPRA,19424,29.53955,79.59573,CHOPRA,1
1366,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,DANKANYA,19425,29.5145,79.6701,DANKANYA,1
1367,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,DARIMA,19426,29.46209,79.63508,DARIMA,1
1368,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,DEEYARI,19427,29.53557,79.62233,DEEYARI,1
1369,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,DHAWETI,19428,29.49014,79.5935,DHAWETI,1
1370,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,GAHANA,19429,29.44648,79.67418,GAHANA,1
1371,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,GALLA,19430,29.45573,79.60141,GALLA,1
1372,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,GANGARKOT,19431,29.53907,79.54858,GANGARKOT,1
1373,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,GARADI LATWAL,19432,29.54059,79.6467,GARADI LATWAL,1
1374,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,GARGAON,19433,29.46788,79.61679,GARGAON,1
1375,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,GHORAKHAL,19434,29.38216,79.52129,GHORAKHAL,1
1376,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,HARINAGAR,19435,29.47512,79.59647,HARINAGAR,1
1377,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,JAURASI,19437,29.51611,79.52541,JAURASI,1
1378,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,JHUTIYA,19438,29.51681,79.53664,JHUTIYA,1
1379,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,KAFUDA,19439,29.52002,79.63391,KAFUDA,1
1380,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,KAMOLI,19440,29.53194,79.56139,KAMOLI,1
1381,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,KHERDA,19441,29.5122,79.66475,KHERDA,1
1382,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,KILLOR,19442,29.4952,79.59399,KILLOR,1
1383,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,KOOL,19443,29.53467,79.59654,KOOL,1
1384,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,KWARAB,19444,29.55487,79.61372,KWARAB,1
1385,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,LODH,19445,29.45674,79.60468,LODH,1
1386,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,LOSGHAYANI,19446,29.45789,79.57966,LOSGHAYANI,1
1387,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,LVESHWAL,19447,29.50751,79.67064,LVESHWAL,1
1388,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,MALLI SINAULI,19448,29.50225,79.60048,MALLI SINAULI,1
1389,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,MANARSA,19449,29.54326,79.54084,MANARSA,1
1390,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,MAUNA,19450,29.53055,79.65531,MAUNA,1
1391,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,NAIKANA,19452,29.45028,79.56767,NAIKANA,1
1392,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,NATHUWAKHAN,19453,29.47269,79.60614,NATHUWAKHAN,1
1393,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,PITHOLI,19454,29.48259,79.68102,PITHOLI,1
1394,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,POKHARI,19455,29.47247,79.68505,POKHARI,1
1395,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,PURA,19456,29.51863,79.62705,PURA,1
1396,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,SATKHOL,19458,29.49947,79.61989,SATKHOL,1
1397,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,SHYAMKHET,19459,29.38858,79.53616,SHYAMKHET,1
1398,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,SIMAYAL RAIKWAL,19460,29.47674,79.62222,SIMAYAL RAIKWAL,1
1399,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,SIMRAD,19461,29.51888,79.57463,SIMRAD,1
1400,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,SIRSA,19462,29.53819,79.56826,SIRSA,1
1401,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,SUND,19463,29.52079,79.6078,SUND,1
1402,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,SURAYALGAON,19465,29.48783,79.59753,SURAYALGAON,1
1403,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,SUYALBARI,19466,29.53824,79.56422,SUYALBARI,1
1404,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,SUYALGARH,19467,29.48471,79.58088,SUYALGARH,1
1405,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,TIKURI,19468,29.49438,79.5834,TIKURI,1
1406,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,UMA GARH,19469,29.42324,79.54946,UMA GARH,1
1407,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,MUKTESHWAR,19451,29.47558,79.64776,MUKTESHWAR,1
1408,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,CHIURI,888888,29.51089,79.53996,CHIURI,1
1409,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,HARTOLA,888888,29.47411,79.55314,HARTOLA,1
1410,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,SATBUNGA,888888,29.44027,79.60829,SATBUNGA,1
1411,UTTARAKHAND,5,NAINITAL,66,RAMGARH,397,SUPI,888888,29.44333,79.61452,SUPI,1
1412,UTTARAKHAND,5,NAINITAL,66,RAMNAGAR,398,BAIL POKHARA,19470,29.30124,79.22196,BAIL POKHARA,1
1413,UTTARAKHAND,5,NAINITAL,66,RAMNAGAR,398,BAILPADAV,19471,29.31131,79.20205,BAILPADAV,1
1414,UTTARAKHAND,5,NAINITAL,66,RAMNAGAR,398,BANDAR JUDA,19472,29.30527,79.22274,BANDAR JUDA,1
1415,UTTARAKHAND,5,NAINITAL,66,RAMNAGAR,398,BASAI,19473,29.35409,79.07195,BASAI,1
1416,UTTARAKHAND,5,NAINITAL,66,RAMNAGAR,398,BERA JHAL,19474,29.37671,79.09874,BERA JHAL,1
1417,UTTARAKHAND,5,NAINITAL,66,RAMNAGAR,398,BHALON,19475,29.45892,79.24145,BHALON,1
